algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
NegaScout,pos_458,opening,7,20926557,5000.01,4185311,0.03,g1f3,-20,11.30,5
MCTS,pos_458,opening,20,9118199,5393.35,1690747,1003.96,g1f3,1,1.08,0
Classic MCTS,pos_458,opening,16,169678,5010.20,33867,1029.16,g1h3,4,1.04,2
Pure Alpha-Beta,pos_459,opening,7,20594783,5000.55,4118956,0.03,b1c3,0,9.58,2
Full Alpha-Beta,pos_459,opening,17,10313911,5000.04,2062782,0.02,g1f3,14,2.40,1
MTD(f),pos_459,opening,8,13086832,5000.64,2617366,0.08,b1c3,35,12.63,2
NegaScout,pos_459,opening,8,22499466,5000.23,4499893,0.02,b1c3,35,8.65,2
MCTS,pos_459,opening,20,7905142,5654.86,1398150,1001.51,g1f3,14,1.04,0
Classic MCTS,pos_459,opening,16,170531,5009.99,34044,1029.62,d2d3,3,1.04,4
Pure Alpha-Beta,pos_460,opening,8,23457980,5000.47,4691596,0.04,e4f5,-5,6.26,6
Full Alpha-Beta,pos_460,opening,17,12398782,5000.40,2479756,0.04,d2d3,-30,3.00,8
MTD(f),pos_460,opening,8,17830007,5000.15,3566001,0.06,e4f5,-5,13.75,6
NegaScout,pos_460,opening,8,26001463,5000.29,5200292,0.03,e4f5,-5,6.80,6
MCTS,pos_460,opening,20,7869282,5684.34,1384461,1001.90,b1c3,-23,0.97,0
Classic MCTS,pos_460,opening,16,171219,5009.35,34182,1025.74,g2g4,5,1.05,3
Pure Alpha-Beta,pos_461,opening,7,21745779,5000.05,4349155,0.01,b1c3,-30,9.62,0
Full Alpha-Beta,pos_461,opening,17,12619991,5000.48,2523998,0.01,b1c3,-17,2.48,0
MTD(f),pos_461,opening,8,11686018,5000.25,2337203,0.01,b1c3,-8,20.66,0
NegaScout,pos_461,opening,8,28606638,5000.04,5721327,0.01,b1c3,-8,8.05,0
MCTS,pos_461,opening,20,7935283,5566.44,1425670,1003.02,b1c3,-24,0.93,1
Classic MCTS,pos_461,opening,16,170637,5008.90,34072,1041.29,g2g4,5,1.04,1
Pure Alpha-Beta,pos_462,opening,7,21504077,5000.17,4300815,0.02,b1c3,-15,9.10,0
Full Alpha-Beta,pos_462,opening,17,12714206,5001.19,2542332,0.02,b1c3,5,2.54,0
MTD(f),pos_462,opening,8,13266995,5000.46,2653399,0.05,b1c3,7,8.88,0
NegaScout,pos_462,opening,8,24649823,5000.26,4929964,0.02,b1c3,7,7.87,0
MCTS,pos_462,opening,20,8182145,5660.54,1445608,1003.73,g1f3,-7,1.00,1
Classic MCTS,pos_462,opening,16,172593,5009.84,34456,1041.95,g1f3,4,1.03,1
Pure Alpha-Beta,pos_463,opening,7,21164189,5000.60,4232837,0.02,b1c3,-40,9.25,0
Full Alpha-Beta,pos_463,opening,18,12026166,5000.78,2405233,0.02,b1c3,-10,2.67,0
MTD(f),pos_463,opening,8,12353678,5001.33,2470241,0.11,b1c3,-5,6.38,0
NegaScout,pos_463,opening,8,17789094,5000.72,3557818,0.02,b1c3,-5,7.82,0
MCTS,pos_463,opening,20,8512531,5545.55,1535172,1001.58,b1c3,-19,1.06,0
Classic MCTS,pos_463,opening,16,168111,5008.24,33568,1008.67,f1e2,4,1.07,2
Pure Alpha-Beta,pos_464,opening,7,20959310,5000.75,4191862,0.02,b1c3,-30,9.48,0
Full Alpha-Beta,pos_464,opening,17,12951617,5001.11,2589805,0.02,b1c3,-10,2.32,0
MTD(f),pos_464,opening,8,11735096,5002.06,2346080,0.05,b1c3,20,15.93,0
NegaScout,pos_464,opening,8,27242571,5000.18,5448514,0.01,b1c3,20,8.17,0
MCTS,pos_464,opening,20,8060787,5614.32,1435836,1000.03,g1f3,0,1.16,0
Classic MCTS,pos_464,opening,16,170624,5008.92,34070,1011.11,d2d4,5,1.07,0
Pure Alpha-Beta,pos_465,opening,7,21254222,5000.15,4250844,0.02,b1c3,-5,9.27,2
Full Alpha-Beta,pos_465,opening,18,13488338,5000.26,2697667,0.02,b1c3,16,2.26,0
MTD(f),pos_465,opening,8,12263473,5001.52,2452204,0.08,b1c3,35,13.63,2
NegaScout,pos_465,opening,8,24735853,5000.79,4947170,0.02,b1c3,35,8.21,2
MCTS,pos_465,opening,20,7553292,5704.11,1324209,1002.56,g1f3,6,1.13,0
Classic MCTS,pos_465,opening,16,168706,5011.08,33667,1002.48,h2h3,7,1.07,1
Pure Alpha-Beta,pos_466,opening,7,20861033,5001.14,4171372,0.02,b1c3,-10,9.24,2
Full Alpha-Beta,pos_466,opening,18,12915067,5001.41,2582496,0.02,b1c3,11,2.39,0
MTD(f),pos_466,opening,8,11898924,5001.84,2379308,0.07,b1c3,30,14.00,2
NegaScout,pos_466,opening,8,23322751,5000.12,4664550,0.02,b1c3,30,8.50,2
MCTS,pos_466,opening,20,7711926,5602.66,1376637,1001.52,g1f3,8,1.15,0
Classic MCTS,pos_466,opening,16,168553,5010.07,33643,1055.00,d1e2,6,1.04,3
Pure Alpha-Beta,pos_467,opening,7,22626445,5001.03,4524384,0.01,b1c3,-40,10.39,0
Full Alpha-Beta,pos_467,opening,17,12963979,5000.50,2592795,0.01,g1f3,15,2.52,1
MTD(f),pos_467,opening,8,11685960,5000.12,2337192,0.01,b1c3,-4,23.15,0
NegaScout,pos_467,opening,8,24666162,5000.35,4933232,0.01,b1c3,-4,8.56,0
MCTS,pos_467,opening,20,8168581,5595.45,1459978,1000.66,g1f3,-18,1.23,0
Classic MCTS,pos_467,opening,16,169345,5013.20,33781,1048.20,d1e2,4,1.05,3
Pure Alpha-Beta,pos_468,opening,7,15585367,5001.42,3116450,0.02,b1c3,-5,9.74,2
Full Alpha-Beta,pos_468,opening,17,12968090,5001.00,2593618,0.03,b1c3,15,2.35,0
MTD(f),pos_468,opening,8,12931133,5000.79,2586226,0.08,b1c3,35,14.68,2
NegaScout,pos_468,opening,8,22589547,5000.30,4517909,0.02,b1c3,35,8.55,2
MCTS,pos_468,opening,20,7836145,5704.35,1373798,1001.19,g1f3,12,1.10,0
Classic MCTS,pos_468,opening,16,169459,5011.17,33817,1012.54,g1f3,5,1.06,3
Pure Alpha-Beta,pos_469,opening,7,21897264,5000.03,4379452,0.01,b1c3,-15,9.83,0
Full Alpha-Beta,pos_469,opening,19,13439276,5000.97,2687855,0.01,b1c3,0,2.41,0
MTD(f),pos_469,opening,8,10715189,5000.43,2143037,0.05,b1c3,30,12.59,0
NegaScout,pos_469,opening,8,28393563,5000.45,5678712,0.01,b1c3,30,7.90,0
MCTS,pos_469,opening,20,9698880,5539.80,1751016,1004.40,g1f3,5,1.08,0
Classic MCTS,pos_469,opening,16,166718,5012.31,33263,1048.79,h2h3,5,1.03,1
Pure Alpha-Beta,pos_470,opening,7,21925902,5000.17,4385180,0.01,b1c3,-5,9.45,0
Full Alpha-Beta,pos_470,opening,18,12914929,5001.23,2582469,0.01,b1c3,8,2.36,0
MTD(f),pos_470,opening,8,11645000,5001.02,2328534,0.05,b1c3,20,11.62,0
NegaScout,pos_470,opening,8,27492478,5000.30,5498495,0.01,b1c3,20,7.83,0
MCTS,pos_470,opening,20,7513791,5652.93,1329403,1003.60,b1c3,-15,1.22,2
Classic MCTS,pos_470,opening,16,165601,5011.27,33047,1052.43,g1e2,4,1.04,1
Pure Alpha-Beta,pos_471,opening,7,21098568,5000.38,4219713,0.02,b1c3,0,9.09,0
Full Alpha-Beta,pos_471,opening,18,12788029,5001.03,2557094,0.02,b1c3,15,2.22,0
MTD(f),pos_471,opening,8,13565973,5001.42,2712652,0.08,b1c3,35,13.44,0
NegaScout,pos_471,opening,8,22716580,5000.31,4543316,0.01,b1c3,35,8.08,0
MCTS,pos_471,opening,20,8002531,5653.91,1415625,1001.62,g1f3,23,1.16,0
Classic MCTS,pos_471,opening,16,165341,5010.88,33002,1002.76,a3a4,6,1.07,2
Pure Alpha-Beta,pos_472,opening,7,20365411,5000.35,4073082,0.01,d1b3,-20,10.46,4
Full Alpha-Beta,pos_472,opening,17,12804298,5000.95,2560859,0.02,g1f3,-1,2.96,4
MTD(f),pos_472,opening,8,13705246,5000.79,2741049,0.05,b1c3,5,14.77,5
NegaScout,pos_472,opening,7,20680796,5000.44,4136159,0.02,d1b3,-20,10.97,4
MCTS,pos_472,opening,20,8273451,5566.32,1486426,1001.53,g1f3,8,1.15,0
Classic MCTS,pos_472,opening,16,164386,5016.34,32772,1027.29,g1f3,4,1.06,4
Pure Alpha-Beta,pos_473,opening,7,19976258,5000.35,3995251,0.02,b1c3,-20,9.28,0
Full Alpha-Beta,pos_473,opening,17,12783826,5001.01,2556253,0.02,b1c3,-22,2.49,0
MTD(f),pos_473,opening,8,13332585,5000.15,2666517,0.04,b1c3,0,8.81,0
NegaScout,pos_473,opening,8,24686678,5000.16,4937335,0.02,b1c3,0,7.52,0
MCTS,pos_473,opening,20,8423634,5607.47,1502342,1002.29,g1f3,-8,1.09,0
Classic MCTS,pos_473,opening,16,169274,5010.64,33787,1007.46,b2b4,2,1.05,2
Pure Alpha-Beta,pos_474,opening,7,22184023,5000.29,4436804,0.01,b1c3,-10,8.97,2
Full Alpha-Beta,pos_474,opening,17,12792089,5001.46,2557906,0.01,b1c3,-15,2.56,2
MTD(f),pos_474,opening,9,13570099,5001.89,2713477,0.02,g1f3,-5,15.67,1
NegaScout,pos_474,opening,8,24227927,5000.52,4845585,0.01,g1e2,0,7.74,3
MCTS,pos_474,opening,20,9497877,5492.27,1729402,1002.32,g1f3,-5,1.21,0
Classic MCTS,pos_474,opening,16,172612,5009.18,34460,1045.46,d3c4,4,1.04,1
Pure Alpha-Beta,pos_475,opening,7,19808319,5000.03,3961663,0.01,b1c3,25,9.40,0
Full Alpha-Beta,pos_475,opening,17,13127825,5001.07,2625039,0.01,b1c3,6,2.31,0
MTD(f),pos_475,opening,8,14880832,5000.59,2976166,0.09,b1c3,28,13.32,0
NegaScout,pos_475,opening,8,22892652,5000.17,4578530,0.02,b1c3,28,8.05,0
MCTS,pos_475,opening,20,7335041,5735.68,1278995,1001.15,g1f3,14,1.19,1
Classic MCTS,pos_475,opening,16,169538,5008.63,33853,1049.04,f2f3,6,1.03,2
Pure Alpha-Beta,pos_476,opening,7,19787862,5000.36,3957572,0.01,b1c3,25,8.88,0
Full Alpha-Beta,pos_476,opening,17,12849309,5001.65,2569347,0.02,b1c3,8,2.32,0
MTD(f),pos_476,opening,8,14495802,5000.97,2899160,0.06,b1c3,28,11.41,0
NegaScout,pos_476,opening,8,22016147,5000.43,4403229,0.01,b1c3,28,7.96,0
MCTS,pos_476,opening,20,7573877,5680.55,1333429,1002.67,g1f3,10,1.08,3
Classic MCTS,pos_476,opening,16,170627,5009.37,34064,1043.74,d3e2,4,1.03,1
Pure Alpha-Beta,pos_477,opening,7,20254776,5000.85,4050955,0.01,b1c3,30,9.22,0
Full Alpha-Beta,pos_477,opening,17,12746916,5000.39,2549383,0.02,b1c3,-8,2.50,0
MTD(f),pos_477,opening,8,12841003,5001.67,2567687,0.09,b1c3,32,11.87,0
NegaScout,pos_477,opening,8,24215657,5000.66,4843131,0.01,b1c3,32,7.98,0
MCTS,pos_477,opening,20,6851162,5611.72,1221023,1001.88,g1f3,19,1.06,0
Classic MCTS,pos_477,opening,16,168676,5009.30,33674,1039.50,e1f1,4,1.04,2
Pure Alpha-Beta,pos_478,opening,7,20222022,5000.06,4044404,0.01,b1c3,-20,9.50,3
Full Alpha-Beta,pos_478,opening,17,12792035,5000.84,2558407,0.01,b1c3,-12,2.58,3
MTD(f),pos_478,opening,8,12914786,5000.15,2582957,0.01,g1f3,5,20.81,3
NegaScout,pos_478,opening,8,26296485,5000.03,5259297,0.01,b1c3,5,8.05,3
MCTS,pos_478,opening,20,7368021,5606.58,1314309,1003.37,g1f3,3,1.01,0
Classic MCTS,pos_478,opening,16,166916,5011.76,33309,1018.00,f2f3,5,1.06,2
Pure Alpha-Beta,pos_479,opening,7,20312157,5000.40,4062431,0.01,b1c3,5,10.40,0
Full Alpha-Beta,pos_479,opening,17,13013256,5000.20,2602651,0.02,g1f3,-10,2.43,1
MTD(f),pos_479,opening,8,14499950,5001.40,2899410,0.05,b1c3,0,17.36,0
NegaScout,pos_479,opening,8,26165382,5000.69,5233076,0.01,b1c3,0,8.39,0
MCTS,pos_479,opening,20,7403130,5654.27,1309361,1002.39,g1f3,3,1.08,0
Classic MCTS,pos_479,opening,16,166195,5009.91,33179,1004.51,c2c3,5,1.07,3
Pure Alpha-Beta,pos_480,opening,7,19583050,5001.01,3915826,0.01,b1c3,15,9.41,2
Full Alpha-Beta,pos_480,opening,18,12693729,5001.13,2538238,0.01,b1c3,-8,2.65,0
MTD(f),pos_480,opening,8,12521544,5001.76,2503808,0.07,g1f3,14,10.69,1
NegaScout,pos_480,opening,8,25718950,5000.06,5143790,0.01,b1c3,14,7.99,2
MCTS,pos_480,opening,20,7389228,5746.57,1285977,1000.43,g1f3,-10,1.05,0
Classic MCTS,pos_480,opening,16,168099,5009.96,33559,1044.48,c2c4,4,1.04,2
Pure Alpha-Beta,pos_481,opening,7,14880867,5000.59,2976173,0.01,b1c3,5,10.32,2
Full Alpha-Beta,pos_481,opening,18,12013677,5001.65,2402254,0.02,b1c3,-15,2.21,2
MTD(f),pos_481,opening,8,12714075,5000.08,2542815,0.09,g1f3,20,14.41,3
NegaScout,pos_481,opening,8,22323340,5000.60,4464668,0.01,g1f3,20,8.57,3
MCTS,pos_481,opening,20,6998733,5685.47,1231087,1001.61,b1c3,15,0.95,1
Classic MCTS,pos_481,opening,16,167324,5010.99,33398,1009.79,g2g4,3,1.06,2
Pure Alpha-Beta,pos_482,opening,7,19292202,5000.71,3858440,0.01,b1c3,20,9.62,0
Full Alpha-Beta,pos_482,opening,17,11976813,5000.57,2395362,0.01,b1c3,0,2.44,2
MTD(f),pos_482,opening,8,14155838,5001.88,2830601,0.09,b1c3,22,13.41,0
NegaScout,pos_482,opening,8,22417509,5000.99,4483501,0.01,b1c3,22,7.89,0
MCTS,pos_482,opening,20,6896277,5618.94,1227532,1003.35,g1f3,13,0.97,0
Classic MCTS,pos_482,opening,16,168696,5010.67,33671,1008.54,h2h3,3,1.05,3
Pure Alpha-Beta,pos_483,opening,7,20942916,5000.69,4188583,0.01,b1c3,15,9.07,0
Full Alpha-Beta,pos_483,opening,19,13295792,5001.32,2658626,0.01,b1c3,2,2.24,2
MTD(f),pos_483,opening,8,11968533,5000.84,2393706,0.06,g1f3,20,10.11,1
NegaScout,pos_483,opening,8,23957581,5000.61,4791516,0.01,g1f3,20,7.95,1
MCTS,pos_483,opening,20,7263226,5583.11,1300953,1000.29,g1f3,34,0.90,0
Classic MCTS,pos_483,opening,16,168007,5013.25,33514,1006.92,g1f3,4,1.07,0
Pure Alpha-Beta,pos_484,opening,8,22724725,5000.04,4544945,0.05,b5d3,9,7.30,0
Full Alpha-Beta,pos_484,opening,16,12562552,5000.47,2512510,0.06,b5d3,-35,2.53,0
MTD(f),pos_484,opening,8,12177486,5000.30,2435497,0.48,b5d3,9,5.53,0
NegaScout,pos_484,opening,8,23597207,5000.48,4719441,0.05,b5d3,9,6.90,0
MCTS,pos_484,opening,20,7909777,5641.93,1402194,1000.61,b5d3,-20,1.03,0
Classic MCTS,pos_484,opening,16,162745,5013.22,32464,1001.63,f2f3,4,1.07,2
Pure Alpha-Beta,pos_485,opening,7,21594267,5000.66,4318853,0.01,g1f3,-25,10.75,3
Full Alpha-Beta,pos_485,opening,17,12566645,5000.91,2513329,0.02,g1f3,-25,2.77,3
MTD(f),pos_485,opening,8,13459500,5001.44,2691361,0.04,g1f3,9,27.24,3
NegaScout,pos_485,opening,7,23654463,5000.03,4730892,0.01,g1f3,-25,8.36,3
MCTS,pos_485,opening,20,6718218,5663.46,1186335,1002.26,g1f3,-24,1.00,0
Classic MCTS,pos_485,opening,16,169552,5012.09,33829,1038.67,b5e2,5,1.03,3
Pure Alpha-Beta,pos_486,opening,7,18903152,5001.40,3779874,0.01,f1b5,-40,11.82,5
Full Alpha-Beta,pos_486,opening,18,12914837,5001.67,2582450,0.05,g1f3,-29,2.61,5
MTD(f),pos_486,opening,8,14020735,5001.26,2803586,0.02,b1c3,-20,28.67,6
NegaScout,pos_486,opening,8,21127266,5000.20,4225453,0.01,b1c3,-20,9.54,6
MCTS,pos_486,opening,20,6324085,5748.10,1100223,1002.49,g1f3,-38,0.95,0
Classic MCTS,pos_486,opening,16,168507,5008.91,33647,1050.79,h2h3,5,1.03,3
Pure Alpha-Beta,pos_487,opening,8,20066435,5000.21,4013287,0.01,b1c3,-20,8.22,2
Full Alpha-Beta,pos_487,opening,17,12501334,5001.17,2499766,0.02,b1c3,-20,3.37,2
MTD(f),pos_487,opening,8,14250138,5001.25,2849457,0.20,b1c3,-20,4.67,2
NegaScout,pos_487,opening,8,25047183,5000.06,5009436,0.02,b1c3,-20,7.79,2
MCTS,pos_487,opening,20,7428643,5618.46,1322293,1000.83,b1c3,-29,0.96,0
Classic MCTS,pos_487,opening,16,168952,5008.48,33736,1043.65,e1e2,5,1.04,2
Pure Alpha-Beta,pos_488,opening,8,24404150,5000.99,4880830,0.12,b4a5,-20,5.85,5
Full Alpha-Beta,pos_488,opening,17,12001466,5002.11,2399333,0.12,b4a5,-16,2.06,5
MTD(f),pos_488,opening,8,16486528,5000.90,3297305,1.72,b4a5,-20,6.92,5
NegaScout,pos_488,opening,8,23990412,5000.61,4798082,0.12,b4a5,-20,5.85,5
MCTS,pos_488,opening,20,7936871,5548.49,1430582,1001.74,b4a5,-24,1.06,0
Classic MCTS,pos_488,opening,16,166297,5009.12,33199,1001.65,b4b5,6,1.06,1
Pure Alpha-Beta,pos_489,opening,8,20656247,5000.68,4131249,0.01,b1c3,4,9.74,0
Full Alpha-Beta,pos_489,opening,16,12120446,5000.33,2424089,0.01,b1c3,0,2.36,0
MTD(f),pos_489,opening,8,12546082,5001.28,2508714,0.03,b1c3,4,25.93,0
NegaScout,pos_489,opening,8,25526358,5000.29,5105271,0.01,b1c3,4,8.05,0
MCTS,pos_489,opening,20,7850186,5663.71,1386223,1002.66,g1f3,-6,1.05,0
Classic MCTS,pos_489,opening,16,165829,5008.96,33112,1051.67,g2g4,6,1.03,3
Pure Alpha-Beta,pos_490,opening,7,19021929,5000.91,3804385,0.01,f1b5,-13,10.86,5
Full Alpha-Beta,pos_490,opening,17,12247210,5001.11,2448952,0.02,g1f3,-3,2.71,5
MTD(f),pos_490,opening,8,13082669,5001.96,2616010,0.06,b1c3,11,16.60,4
NegaScout,pos_490,opening,8,21536853,5000.55,4307370,0.01,b1c3,11,8.77,6
MCTS,pos_490,opening,20,7319168,5567.35,1314741,1000.32,g1f3,0,0.99,0
Classic MCTS,pos_490,opening,16,166111,5016.08,33116,1000.22,d2d4,5,1.06,2
Pure Alpha-Beta,pos_491,opening,8,20959316,5000.35,4191863,0.03,d2d3,-30,7.41,5
Full Alpha-Beta,pos_491,opening,15,11538477,5000.40,2307695,0.06,b1c3,-36,2.81,5
MTD(f),pos_491,opening,8,17506406,5000.31,3501281,0.04,d2d3,-30,32.14,5
NegaScout,pos_491,opening,8,24805454,5000.21,4961090,0.03,d2d3,-30,6.93,5
MCTS,pos_491,opening,20,7580728,5609.21,1351529,1003.23,b1c3,-38,1.20,0
Classic MCTS,pos_491,opening,16,167129,5009.70,33365,1000.94,g1f3,6,1.06,1
Pure Alpha-Beta,pos_492,opening,7,19525734,5000.51,3905146,0.01,b1c3,-45,9.80,2
Full Alpha-Beta,pos_492,opening,16,12251341,5000.91,2450268,0.02,g1f3,-32,3.14,1
MTD(f),pos_492,opening,8,12914825,5001.22,2582448,0.01,g1f3,-27,20.77,3
NegaScout,pos_492,opening,8,21553274,5000.48,4310654,0.01,g1f3,-27,8.08,3
MCTS,pos_492,opening,20,8166394,5609.50,1455944,1003.15,b4b5,-26,1.15,0
Classic MCTS,pos_492,opening,16,164530,5009.67,32846,1047.01,g2g4,6,1.04,2
Pure Alpha-Beta,pos_493,opening,8,23937125,5000.53,4787425,0.01,b1c3,-10,8.74,0
Full Alpha-Beta,pos_493,opening,18,12509483,5001.50,2501396,0.01,b1c3,-15,2.57,0
MTD(f),pos_493,opening,8,13443152,5000.32,2688630,0.01,b1c3,-10,35.50,0
NegaScout,pos_493,opening,8,26513506,5000.70,5302701,0.01,b1c3,-10,7.81,0
MCTS,pos_493,opening,20,7891117,5515.43,1430846,1003.64,g1f3,-11,1.59,0
Classic MCTS,pos_493,opening,16,170355,5011.37,33996,1043.33,f1c4,5,1.04,0
Pure Alpha-Beta,pos_494,opening,8,21512276,5000.83,4302455,0.02,b1c3,-5,9.41,0
Full Alpha-Beta,pos_494,opening,17,12390605,5001.92,2477625,0.01,b1c3,0,2.56,0
MTD(f),pos_494,opening,8,13967480,5001.06,2792937,0.05,b1c3,-5,23.26,0
NegaScout,pos_494,opening,8,26120323,5000.34,5224064,0.01,b1c3,-5,7.73,0
MCTS,pos_494,opening,20,7651446,5508.63,1389151,1000.88,g1f3,-1,1.52,0
Classic MCTS,pos_494,opening,16,166445,5009.44,33229,1006.57,g2g4,4,1.07,4
Pure Alpha-Beta,pos_495,opening,7,18632767,5000.95,3726553,0.01,f1b5,-17,11.32,5
Full Alpha-Beta,pos_495,opening,17,12472470,5000.67,2494494,0.02,g1f3,0,2.64,5
MTD(f),pos_495,opening,8,13643832,5000.46,2728766,0.05,b1c3,8,19.60,4
NegaScout,pos_495,opening,8,20832402,5000.06,4166480,0.01,b1c3,8,8.96,6
MCTS,pos_495,opening,20,8030635,5452.14,1472970,1001.02,g1f3,2,1.85,0
Classic MCTS,pos_495,opening,16,168415,5009.54,33622,1050.00,f1c4,6,1.04,0
Pure Alpha-Beta,pos_496,opening,7,19427423,5000.48,3885484,0.01,b1c3,-35,11.12,0
Full Alpha-Beta,pos_496,opening,18,12095767,5001.36,2418669,0.01,b1c3,-7,2.50,0
MTD(f),pos_496,opening,8,11305046,5001.47,2260557,0.02,b1c3,-20,18.59,0
NegaScout,pos_496,opening,8,24674396,5000.06,4934879,0.01,b1c3,-20,8.73,0
MCTS,pos_496,opening,20,8685753,5492.79,1581528,1011.09,g1f3,4,1.81,1
Classic MCTS,pos_496,opening,16,165162,5012.67,32953,1045.40,a3a4,7,1.04,2
Pure Alpha-Beta,pos_497,opening,7,19931214,5000.44,3986242,0.01,f1b5,-40,11.91,5
Full Alpha-Beta,pos_497,opening,16,12107984,5000.69,2421596,0.02,b1c3,-10,3.64,4
MTD(f),pos_497,opening,8,12959856,5001.79,2591452,0.04,b1c3,-20,11.02,4
NegaScout,pos_497,opening,8,26816632,5000.60,5363326,0.01,b1c3,-20,9.93,6
MCTS,pos_497,opening,20,6921747,5540.14,1249412,1004.83,g1f3,-3,1.43,0
Classic MCTS,pos_497,opening,16,162542,5010.55,32443,1004.96,f2f3,8,1.07,0
Pure Alpha-Beta,pos_498,opening,7,21192776,5000.87,4238555,0.01,g1f3,-36,10.69,2
Full Alpha-Beta,pos_498,opening,17,12407207,5000.16,2481441,0.02,g1f3,-23,2.81,0
MTD(f),pos_498,opening,8,12111975,5001.04,2421910,0.02,g1f3,-15,21.74,0
NegaScout,pos_498,opening,7,21340226,5000.28,4268045,0.01,g1f3,-36,9.77,2
MCTS,pos_498,opening,20,7932676,5609.98,1414276,1010.21,g1f3,-4,1.50,0
Classic MCTS,pos_498,opening,16,160114,5010.95,31958,1015.25,g2g3,2,1.05,2
Pure Alpha-Beta,pos_499,opening,8,23822497,5000.32,4764499,0.03,b1d2,-15,7.77,4
Full Alpha-Beta,pos_499,opening,16,11997402,5000.71,2399480,0.03,b1d2,-14,2.63,5
MTD(f),pos_499,opening,8,12697746,5000.97,2539549,0.07,b1d2,-15,8.95,2
NegaScout,pos_499,opening,8,25649341,5000.81,5129868,0.05,b1d2,-15,6.72,4
MCTS,pos_499,opening,20,6997053,5515.11,1268731,1001.62,d1a4,-19,1.40,2
Classic MCTS,pos_499,opening,16,149228,5012.34,29774,1008.63,e4d5,6,1.04,3
Pure Alpha-Beta,pos_500,opening,7,20582482,5000.70,4116496,0.01,b1d2,-14,10.18,3
Full Alpha-Beta,pos_500,opening,16,12226783,5001.13,2444867,0.01,g1f3,2,2.69,0
MTD(f),pos_500,opening,8,12648530,5001.17,2529200,0.05,g1f3,10,14.83,0
NegaScout,pos_500,opening,8,21893249,5000.13,4378649,0.01,b1d2,10,8.29,3
MCTS,pos_500,opening,20,7458508,5618.43,1327609,1008.11,b1d2,25,1.31,1
Classic MCTS,pos_500,opening,16,157691,5014.20,31450,1020.94,c1g5,6,1.05,0
Pure Alpha-Beta,pos_501,opening,7,19398822,5000.48,3879764,0.14,b2b4,-25,11.58,2
Full Alpha-Beta,pos_501,opening,17,12468456,5001.30,2493192,0.05,g1f3,-21,3.26,6
MTD(f),pos_501,opening,8,12632183,5001.95,2525931,0.05,g1f3,-5,18.28,3
NegaScout,pos_501,opening,7,21774389,5001.06,4354006,0.01,b2b4,-25,10.32,2
MCTS,pos_501,opening,20,7103655,28632.88,248101,1003.62,b1d2,-9,0.95,0
Classic MCTS,pos_501,opening,16,170966,5023.64,34036,1003.87,g2g4,6,1.02,3
Pure Alpha-Beta,pos_502,opening,7,22413369,5000.70,4482673,0.01,b1d2,-9,9.81,3
Full Alpha-Beta,pos_502,opening,16,12128482,5000.94,2425696,0.02,g1f3,-5,2.41,0
MTD(f),pos_502,opening,8,12083288,5000.30,2416657,0.07,g1f3,15,13.73,0
NegaScout,pos_502,opening,8,21487721,5000.41,4297544,0.01,b1d2,15,8.32,3
MCTS,pos_502,opening,20,5348333,5199.24,1028723,1000.65,b1d2,35,0.90,1
Classic MCTS,pos_502,opening,16,196245,7538.76,26034,1029.87,g1e2,5,1.12,3
Pure Alpha-Beta,pos_503,opening,7,26468524,5000.14,5293704,4.55,b1d2,-9,14.20,3
Full Alpha-Beta,pos_503,opening,17,13353261,5000.65,2670652,0.02,g1f3,5,2.95,2
MTD(f),pos_503,opening,8,12738628,5000.57,2547725,0.08,g1f3,15,18.70,0
NegaScout,pos_503,opening,7,22474840,5000.65,4494968,0.02,b1d2,-9,11.60,3
MCTS,pos_503,opening,20,9816433,5962.72,1646500,1004.86,g1f3,27,1.13,0
Classic MCTS,pos_503,opening,16,163358,5009.64,32612,1041.89,b2b4,4,1.03,2
Pure Alpha-Beta,pos_504,opening,7,23556156,5000.42,4711231,0.01,b1d2,-5,11.61,3
Full Alpha-Beta,pos_504,opening,16,13275378,5000.82,2655075,0.01,g1f3,7,2.71,0
MTD(f),pos_504,opening,8,12566596,5001.49,2512816,0.07,g1f3,20,15.81,0
NegaScout,pos_504,opening,7,19116128,5000.15,3823225,0.01,b1d2,-5,9.57,3
MCTS,pos_504,opening,20,6768103,5780.40,1170952,1001.19,b1d2,23,1.10,1
Classic MCTS,pos_504,opening,16,163657,5008.15,32679,1007.94,c1h6,4,1.04,3
Pure Alpha-Beta,pos_505,opening,7,23482501,5000.10,4696500,0.01,g1f3,-35,14.15,4
Full Alpha-Beta,pos_505,opening,16,12198111,5001.49,2439134,0.02,g1f3,20,2.96,6
MTD(f),pos_505,opening,7,12009568,5001.15,2401433,0.05,g1f3,-35,18.64,4
NegaScout,pos_505,opening,7,21835884,5000.76,4367176,0.02,g1f3,-35,11.47,4
MCTS,pos_505,opening,20,6805138,5733.73,1187011,1000.09,b2b4,8,1.13,1
Classic MCTS,pos_505,opening,16,160237,5009.71,31989,1030.90,g2g4,5,1.03,0
Pure Alpha-Beta,pos_506,opening,7,22642794,5000.74,4528558,0.01,b1d2,-35,11.68,1
Full Alpha-Beta,pos_506,opening,18,13574416,5000.29,2714883,0.01,g1f3,-5,2.50,0
MTD(f),pos_506,opening,8,12292208,5000.74,2458441,0.03,g1f3,0,22.20,0
