algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Classic MCTS,pos_253,endgame,17,262910,5362.56,49032,1013.30,f7f5,4,1.09,2
Pure Alpha-Beta,pos_254,middlegame,9,38383704,5000.34,7676740,0.01,c4d5,112,5.79,0
Full Alpha-Beta,pos_254,middlegame,21,16576634,5000.44,3315326,0.02,c4d5,84,2.43,0
MTD(f),pos_254,middlegame,11,18894970,5000.65,3778994,0.48,c4d5,91,4.40,0
NegaScout,pos_254,middlegame,10,53047420,5000.37,10609484,0.01,c4d5,110,5.22,0
MCTS,pos_254,middlegame,20,9554041,5543.01,1723622,1001.58,c4d5,136,1.02,0
Classic MCTS,pos_254,middlegame,17,301044,5380.80,55956,1009.84,c4d5,4,1.09,0
Pure Alpha-Beta,pos_255,endgame,9,36352086,5000.04,7270417,0.01,a4a7,-158,6.23,0
Full Alpha-Beta,pos_255,endgame,17,15610005,5001.06,3121376,0.01,a4a7,-175,2.49,0
MTD(f),pos_255,endgame,10,23109801,5000.17,4621960,0.01,a4a7,-158,13.09,0
NegaScout,pos_255,endgame,9,37466241,5000.72,7493248,0.01,a4a7,-158,5.75,0
MCTS,pos_255,endgame,20,10004793,6132.02,1631570,1002.84,a4a7,-127,0.97,0
Classic MCTS,pos_255,endgame,17,291048,5014.22,58047,1012.75,e3h6,0,1.05,2
Pure Alpha-Beta,pos_256,endgame,8,30629981,5000.48,6125996,0.02,b6b4,-113,7.32,3
Full Alpha-Beta,pos_256,endgame,15,14565475,5000.98,2913095,0.03,b6b8,-118,2.81,5
MTD(f),pos_256,endgame,10,21901441,5000.21,4380288,0.27,h3h4,-121,17.47,4
NegaScout,pos_256,endgame,8,31772770,5000.09,6354554,0.02,b6b4,-113,6.73,3
MCTS,pos_256,endgame,20,11511127,5822.64,1977177,1003.27,f4h5,-83,0.91,0
Classic MCTS,pos_256,endgame,17,314081,5031.94,62429,1004.00,f4h5,0,1.06,1
Pure Alpha-Beta,pos_257,endgame,8,27664442,5000.31,5532888,0.02,g1g5,-25,7.67,1
Full Alpha-Beta,pos_257,endgame,19,16359530,5000.19,3271906,0.03,g1b1,-9,3.78,3
MTD(f),pos_257,endgame,10,20602922,5000.77,4120584,0.60,g1b1,-19,5.61,2
NegaScout,pos_257,endgame,8,28033079,5000.06,5606615,0.02,g1g5,-25,6.98,1
MCTS,pos_257,endgame,21,12603182,5923.04,2127837,1001.77,h4g5,-99,1.07,0
Classic MCTS,pos_257,endgame,17,302131,5047.50,59863,1032.01,h4g5,3,1.05,1
Pure Alpha-Beta,pos_258,endgame,9,32608336,5000.48,6521667,0.03,a2e2,-283,6.03,3
Full Alpha-Beta,pos_258,endgame,17,16121992,5000.48,3224398,0.05,a2e2,-294,2.38,4
MTD(f),pos_258,endgame,10,21262421,5000.32,4252484,1.21,a2e2,-280,4.77,3
NegaScout,pos_258,endgame,9,33697874,5000.59,6739574,0.04,a2e2,-283,5.35,3
MCTS,pos_258,endgame,21,9624141,6196.69,1553282,1001.29,a2e2,-242,0.99,1
Classic MCTS,pos_258,endgame,17,321146,5187.20,61913,1025.26,c4e3,-3,1.07,3
Pure Alpha-Beta,pos_259,endgame,9,36036643,5000.13,7207328,0.13,f4e5,48,4.17,1
Full Alpha-Beta,pos_259,endgame,18,15655050,5001.21,3130383,0.11,f4e5,73,2.53,3
MTD(f),pos_259,endgame,10,21995624,5000.02,4399124,0.61,f4e5,50,25.71,1
NegaScout,pos_259,endgame,10,33882211,5000.15,6776442,0.12,f4e5,50,3.93,1
MCTS,pos_259,endgame,21,11963903,5982.48,1999983,1006.87,f4e5,-45,0.99,0
Classic MCTS,pos_259,endgame,17,297627,5174.21,57523,1003.44,b2b3,-8,1.07,1
Pure Alpha-Beta,pos_260,endgame,9,32383056,5000.30,6476611,0.01,d1a1,-60,6.39,1
Full Alpha-Beta,pos_260,endgame,18,15564930,5000.29,3112986,0.02,d1a1,-127,2.29,1
MTD(f),pos_260,endgame,10,21975098,5000.88,4395019,0.02,d1a1,-47,11.26,1
NegaScout,pos_260,endgame,9,33525840,5000.44,6705168,0.01,d1a1,-60,6.08,1
MCTS,pos_260,endgame,21,9794793,6341.03,1544676,1001.48,d1a1,0,1.02,0
Classic MCTS,pos_260,endgame,17,310121,5176.98,59915,1028.44,d1b1,5,1.04,0
Pure Alpha-Beta,pos_261,endgame,9,29491292,5000.72,5898258,0.05,c7f7,-41,5.51,1
Full Alpha-Beta,pos_261,endgame,17,15200384,5000.82,3040076,0.10,c7f7,-40,2.41,0
MTD(f),pos_261,endgame,11,21905472,5000.45,4381094,0.85,c7f7,-39,5.44,1
NegaScout,pos_261,endgame,9,31199346,5000.38,6239869,0.05,c7f7,-41,4.95,1
MCTS,pos_261,endgame,20,11434020,6087.77,1878432,1002.60,c7f7,12,1.04,0
Classic MCTS,pos_261,endgame,17,366259,5196.31,70488,1018.99,h5g6,2,1.04,0
Pure Alpha-Beta,pos_262,endgame,8,29974628,5000.10,5994925,0.02,f8e8,-191,7.33,3
Full Alpha-Beta,pos_262,endgame,18,15822984,5000.63,3164596,0.03,f8e8,-220,3.85,5
MTD(f),pos_262,endgame,10,18669681,5000.74,3733936,0.19,f8e8,-206,6.11,3
NegaScout,pos_262,endgame,9,35582047,5000.65,7116409,0.14,c5b4,-221,6.46,4
MCTS,pos_262,endgame,21,7882313,6469.79,1218474,1001.67,c5b6,-99,0.98,0
Classic MCTS,pos_262,endgame,17,297707,5220.18,57031,1022.17,f8e8,28,1.06,1
Pure Alpha-Beta,pos_263,endgame,8,34205800,5000.69,6841160,0.02,a1a5,46,7.42,1
Full Alpha-Beta,pos_263,endgame,21,15814808,5000.14,3162961,0.02,a1a5,-8,2.18,1
MTD(f),pos_263,endgame,9,24592434,5000.65,4918486,0.12,a1a5,34,9.15,1
NegaScout,pos_263,endgame,9,31514676,5000.69,6302935,0.02,a1a5,34,6.11,1
MCTS,pos_263,endgame,21,8771383,6192.44,1416567,1000.90,g3g4,-36,0.93,1
Classic MCTS,pos_263,endgame,17,264559,5156.71,51310,1020.08,h3h4,0,1.08,2
Pure Alpha-Beta,pos_264,endgame,9,30531635,5000.69,6106327,0.04,g6h5,42,4.93,4
Full Alpha-Beta,pos_264,endgame,19,16535684,5000.52,3307136,0.06,g6h5,41,2.36,2
MTD(f),pos_264,endgame,10,21798994,5000.18,4359798,0.28,g6h5,68,8.81,4
NegaScout,pos_264,endgame,10,32137310,5000.34,6427462,0.06,g6h5,68,4.40,4
MCTS,pos_264,endgame,20,9966881,6084.18,1638211,1000.03,g6h5,37,0.94,0
Classic MCTS,pos_264,endgame,17,278311,5151.04,54030,1006.77,g6h5,0,1.06,1
Pure Alpha-Beta,pos_265,endgame,9,29585498,5000.52,5917099,0.01,f1d1,12,6.86,2
Full Alpha-Beta,pos_265,endgame,19,16179512,5000.39,3235902,0.02,f1d1,-8,2.83,5
MTD(f),pos_265,endgame,9,14733402,5001.11,2946091,0.14,f1d1,12,11.01,2
NegaScout,pos_265,endgame,9,30797896,5000.47,6159579,0.01,f1d1,12,6.42,2
MCTS,pos_265,endgame,21,9313379,5939.79,1568172,1002.71,f1d1,54,0.98,1
Classic MCTS,pos_265,endgame,17,273381,5147.57,53114,1007.28,c4d3,3,1.08,0
Pure Alpha-Beta,pos_266,endgame,11,36184154,5000.23,7236830,0.01,f7e6,5,4.50,0
Full Alpha-Beta,pos_266,endgame,21,18780253,5000.55,3756050,0.01,f7e6,10,2.35,0
MTD(f),pos_266,endgame,12,18657346,5000.07,3731469,0.05,f7e6,15,3.87,0
NegaScout,pos_266,endgame,11,37466172,5000.11,7493234,0.01,f7e6,5,4.34,0
MCTS,pos_266,endgame,21,10126464,6384.97,1586225,1001.76,f7e6,-8,0.86,0
Classic MCTS,pos_266,endgame,17,307552,5072.73,60637,1024.85,f7e6,0,1.04,1
Pure Alpha-Beta,pos_267,endgame,9,29732902,5000.23,5946580,0.02,d5f7,186,5.74,1
Full Alpha-Beta,pos_267,endgame,18,15114328,5000.42,3022865,0.03,d5f7,115,3.31,1
MTD(f),pos_267,endgame,11,22519845,5000.15,4503969,0.79,d5f7,193,40.71,1
NegaScout,pos_267,endgame,9,32497707,5000.70,6499541,0.02,d5f7,186,5.47,1
MCTS,pos_267,endgame,21,10518601,5869.33,1792230,1002.48,b6a6,86,0.87,0
Classic MCTS,pos_267,endgame,17,314740,5098.13,61737,1006.22,d5e4,0,1.05,2
Pure Alpha-Beta,pos_268,endgame,10,37077094,5000.39,7415418,0.01,f5e4,-128,4.89,0
Full Alpha-Beta,pos_268,endgame,20,17744012,5000.68,3548802,0.02,f5e4,-87,2.65,0
MTD(f),pos_268,endgame,12,21278809,5000.86,4255761,0.24,f5e4,-103,6.44,0
NegaScout,pos_268,endgame,10,39383170,5000.49,7876634,0.01,f5e4,-128,4.74,0
MCTS,pos_268,endgame,20,10137955,5866.60,1728256,1002.06,f5e4,-80,0.87,0
Classic MCTS,pos_268,endgame,17,290594,5098.90,57001,1033.05,e7f6,-2,1.06,1
Pure Alpha-Beta,pos_269,endgame,8,27889742,5000.21,5577948,0.01,e1e3,53,10.16,2
Full Alpha-Beta,pos_269,endgame,18,16494707,5000.43,3298941,0.01,e1e3,51,3.72,4
MTD(f),pos_269,endgame,10,22335530,5000.28,4467106,0.03,e1e3,38,9.97,2
NegaScout,pos_269,endgame,8,31531055,5000.21,6306211,0.01,e1e3,53,9.54,2
MCTS,pos_269,endgame,20,10259702,5881.30,1744550,1001.28,e1e3,61,0.88,0
Classic MCTS,pos_269,endgame,17,293205,5168.24,56734,1000.19,e1e3,4,1.03,3
Pure Alpha-Beta,pos_270,endgame,8,32993462,5000.10,6598692,0.06,f4g3,-49,6.34,4
Full Alpha-Beta,pos_270,endgame,16,15511602,5001.27,3101700,0.04,f4d2,-166,2.31,4
MTD(f),pos_270,endgame,8,21499971,5000.57,4299994,2.42,f4g3,-49,14.53,4
NegaScout,pos_270,endgame,8,34250833,5000.24,6850166,0.04,f4g3,-49,6.27,4
MCTS,pos_270,endgame,20,10260124,6050.31,1695888,1002.63,f4g3,-61,0.95,0
Classic MCTS,pos_270,endgame,17,279295,5117.32,54581,1034.24,h7h5,0,1.05,1
Pure Alpha-Beta,pos_271,endgame,8,27078714,5000.34,5415742,0.05,f1g1,-31,6.82,0
Full Alpha-Beta,pos_271,endgame,15,15351919,5000.17,3070383,0.11,f1g1,-48,2.42,0
MTD(f),pos_271,endgame,10,21762120,5000.70,4352424,0.07,f1g1,-12,31.67,0
NegaScout,pos_271,endgame,8,27779166,5000.11,5555833,0.06,f1g1,-31,6.38,0
MCTS,pos_271,endgame,20,10732293,6027.42,1780702,1001.36,f1g1,28,1.10,0
Classic MCTS,pos_271,endgame,17,280836,5130.32,54743,1019.26,a2a4,4,1.05,0
Pure Alpha-Beta,pos_272,endgame,8,32198757,5000.54,6439751,0.01,f8g7,125,8.47,1
Full Alpha-Beta,pos_272,endgame,17,15941711,5001.24,3187704,0.02,f8g7,109,2.88,2
MTD(f),pos_272,endgame,11,21991553,5000.76,4398310,1.56,e7e6,121,3.28,2
NegaScout,pos_272,endgame,8,33648712,5000.08,6729742,0.01,f8g7,125,7.79,1
MCTS,pos_272,endgame,20,8551416,6034.70,1417205,1000.53,f8g7,121,0.92,0
Classic MCTS,pos_272,endgame,17,291251,5178.06,56247,1002.78,a7a5,0,1.07,4
Pure Alpha-Beta,pos_273,endgame,8,29204616,5000.06,5840923,0.02,e6e7,98,8.05,5
Full Alpha-Beta,pos_273,endgame,19,16261330,5000.12,3252266,0.02,e6e7,107,2.32,5
MTD(f),pos_273,endgame,10,19214404,5000.15,3842880,0.17,e6e7,105,5.24,5
NegaScout,pos_273,endgame,8,29225046,5000.57,5845009,0.02,e6e7,98,8.57,5
MCTS,pos_273,endgame,21,7952151,6037.55,1317235,1000.10,e6e7,96,0.90,1
Classic MCTS,pos_273,endgame,17,247789,5221.87,47460,1019.56,h5h4,7,1.05,1
Pure Alpha-Beta,pos_274,endgame,8,27926580,5000.78,5585316,0.03,h7g6,-128,6.85,0
Full Alpha-Beta,pos_274,endgame,17,16023684,5000.93,3204736,0.04,h7g7,-153,2.30,4
MTD(f),pos_274,endgame,11,21303417,5000.87,4260683,0.16,h7h6,-153,4.18,1
NegaScout,pos_274,endgame,9,30834720,5000.40,6166944,0.04,h7g6,-140,5.68,0
MCTS,pos_274,endgame,21,7885626,6071.07,1298900,1002.31,h7g7,-53,0.88,1
Classic MCTS,pos_274,endgame,17,284378,5147.15,55251,1011.73,h7g6,6,1.02,0
Pure Alpha-Beta,pos_275,endgame,9,32927872,5000.53,6585574,0.02,c3d2,52,5.36,0
Full Alpha-Beta,pos_275,endgame,21,18522215,5000.63,3704443,0.03,c3d2,54,2.10,0
MTD(f),pos_275,endgame,11,19660903,5000.65,3932180,0.23,c3d2,38,3.74,0
NegaScout,pos_275,endgame,9,34017321,5000.09,6803464,0.01,c3d2,52,5.07,0
MCTS,pos_275,endgame,20,9921186,5946.57,1668547,1001.33,c3d2,44,0.86,0
Classic MCTS,pos_275,endgame,17,305586,5131.25,59556,1005.69,c3d2,0,1.02,0
Pure Alpha-Beta,pos_276,endgame,10,34017343,5000.36,6803468,0.01,c1e1,-30,6.08,0
Full Alpha-Beta,pos_276,endgame,19,17391679,5000.75,3478335,0.01,c1e1,-35,3.30,0
MTD(f),pos_276,endgame,12,20279385,5000.14,4055877,0.01,c1e1,-32,6.52,0
NegaScout,pos_276,endgame,10,34414643,5000.14,6882928,0.01,c1e1,-30,6.00,0
MCTS,pos_276,endgame,20,9091930,5884.19,1545195,1005.19,c1e1,-50,0.82,0
Classic MCTS,pos_276,endgame,17,319401,5079.65,62886,1022.73,c1e1,0,1.03,0
Pure Alpha-Beta,pos_277,endgame,8,35254352,5000.22,7050870,0.01,d6b7,141,7.60,2
Full Alpha-Beta,pos_277,endgame,19,16044161,5000.95,3208832,0.01,d6b7,131,2.57,2
MTD(f),pos_277,endgame,9,16646247,5000.38,3329249,0.42,d6b7,132,18.73,2
NegaScout,pos_277,endgame,9,32440412,5000.07,6488082,0.01,d6b7,132,6.82,2
MCTS,pos_277,endgame,20,10559780,5700.58,1852592,1001.33,d6b7,111,0.89,0
Classic MCTS,pos_277,endgame,17,259913,5077.66,51194,1020.17,g2g4,12,1.06,1
Pure Alpha-Beta,pos_278,endgame,8,39096365,5000.44,7819273,0.02,f5b5,-74,7.70,5
Full Alpha-Beta,pos_278,endgame,16,18423967,5000.16,3684793,0.03,f5b5,-109,3.43,5
MTD(f),pos_278,endgame,10,22421591,5001.33,4483421,0.04,f5f8,-95,13.51,6
NegaScout,pos_278,endgame,9,40136749,5000.09,8027349,0.02,f5b5,-93,6.64,5
MCTS,pos_278,endgame,21,7869518,5996.71,1312461,1001.15,a7a5,-41,0.82,0
Classic MCTS,pos_278,endgame,17,336247,5014.58,67061,1025.41,f5b5,4,1.04,0
Pure Alpha-Beta,pos_279,endgame,9,31031382,5000.10,6206276,0.01,c5d4,15,5.28,0
Full Alpha-Beta,pos_279,endgame,19,15249698,5000.03,3049939,0.01,c5d4,-3,2.11,0
MTD(f),pos_279,endgame,9,18751587,5000.51,3750317,0.24,c5d4,15,7.72,0
NegaScout,pos_279,endgame,10,33419374,5000.51,6683874,0.01,c5d4,-8,5.02,0
MCTS,pos_279,endgame,20,10926203,5717.28,1911177,1003.34,c5d4,-10,0.91,0
Classic MCTS,pos_279,endgame,17,257484,5014.88,51353,1009.68,c5d4,9,1.07,0
Pure Alpha-Beta,pos_280,endgame,8,29536367,5000.63,5907273,0.03,d1d5,152,7.75,2
Full Alpha-Beta,pos_280,endgame,16,15806658,5000.45,3161331,0.04,d1d5,172,2.72,2
MTD(f),pos_280,endgame,9,20893841,5000.73,4178768,0.31,d1d5,152,4.55,2
NegaScout,pos_280,endgame,8,30203971,5000.50,6040794,0.02,d1d5,152,7.78,2
MCTS,pos_280,endgame,21,7963617,5817.27,1369024,1001.81,d1e1,102,0.91,0
Classic MCTS,pos_280,endgame,17,283343,5012.98,56532,1019.71,g2g3,0,1.04,3
Pure Alpha-Beta,pos_281,endgame,9,34914387,5000.05,6982877,0.01,e7e6,-59,6.49,0
Full Alpha-Beta,pos_281,endgame,16,17645669,5000.89,3529133,0.01,e7e6,-50,2.53,0
MTD(f),pos_281,endgame,11,24531005,5000.09,4906201,0.01,e7e6,-52,8.32,0
NegaScout,pos_281,endgame,9,36331604,5000.19,7266320,0.01,e7e6,-59,6.28,0
MCTS,pos_281,endgame,21,7844186,5792.34,1354313,1000.74,e7e6,-55,0.89,0
Classic MCTS,pos_281,endgame,17,312606,5012.30,62371,1003.40,e7e6,-2,1.03,0
Pure Alpha-Beta,pos_282,endgame,8,33484848,5000.41,6696969,0.01,e2g3,63,7.31,4
Full Alpha-Beta,pos_282,endgame,18,16883872,5000.74,3376774,0.02,f2f4,66,2.52,4
MTD(f),pos_282,endgame,10,19890221,5000.43,3978044,0.09,f2f4,60,4.55,3
NegaScout,pos_282,endgame,8,34148402,5000.09,6829680,0.01,e2g3,63,7.08,4
MCTS,pos_282,endgame,21,6751917,5960.04,1132871,1002.16,h1c1,66,0.88,1
Classic MCTS,pos_282,endgame,17,259913,5011.62,51868,1003.13,e2g1,9,1.08,3
Pure Alpha-Beta,pos_283,endgame,8,29589604,5000.09,5917920,0.01,f8d8,-138,7.53,1
Full Alpha-Beta,pos_283,endgame,17,16535675,5000.91,3307135,0.03,f8d8,-143,3.28,2
MTD(f),pos_283,endgame,11,22741114,5000.04,4548222,0.01,f8d8,-143,5.27,4
NegaScout,pos_283,endgame,8,30847054,5000.20,6169410,0.02,f8d8,-138,6.39,1
MCTS,pos_283,endgame,21,7951870,5879.22,1352588,1001.40,g7f6,-113,0.79,0
Classic MCTS,pos_283,endgame,17,314663,5012.93,62781,1006.71,h6h5,0,1.03,0
Pure Alpha-Beta,pos_284,endgame,8,30883916,5000.15,6176783,0.02,c2d2,140,7.99,0
Full Alpha-Beta,pos_284,endgame,19,18165892,5001.07,3632451,0.05,c2d2,95,2.42,0
MTD(f),pos_284,endgame,10,23236683,5000.27,4647336,0.49,c2d2,114,32.52,0
NegaScout,pos_284,endgame,9,33701961,5000.08,6740392,0.02,c2d2,96,6.58,0
MCTS,pos_284,endgame,20,11551120,5708.72,2023672,1000.37,c2d2,74,0.83,0
Classic MCTS,pos_284,endgame,17,409983,5013.90,81783,1011.36,c2d2,1,1.04,0
Pure Alpha-Beta,pos_285,endgame,9,31936613,5000.55,6387322,0.01,d4e3,-326,5.65,0
Full Alpha-Beta,pos_285,endgame,17,16056426,5000.66,3211285,0.02,d4e3,-326,2.51,0
MTD(f),pos_285,endgame,10,21164219,5000.79,4232843,1.50,d4e3,-308,9.27,0
NegaScout,pos_285,endgame,9,32231553,5000.46,6446310,0.01,d4e3,-326,5.13,0
MCTS,pos_285,endgame,20,9104837,5831.15,1561453,1003.64,d4e3,-248,0.83,0
Classic MCTS,pos_285,endgame,17,285018,5013.72,56855,1006.04,c4a4,-1,1.05,3
Pure Alpha-Beta,pos_286,endgame,8,28799065,5000.40,5759813,0.04,c2c4,57,6.94,1
Full Alpha-Beta,pos_286,endgame,19,16326854,5000.97,3265370,0.06,c2c4,35,2.29,1
MTD(f),pos_286,endgame,8,19116076,5000.71,3823215,0.10,c2c4,57,5.34,1
NegaScout,pos_286,endgame,8,28467277,5000.64,5693455,0.05,c2c4,57,6.28,1
MCTS,pos_286,endgame,20,8666553,5781.60,1499144,1001.53,b1b5,20,0.89,0
Classic MCTS,pos_286,endgame,17,266583,5012.83,53188,1024.73,b1h1,0,1.04,2
Pure Alpha-Beta,pos_287,endgame,8,28602490,5000.78,5720498,0.02,a2b2,-27,7.00,1
Full Alpha-Beta,pos_287,endgame,17,16593029,5000.48,3318605,0.03,e8h5,-59,3.26,2
MTD(f),pos_287,endgame,12,21790826,5000.87,4358165,0.12,e8h5,-26,10.42,3
NegaScout,pos_287,endgame,9,29507689,5000.66,5901537,0.01,a2d2,-28,6.63,2
MCTS,pos_287,endgame,20,12871544,5623.83,2289088,1003.14,e8h5,-30,0.88,0
Classic MCTS,pos_287,endgame,17,322832,5012.71,64411,1009.82,e8h5,0,1.03,4
Pure Alpha-Beta,pos_288,endgame,8,30806086,5000.75,6161217,0.01,d1b1,11,7.84,2
Full Alpha-Beta,pos_288,endgame,18,15454320,5001.33,3090245,0.03,b5b6,2,2.40,2
MTD(f),pos_288,endgame,10,18976857,5001.26,3794612,0.03,b5b6,-18,6.50,2
NegaScout,pos_288,endgame,9,32936018,5000.08,6587203,0.41,b5b6,-20,7.49,3
MCTS,pos_288,endgame,20,9074594,5788.18,1567828,1001.12,d1c1,-5,0.89,1
Classic MCTS,pos_288,endgame,17,294253,5011.94,58721,1020.37,d1d5,0,1.03,2
Pure Alpha-Beta,pos_289,endgame,9,32956496,5000.62,6591299,0.01,b1f1,-231,5.90,1
Full Alpha-Beta,pos_289,endgame,20,16781475,5000.38,3356295,0.02,b1f1,-180,2.63,1
MTD(f),pos_289,endgame,10,19202105,5000.56,3840421,0.47,b1f1,-231,9.39,1
NegaScout,pos_289,endgame,9,34230373,5000.16,6846074,0.01,b1f1,-231,5.96,1
MCTS,pos_289,endgame,20,9023787,5721.53,1577309,1003.45,b1f1,-159,0.94,0
Classic MCTS,pos_289,endgame,17,283729,5012.68,56609,1018.67,g2d5,-1,1.06,1
Pure Alpha-Beta,pos_290,endgame,8,34414684,5000.68,6882936,0.01,f1f2,-171,7.69,3
Full Alpha-Beta,pos_290,endgame,17,16912480,5000.09,3382496,0.07,f1f2,-181,2.36,0
MTD(f),pos_290,endgame,9,22044766,5000.49,4408953,0.09,f1f2,-180,6.87,3
NegaScout,pos_290,endgame,9,34574459,5000.47,6914891,0.01,f1f2,-180,6.92,3
MCTS,pos_290,endgame,20,8927592,5791.36,1541632,1002.09,d1d4,-39,0.89,0
Classic MCTS,pos_290,endgame,17,291895,5012.67,58239,1013.21,d1d4,2,1.04,3
Pure Alpha-Beta,pos_291,middlegame,7,29520013,5000.83,5904002,0.02,b6b2,-277,9.41,3
Full Alpha-Beta,pos_291,middlegame,15,15057015,5001.04,3010800,0.04,b6b2,-240,3.23,3
MTD(f),pos_291,middlegame,11,21299262,5000.99,4259852,1.23,b6b2,-284,5.20,3
NegaScout,pos_291,middlegame,8,28942444,5000.48,5788488,0.02,b6b2,-284,8.23,3
MCTS,pos_291,middlegame,20,6992237,5811.56,1203276,1001.36,a6a5,-205,0.91,2
Classic MCTS,pos_291,middlegame,17,351457,5016.60,70067,1016.93,h6h5,-2,1.06,1
Pure Alpha-Beta,pos_292,endgame,9,33284271,5000.32,6656854,0.03,e2e5,25,5.96,1
Full Alpha-Beta,pos_292,endgame,18,16163005,5001.39,3231954,0.06,e2e5,47,2.21,0
MTD(f),pos_292,endgame,10,22573127,5000.27,4514625,0.13,e2e5,44,4.39,1
NegaScout,pos_292,endgame,9,35090539,5000.19,7018107,0.03,e2e5,25,5.57,1
MCTS,pos_292,endgame,20,8404222,5720.52,1469269,1003.53,e2e5,18,0.87,0
Classic MCTS,pos_292,endgame,17,320184,5014.72,63857,1009.52,h4h3,29,1.08,0
Pure Alpha-Beta,pos_293,endgame,8,32559168,5000.59,6511833,0.05,b6a5,135,6.37,1
Full Alpha-Beta,pos_293,endgame,19,17514628,5000.65,3502925,0.06,b6a5,36,4.24,3
MTD(f),pos_293,endgame,8,22327366,5000.16,4465473,0.58,b6a5,135,11.31,1
NegaScout,pos_293,endgame,9,32690291,5000.12,6538058,0.06,b6a5,105,5.31,1
MCTS,pos_293,endgame,20,9760338,5783.26,1687763,1001.13,d6a3,237,1.04,1
Classic MCTS,pos_293,endgame,17,286314,5012.84,57125,1026.89,b6a5,8,1.06,2
Pure Alpha-Beta,pos_294,endgame,8,31166525,5000.53,6233305,0.02,f2e2,23,6.93,4
Full Alpha-Beta,pos_294,endgame,20,16834713,5000.74,3366942,0.03,f2f3,35,2.40,0
MTD(f),pos_294,endgame,10,19210310,5001.24,3841293,0.06,f2f3,18,4.81,5
NegaScout,pos_294,endgame,8,31555640,5000.48,6311128,0.04,f2e2,23,6.34,4
MCTS,pos_294,endgame,20,8538126,5744.54,1486442,1002.94,d2c2,-5,0.95,0
Classic MCTS,pos_294,endgame,17,280972,5007.57,56115,1005.84,f4f5,2,1.04,1
Pure Alpha-Beta,pos_295,endgame,8,31748167,5000.69,6349633,0.02,g7f6,-136,7.60,2
Full Alpha-Beta,pos_295,endgame,19,16015466,5001.00,3203093,0.03,a6f6,-174,2.63,3
MTD(f),pos_295,endgame,9,16224316,5000.39,3244863,0.34,d8b8,-158,7.66,3
NegaScout,pos_295,endgame,8,32342113,5000.33,6468422,0.01,g7f6,-136,7.08,2
MCTS,pos_295,endgame,21,8164177,5825.63,1401575,1002.14,g7f6,-87,0.87,2
Classic MCTS,pos_295,endgame,17,271536,5013.49,54166,1035.08,d8d5,3,1.06,2
Pure Alpha-Beta,pos_296,endgame,10,39039068,5000.46,7807813,0.01,d6c8,122,5.82,0
Full Alpha-Beta,pos_296,endgame,22,20320403,5000.20,4064080,0.01,d6c8,129,2.36,0
MTD(f),pos_296,endgame,11,17170494,5001.18,3433412,0.23,d6c8,121,2.55,0
NegaScout,pos_296,endgame,10,37236797,5000.20,7447359,0.01,d6c8,122,5.69,0
MCTS,pos_296,endgame,21,9471100,5807.87,1630979,1000.02,d6c8,105,0.85,0
Classic MCTS,pos_296,endgame,17,311346,5013.04,62107,1035.52,d6c8,1,1.01,0
Pure Alpha-Beta,pos_297,endgame,9,33660989,5000.21,6732197,0.01,f4e3,306,5.86,0
Full Alpha-Beta,pos_297,endgame,19,16142464,5001.47,3227847,0.01,f4e3,265,2.64,0
MTD(f),pos_297,endgame,9,23646269,5000.62,4729253,0.29,f4e3,306,3.80,0
NegaScout,pos_297,endgame,10,35840200,5000.62,7168040,0.01,f4e3,272,5.84,0
MCTS,pos_297,endgame,20,9421219,5589.56,1685671,1001.04,f4e3,226,0.88,0
Classic MCTS,pos_297,endgame,17,271518,5014.33,54151,1002.58,f4e3,5,1.06,0
Pure Alpha-Beta,pos_298,endgame,9,32731192,5000.73,6546238,0.01,h2h4,-50,6.32,6
Full Alpha-Beta,pos_298,endgame,19,15859856,5000.26,3171971,0.02,e2b2,28,2.29,3
MTD(f),pos_298,endgame,10,18776108,5000.21,3755221,0.01,h2h4,-26,12.46,6
NegaScout,pos_298,endgame,9,34037881,5000.34,6807576,0.01,h2h4,-50,6.08,6
MCTS,pos_298,endgame,20,8980094,5613.96,1599874,1002.23,e2b2,-39,1.00,0
Classic MCTS,pos_298,endgame,17,277420,5007.74,55406,1016.61,g4g5,1,1.09,0
Pure Alpha-Beta,pos_299,endgame,7,25522243,5000.15,5104448,0.02,c8e8,-31,12.43,1
Full Alpha-Beta,pos_299,endgame,19,15999072,5000.93,3199814,0.03,c8e8,53,2.63,1
MTD(f),pos_299,endgame,10,22900873,5000.78,4580174,0.47,c8e8,-10,3.54,1
NegaScout,pos_299,endgame,7,25813071,5000.38,5162614,0.03,c8e8,-31,10.54,1
MCTS,pos_299,endgame,20,12139567,5590.97,2171657,1002.13,c8e8,-2,1.09,0
Classic MCTS,pos_299,endgame,17,266623,5017.71,53143,1019.03,h7g6,2,1.06,0
Pure Alpha-Beta,pos_300,endgame,10,37793845,5000.18,7558769,0.01,b4d3,25,4.64,0
Full Alpha-Beta,pos_300,endgame,20,18051253,5000.45,3610250,0.01,b4d3,-6,2.05,0
MTD(f),pos_300,endgame,11,19030082,5000.19,3806016,0.09,b4d3,11,3.93,0
NegaScout,pos_300,endgame,11,37777459,5000.26,7555491,0.01,b4d3,11,4.33,0
