algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Full Alpha-Beta,pos_141,opening,17,12984466,5000.88,2596893,0.02,b1c3,-10,2.50,0
MTD(f),pos_141,opening,8,11931735,5000.34,2386347,0.05,g1e2,5,13.00,1
NegaScout,pos_141,opening,8,24088676,5001.34,4816771,0.01,g1e2,5,7.59,1
MCTS,pos_141,opening,20,5743139,5758.83,997419,1002.89,b1c3,-4,1.19,0
Classic MCTS,pos_141,opening,16,183074,5009.47,36549,1035.25,b3b4,5,1.03,4
Pure Alpha-Beta,pos_142,opening,7,21073991,5000.05,4214798,0.02,g1f3,-35,12.60,0
Full Alpha-Beta,pos_142,opening,16,12533951,5003.69,2505287,0.03,c3c4,-30,3.25,2
MTD(f),pos_142,opening,8,12484706,5000.04,2496941,0.10,d2d4,-10,14.32,1
NegaScout,pos_142,opening,7,21635116,5000.12,4327023,0.02,g1f3,-35,9.69,0
MCTS,pos_142,opening,20,5810497,5660.25,1026589,1003.29,d2d4,-10,1.22,1
Classic MCTS,pos_142,opening,16,169885,5010.02,33909,1050.20,d1h5,2,1.03,0
Pure Alpha-Beta,pos_143,opening,7,20234307,5000.16,4046861,0.02,f1g2,-5,11.74,5
Full Alpha-Beta,pos_143,opening,16,12501204,5001.59,2499740,0.05,f1g2,-10,2.59,8
MTD(f),pos_143,opening,8,14233746,5000.80,2846749,0.05,g1f3,-15,11.97,6
NegaScout,pos_143,opening,7,21979287,5000.83,4395857,0.02,f1g2,-5,10.14,5
MCTS,pos_143,opening,20,5706746,5697.49,1001710,1003.11,b1c3,-15,1.18,0
Classic MCTS,pos_143,opening,16,173137,5011.16,34551,1007.33,f1e2,7,1.05,2
Pure Alpha-Beta,pos_144,opening,7,23789638,5000.73,4757927,0.01,g1f3,-60,10.68,0
Full Alpha-Beta,pos_144,opening,17,12644505,5000.14,2528901,0.03,g1f3,-25,2.68,0
MTD(f),pos_144,opening,8,12255350,5000.02,2451070,0.04,g1f3,-30,12.16,0
NegaScout,pos_144,opening,7,24486002,5000.78,4897200,0.01,g1f3,-60,9.85,0
MCTS,pos_144,opening,20,5916096,5811.37,1018085,1003.18,d1f3,-44,1.35,2
Classic MCTS,pos_144,opening,16,176157,5067.68,34765,1037.10,f1a6,5,1.03,0
Pure Alpha-Beta,pos_145,opening,7,25583661,5000.44,5116732,0.02,b1c3,5,8.60,0
Full Alpha-Beta,pos_145,opening,18,12914867,5000.64,2582973,0.02,b1c3,15,2.23,0
MTD(f),pos_145,opening,8,12976182,5000.82,2595236,0.12,b1c3,30,8.83,0
NegaScout,pos_145,opening,8,24244380,5000.04,4848876,0.02,b1c3,30,7.39,0
MCTS,pos_145,opening,20,6150290,5696.42,1079755,1003.42,d2d4,16,1.19,0
Classic MCTS,pos_145,opening,16,180695,5180.44,34883,1031.20,f1a6,7,1.05,1
Pure Alpha-Beta,pos_146,opening,8,26411126,5000.02,5282225,0.02,b1c3,10,7.58,2
Full Alpha-Beta,pos_146,opening,17,12234980,5000.10,2446996,0.04,b1c3,5,3.39,2
MTD(f),pos_146,opening,8,12066861,5001.23,2412889,0.23,b1c3,10,8.23,2
NegaScout,pos_146,opening,8,27648138,5001.12,5528521,0.03,b1c3,10,6.54,2
MCTS,pos_146,opening,20,7309394,5337.70,1369569,1003.99,b1c3,-4,1.18,0
Classic MCTS,pos_146,opening,16,176474,5009.25,35231,1038.22,c4d5,5,1.04,1
Pure Alpha-Beta,pos_147,opening,7,20602995,5000.04,4120599,0.01,b1c3,-45,13.30,0
Full Alpha-Beta,pos_147,opening,17,11833489,5001.78,2366224,0.02,b1c3,-25,2.74,0
MTD(f),pos_147,opening,8,12394627,5000.98,2478925,0.03,d2d4,-25,13.93,1
NegaScout,pos_147,opening,8,23687261,5000.25,4737452,0.01,g1e2,-25,8.85,1
MCTS,pos_147,opening,20,6268531,5427.57,1155063,1002.64,b1c3,-23,1.40,0
Classic MCTS,pos_147,opening,16,184257,5011.04,36770,1000.68,a2a4,7,1.07,3
Pure Alpha-Beta,pos_148,opening,7,22614081,5000.61,4522816,0.01,b1c3,0,9.19,2
Full Alpha-Beta,pos_148,opening,18,12693733,5001.08,2538238,0.02,b1c3,15,2.26,2
MTD(f),pos_148,opening,8,12443728,5001.40,2488247,0.08,b1c3,25,17.81,2
NegaScout,pos_148,opening,8,23412791,5000.17,4682558,0.02,b1c3,25,8.13,2
MCTS,pos_148,opening,20,5753038,5522.97,1041839,1002.75,e2e4,19,1.40,2
Classic MCTS,pos_148,opening,16,178637,5011.66,35648,1047.44,e2e3,0,1.04,2
Pure Alpha-Beta,pos_149,opening,8,23740498,5000.10,4748099,0.01,b1d2,0,8.89,0
Full Alpha-Beta,pos_149,opening,17,12939535,5000.19,2587907,0.02,g1e2,-16,3.17,1
MTD(f),pos_149,opening,8,11608196,5000.17,2321639,0.08,b1d2,0,7.39,0
NegaScout,pos_149,opening,8,27361385,5000.27,5472277,0.01,b1d2,0,7.71,0
MCTS,pos_149,opening,20,6822740,5486.89,1243663,1000.39,b1d2,-16,1.25,0
Classic MCTS,pos_149,opening,16,182137,5011.71,36347,1022.24,a2a4,7,1.05,0
Pure Alpha-Beta,pos_150,opening,8,24264771,5000.06,4852954,0.02,d4e5,40,10.38,4
Full Alpha-Beta,pos_150,opening,16,12890242,5000.18,2578048,0.03,b1d2,10,3.52,7
MTD(f),pos_150,opening,8,13885496,5001.51,2776543,0.31,d4e5,40,10.96,4
NegaScout,pos_150,opening,8,26460278,5000.43,5292055,0.02,d4e5,40,8.51,4
MCTS,pos_150,opening,20,7239850,5466.50,1324524,1000.29,g1e2,5,1.34,0
Classic MCTS,pos_150,opening,16,173608,5012.17,34638,1011.34,d4e5,4,1.06,2
Pure Alpha-Beta,pos_151,opening,8,22184004,5000.22,4436800,0.03,c4d5,15,8.96,2
Full Alpha-Beta,pos_151,opening,17,12656827,5001.57,2530859,0.04,e4d5,70,3.17,3
MTD(f),pos_151,opening,9,14647439,5000.32,2929487,0.20,c4d5,20,8.45,2
NegaScout,pos_151,opening,9,23556259,5000.74,4711251,0.05,c4d5,20,6.15,2
MCTS,pos_151,opening,20,8782509,5409.63,1623684,1000.68,e4d5,23,1.16,0
Classic MCTS,pos_151,opening,16,169379,5066.91,33434,1020.07,c4d5,5,1.06,3
Pure Alpha-Beta,pos_152,opening,7,20332658,5001.17,4065718,0.01,b1c3,-25,9.55,0
Full Alpha-Beta,pos_152,opening,16,12681414,5001.41,2535775,0.02,b1c3,0,2.33,0
MTD(f),pos_152,opening,8,12370055,5001.60,2473516,0.02,b1c3,-5,17.82,0
NegaScout,pos_152,opening,7,20373570,5000.59,4074714,0.01,b1c3,-25,8.51,0
MCTS,pos_152,opening,20,7349091,5566.86,1320354,1000.94,b1c3,-19,1.05,0
Classic MCTS,pos_152,opening,16,169594,5065.60,33483,1024.20,b1c3,8,1.06,3
Pure Alpha-Beta,pos_153,opening,9,26431657,5000.70,5286331,0.02,c4d5,0,6.33,1
Full Alpha-Beta,pos_153,opening,18,12333299,5001.00,2466659,0.02,c4d5,20,3.08,1
MTD(f),pos_153,opening,8,12591185,5001.88,2517733,0.14,c4d5,30,7.13,1
NegaScout,pos_153,opening,9,25739405,5000.08,5147881,0.02,c4d5,0,5.87,1
MCTS,pos_153,opening,20,8326029,5475.76,1520735,1001.05,c4d5,32,1.17,0
Classic MCTS,pos_153,opening,16,178468,5055.04,35305,1038.00,d1e2,8,1.05,2
Pure Alpha-Beta,pos_154,opening,8,25739331,5001.22,5146836,0.03,c4d5,70,6.64,1
Full Alpha-Beta,pos_154,opening,18,13209768,5000.13,2641953,0.03,c4d5,21,2.48,1
MTD(f),pos_154,opening,8,12853317,5000.96,2570663,0.22,c4d5,70,9.50,1
NegaScout,pos_154,opening,9,24219816,5001.15,4842994,0.03,c4d5,25,5.91,1
MCTS,pos_154,opening,20,7639110,5766.49,1324854,1005.32,g1e2,22,1.16,2
Classic MCTS,pos_154,opening,16,176319,5014.32,35165,1023.85,c4d5,3,1.07,3
Pure Alpha-Beta,pos_155,opening,8,25358470,5000.28,5071694,0.01,b1c3,-20,8.90,0
Full Alpha-Beta,pos_155,opening,18,13783418,5000.50,2756683,0.01,b1c3,-20,2.92,0
MTD(f),pos_155,opening,9,13434930,5000.95,2686986,0.05,b1c3,-30,10.17,0
NegaScout,pos_155,opening,8,21786725,5000.04,4357345,0.01,b1c3,-20,8.70,0
MCTS,pos_155,opening,21,6705547,5643.88,1188294,1012.50,g1e2,-19,1.18,2
Classic MCTS,pos_155,opening,16,182592,5014.23,36416,1011.56,h3h4,7,1.06,0
Pure Alpha-Beta,pos_156,opening,8,29909087,5000.09,5981817,0.01,e2e4,5,7.86,1
Full Alpha-Beta,pos_156,opening,18,13406427,5000.25,2681285,0.02,e2e4,-5,2.50,1
MTD(f),pos_156,opening,8,12181616,5001.32,2435836,0.04,e2e4,5,18.28,1
NegaScout,pos_156,opening,8,31731838,5000.67,6346367,0.01,e2e4,5,7.28,1
MCTS,pos_156,opening,21,7824140,5714.21,1369292,1003.32,b1c3,-14,1.06,0
Classic MCTS,pos_156,opening,16,186866,5009.75,37306,1037.13,c1h6,2,1.04,3
Pure Alpha-Beta,pos_157,opening,7,24694851,5000.40,4938970,0.01,b1d2,40,10.15,1
Full Alpha-Beta,pos_157,opening,18,13553882,5000.54,2710776,0.02,g1f3,30,3.34,0
MTD(f),pos_157,opening,8,14413889,5001.20,2882201,0.14,g1f3,60,23.83,0
NegaScout,pos_157,opening,8,24883289,5001.18,4975662,0.01,b1d2,60,7.84,1
MCTS,pos_157,opening,21,7180320,5680.79,1264140,1001.70,b1d2,40,1.00,0
Classic MCTS,pos_157,opening,16,179014,5009.35,35738,1000.68,g2g4,3,1.06,1
Pure Alpha-Beta,pos_158,opening,8,22888507,5000.39,4577701,0.08,e4d5,70,5.71,1
Full Alpha-Beta,pos_158,opening,18,13213960,5000.78,2642792,0.15,e4d5,33,2.15,1
MTD(f),pos_158,opening,7,12922972,5000.53,2584594,0.88,e4d5,20,8.24,1
NegaScout,pos_158,opening,9,24658031,5000.21,4931606,0.14,e4d5,20,5.22,1
MCTS,pos_158,opening,20,8635268,5413.46,1595283,1003.05,e4d5,32,1.25,0
Classic MCTS,pos_158,opening,16,162853,5012.98,32492,1009.42,f4e5,5,1.04,1
Pure Alpha-Beta,pos_159,opening,8,22888569,5000.33,4577713,0.03,b1c3,10,8.45,0
Full Alpha-Beta,pos_159,opening,16,12902772,5000.65,2580554,0.05,b1c3,0,2.57,2
MTD(f),pos_159,opening,8,13238359,5000.43,2647671,0.33,b1c3,10,6.20,0
NegaScout,pos_159,opening,8,31625372,5000.19,6325074,0.04,b1c3,10,6.74,0
MCTS,pos_159,opening,20,8766281,5467.47,1603490,1007.86,g1e2,3,1.20,0
Classic MCTS,pos_159,opening,16,165899,5009.92,33120,1004.17,c2c4,5,1.05,2
Pure Alpha-Beta,pos_160,opening,8,21528784,5000.05,4305756,0.12,f4e5,-9,5.53,5
Full Alpha-Beta,pos_160,opening,17,12980314,5000.84,2596062,0.43,d2d4,-21,2.20,6
MTD(f),pos_160,opening,8,13107348,5001.17,2620945,0.31,f4e5,-9,6.53,5
NegaScout,pos_160,opening,8,25546798,5000.01,5109359,0.16,f4e5,-9,5.01,5
MCTS,pos_160,opening,20,8921101,5561.06,1604226,1001.58,e4d5,-36,1.17,1
Classic MCTS,pos_160,opening,16,168850,5031.99,33561,1003.25,g1e2,4,1.05,4
Pure Alpha-Beta,pos_161,opening,8,24854652,5000.73,4970930,0.01,b1c3,-15,8.86,0
Full Alpha-Beta,pos_161,opening,18,13533388,5001.09,2706136,0.01,g1e2,-20,3.27,1
MTD(f),pos_161,opening,8,11698270,5001.27,2339186,0.03,b1c3,-15,10.85,0
NegaScout,pos_161,opening,8,31764572,5000.32,6352914,0.01,b1c3,-15,8.48,0
MCTS,pos_161,opening,21,7582276,5674.10,1336319,1012.56,g1e2,-8,1.21,1
Classic MCTS,pos_161,opening,16,180155,5010.68,35959,1007.10,e1e2,6,1.07,1
Pure Alpha-Beta,pos_162,opening,8,23560291,5000.02,4712058,0.13,b1d2,20,6.59,1
Full Alpha-Beta,pos_162,opening,16,12660901,5000.21,2532180,0.10,b1d2,10,2.32,3
MTD(f),pos_162,opening,8,13975648,5000.54,2795129,0.52,b1d2,20,7.68,1
NegaScout,pos_162,opening,8,25313470,5000.42,5062694,0.21,b1d2,20,5.01,1
MCTS,pos_162,opening,20,8303770,5525.32,1502944,1009.79,e4d5,-3,1.26,0
Classic MCTS,pos_162,opening,16,153927,5012.97,30711,1018.77,e4d5,5,1.01,0
Pure Alpha-Beta,pos_163,opening,8,29298884,5000.78,5859776,0.02,e4d5,70,8.80,1
Full Alpha-Beta,pos_163,opening,18,13398236,5000.07,2679647,0.05,e4d5,35,2.22,1
MTD(f),pos_163,opening,8,12890160,5000.63,2578032,0.34,e4d5,70,7.39,1
NegaScout,pos_163,opening,9,24744059,5000.41,4948811,0.04,e4d5,35,6.51,1
MCTS,pos_163,opening,20,9455055,5537.74,1707613,1007.94,e4d5,35,1.14,0
Classic MCTS,pos_163,opening,16,169174,5010.25,33767,1032.54,g2g4,11,1.06,3
Pure Alpha-Beta,pos_164,opening,7,19628123,5000.98,3925624,0.02,f1g2,55,11.50,5
Full Alpha-Beta,pos_164,opening,15,13054136,5000.58,2610827,0.07,b1c3,35,2.92,6
MTD(f),pos_164,opening,9,16687219,5000.35,3337443,0.13,f1g2,45,5.47,7
NegaScout,pos_164,opening,7,20852853,5000.61,4170570,0.02,f1g2,55,9.97,5
MCTS,pos_164,opening,21,7493954,5806.73,1290725,1012.23,b1c3,38,1.16,0
Classic MCTS,pos_164,opening,16,175687,5013.27,35046,1050.32,g3g4,5,1.04,2
Pure Alpha-Beta,pos_165,opening,8,26038350,5000.94,5207670,0.01,b1c3,40,7.82,0
Full Alpha-Beta,pos_165,opening,16,13156422,5000.92,2631284,0.02,b1c3,25,2.95,0
MTD(f),pos_165,opening,8,13193272,5000.61,2638654,0.13,b1c3,40,9.85,0
NegaScout,pos_165,opening,8,26116199,5000.85,5223239,0.01,b1c3,40,6.99,0
MCTS,pos_165,opening,21,7784118,5767.61,1349769,1014.62,g1e2,35,1.11,0
Classic MCTS,pos_165,opening,16,181043,5009.94,36143,1018.35,a2a4,7,1.07,1
Pure Alpha-Beta,pos_166,opening,8,26157147,5000.11,5231429,0.01,b1d2,45,8.67,0
Full Alpha-Beta,pos_166,opening,17,13209717,5000.98,2641943,0.01,e3e4,15,2.86,4
MTD(f),pos_166,opening,8,11698226,5000.65,2339645,0.16,b1d2,45,6.75,0
NegaScout,pos_166,opening,8,30941247,5000.60,6188249,0.01,b1d2,45,7.37,0
MCTS,pos_166,opening,21,6773863,5700.53,1188397,1008.79,b1d2,29,1.19,0
Classic MCTS,pos_166,opening,16,181572,5009.06,36249,1015.55,a2a4,7,1.07,3
Pure Alpha-Beta,pos_167,opening,8,23400579,5000.04,4680115,0.01,b1a3,40,8.81,1
Full Alpha-Beta,pos_167,opening,16,13390039,5001.01,2677472,0.02,d2d4,40,2.64,1
MTD(f),pos_167,opening,8,13275194,5001.40,2654507,0.13,g1e2,40,8.74,0
NegaScout,pos_167,opening,8,22544482,5000.33,4508896,0.02,b1a3,40,7.27,1
MCTS,pos_167,opening,20,7342449,5743.29,1278504,1001.16,d2d4,25,1.30,1
Classic MCTS,pos_167,opening,16,185650,5010.54,37055,1019.23,b1a3,5,1.07,2
Pure Alpha-Beta,pos_168,opening,8,24715347,5000.03,4943069,0.14,e4f5,20,5.37,3
Full Alpha-Beta,pos_168,opening,17,12738899,5001.22,2547270,0.12,b1c3,-1,2.09,0
MTD(f),pos_168,opening,8,14151764,5000.36,2830352,0.70,b1c3,20,7.55,0
NegaScout,pos_168,opening,8,20619373,5001.28,4123049,0.28,e4f5,20,4.74,3
MCTS,pos_168,opening,20,7409223,5612.62,1320246,1000.38,b1c3,18,1.46,1
Classic MCTS,pos_168,opening,16,165618,5010.60,33057,1007.39,g1f3,5,1.05,3
Pure Alpha-Beta,pos_169,opening,8,24412265,5000.28,4882453,0.03,g1f3,40,7.37,2
Full Alpha-Beta,pos_169,opening,16,13008962,5001.62,2601272,0.03,b1c3,15,2.27,0
MTD(f),pos_169,opening,8,13590597,5000.73,2718119,0.28,b1c3,40,7.84,0
NegaScout,pos_169,opening,8,25174117,5000.81,5034823,0.04,g1f3,40,6.60,2
MCTS,pos_169,opening,20,8959206,5481.05,1634593,1002.43,b1c3,15,1.38,0
Classic MCTS,pos_169,opening,16,168108,5013.39,33534,1014.13,b1c3,7,1.06,2
Pure Alpha-Beta,pos_170,opening,8,24391864,5000.12,4878372,0.40,d2d3,-20,6.96,5
Full Alpha-Beta,pos_170,opening,18,13389966,5001.66,2677457,0.04,d2d3,-25,2.47,6
MTD(f),pos_170,opening,8,13799519,5001.27,2759351,0.03,d2d3,-20,20.28,5
NegaScout,pos_170,opening,8,25788514,5000.43,5157702,0.03,d2d3,-20,6.30,5
MCTS,pos_170,opening,20,7380173,5573.34,1324272,1002.33,e4f5,-36,1.31,0
Classic MCTS,pos_170,opening,16,173273,5009.32,34592,1004.30,f2f3,4,1.07,3
Pure Alpha-Beta,pos_171,opening,8,25743461,5001.25,5147662,0.02,c4d5,60,7.31,1
Full Alpha-Beta,pos_171,opening,17,12853349,5000.30,2570669,0.04,c4d5,17,2.66,1
MTD(f),pos_171,opening,7,12509315,5000.52,2501863,0.12,c4d5,15,7.58,1
NegaScout,pos_171,opening,8,23892040,5000.85,4778408,0.03,c4d5,60,6.27,1
MCTS,pos_171,opening,20,7756089,5475.87,1416637,1009.93,c4d5,21,1.17,0
Classic MCTS,pos_171,opening,16,160424,5008.72,32033,1028.66,b2b4,7,1.04,1
Pure Alpha-Beta,pos_172,opening,7,22233240,5000.32,4446648,0.02,f1g2,10,11.85,5
Full Alpha-Beta,pos_172,opening,16,13844791,5000.72,2768958,0.07,b1c3,2,2.39,7
MTD(f),pos_172,opening,9,19025988,5000.46,3805197,0.06,f1g2,10,6.49,7
NegaScout,pos_172,opening,7,23478382,5000.59,4695676,0.02,f1g2,10,10.18,5
MCTS,pos_172,opening,20,6304394,5700.02,1106034,1001.97,b1c3,2,1.30,0
Classic MCTS,pos_172,opening,16,176759,5011.91,35274,1014.62,f1h3,4,1.06,4
Pure Alpha-Beta,pos_173,opening,8,26128496,5000.54,5225699,0.02,d4c5,25,7.64,4
Full Alpha-Beta,pos_173,opening,17,13287606,5001.05,2656989,0.03,g1f3,7,3.22,2
MTD(f),pos_173,opening,8,13283405,5000.64,2656681,0.23,d4c5,25,12.19,3
NegaScout,pos_173,opening,8,28274835,5000.09,5654967,0.03,d4c5,25,6.48,4
MCTS,pos_173,opening,20,7962323,5735.46,1388373,1002.12,g1f3,-1,1.16,1
Classic MCTS,pos_173,opening,16,174505,5014.15,34803,1033.49,b2b3,3,1.03,1
Pure Alpha-Beta,pos_174,opening,7,24354883,5000.48,4870976,0.01,b1c3,-40,10.02,0
Full Alpha-Beta,pos_174,opening,18,13619420,5001.14,2723339,0.02,b1c3,-20,2.42,0
MTD(f),pos_174,opening,8,11571292,5000.38,2314258,0.05,b1c3,-15,13.49,0
NegaScout,pos_174,opening,8,25976958,5000.21,5195391,0.01,b1c3,-15,8.11,0
MCTS,pos_174,opening,20,6484475,5662.78,1145262,1000.09,g1e2,-21,1.34,1
Classic MCTS,pos_174,opening,16,182927,5011.24,36505,1000.13,b2b4,10,1.07,1
Pure Alpha-Beta,pos_175,opening,8,24256680,5000.43,4851336,0.03,e4e5,15,8.92,4
Full Alpha-Beta,pos_175,opening,19,13189385,5001.00,2637877,0.05,e4e5,11,2.65,4
MTD(f),pos_175,opening,8,12943421,5001.13,2588166,0.15,e4e5,15,10.92,3
NegaScout,pos_175,opening,8,26390617,5000.03,5278123,0.04,e4e5,15,7.87,4
MCTS,pos_175,opening,20,7781002,5541.26,1404259,1000.56,e4d5,-11,1.11,0
Classic MCTS,pos_175,opening,16,168578,5008.93,33661,1001.97,f1a6,4,1.06,2
Pure Alpha-Beta,pos_176,opening,8,24879193,5000.47,4975838,0.01,d2d4,10,8.93,3
Full Alpha-Beta,pos_176,opening,17,12734615,5001.37,2546413,0.02,d2d4,-10,2.86,1
MTD(f),pos_176,opening,8,11931703,5000.71,2386340,0.06,d2d4,10,12.36,3
NegaScout,pos_176,opening,8,26751081,5000.36,5350216,0.01,d2d4,10,8.31,3
MCTS,pos_176,opening,21,7300554,5733.36,1273426,1003.12,d2d4,6,1.02,0
Classic MCTS,pos_176,opening,16,182369,5010.37,36400,1031.83,a2a3,6,1.04,0
Pure Alpha-Beta,pos_177,opening,7,24330285,5000.32,4866057,0.01,g1e2,-35,10.59,2
Full Alpha-Beta,pos_177,opening,17,12386537,5000.27,2477307,0.02,d2d3,-23,2.84,1
MTD(f),pos_177,opening,8,11329637,5001.65,2265474,0.05,g1e2,-10,11.09,2
NegaScout,pos_177,opening,8,26755198,5000.56,5351039,0.01,g1e2,-10,8.57,2
MCTS,pos_177,opening,20,6543925,5674.19,1153317,1002.16,d2d4,-20,0.96,0
Classic MCTS,pos_177,opening,16,181620,5009.36,36258,1031.07,e1e2,3,1.05,3
Pure Alpha-Beta,pos_178,opening,8,24481979,5000.31,4896395,0.02,d2d4,10,10.18,4
Full Alpha-Beta,pos_178,opening,16,13123750,5000.29,2624750,0.04,d2d4,-9,2.54,3
MTD(f),pos_178,opening,8,13791319,5000.04,2758263,0.18,d2d4,10,20.64,4
NegaScout,pos_178,opening,8,25497707,5000.06,5099541,0.02,d2d4,10,7.24,4
MCTS,pos_178,opening,20,8078141,5588.69,1445622,1003.59,d2d3,-9,1.01,1
Classic MCTS,pos_178,opening,16,183043,5009.47,36542,1014.98,a2a4,7,1.06,1
Pure Alpha-Beta,pos_179,opening,8,27144317,5000.16,5428863,0.04,b1d2,30,8.10,3
Full Alpha-Beta,pos_179,opening,16,13557964,5001.20,2711050,0.01,g1f3,15,2.90,0
MTD(f),pos_179,opening,8,14503989,5000.06,2900797,0.08,g1f3,30,24.75,0
NegaScout,pos_179,opening,8,26660985,5000.23,5332197,0.01,b1d2,30,7.59,3
MCTS,pos_179,opening,21,6334905,5789.08,1094300,1000.72,b1d2,7,0.93,0
Classic MCTS,pos_179,opening,16,170431,5011.21,34011,1027.10,h2h4,3,1.05,2
Pure Alpha-Beta,pos_180,opening,8,27144286,5000.43,5428857,0.03,b1c3,0,7.72,2
Full Alpha-Beta,pos_180,opening,17,13136016,5000.36,2627203,0.05,b1c3,0,2.84,0
MTD(f),pos_180,opening,8,12120214,5001.14,2423558,0.19,b1c3,0,7.70,2
NegaScout,pos_180,opening,8,28848218,5000.40,5769643,0.05,b1c3,0,6.14,2
MCTS,pos_180,opening,20,8097433,5622.01,1440311,1000.42,b1c3,1,0.89,0
Classic MCTS,pos_180,opening,16,177369,5009.00,35417,1030.18,b1c3,8,1.05,2
Pure Alpha-Beta,pos_181,opening,8,25759868,5000.66,5151973,0.02,f1d3,50,12.34,3
Full Alpha-Beta,pos_181,opening,17,12693701,5000.76,2538740,0.03,b1c3,35,2.57,0
MTD(f),pos_181,opening,8,13045835,5001.58,2608645,0.31,b1c3,50,11.13,0
NegaScout,pos_181,opening,8,25669719,5000.65,5133943,0.03,f1d3,50,7.52,3
MCTS,pos_181,opening,20,7308510,5651.04,1293312,1000.82,g1f3,35,0.98,2
Classic MCTS,pos_181,opening,16,165769,5010.23,33087,1043.10,e1e2,5,1.05,3
Pure Alpha-Beta,pos_182,opening,7,21028934,5001.14,4204945,0.01,b1c3,-15,10.37,0
Full Alpha-Beta,pos_182,opening,17,13492452,5001.21,2697950,0.02,c2c4,-1,2.70,1
MTD(f),pos_182,opening,8,12234843,5000.38,2446968,0.13,c2c4,25,6.74,1
NegaScout,pos_182,opening,7,20336726,5001.03,4066531,0.01,b1c3,-15,9.61,0
MCTS,pos_182,opening,20,7345462,5552.92,1323029,1000.53,g1e2,10,0.96,1
Classic MCTS,pos_182,opening,16,179371,5011.16,35795,1016.31,g2g3,4,1.05,3
Pure Alpha-Beta,pos_183,opening,8,22790270,5000.09,4558054,0.01,g1e2,-10,9.58,1
Full Alpha-Beta,pos_183,opening,17,13750512,5000.63,2750102,0.01,d2d4,-1,2.90,1
MTD(f),pos_183,opening,8,12443766,5001.11,2488255,0.05,g1e2,-10,9.04,1
NegaScout,pos_183,opening,8,23543938,5000.19,4708787,0.08,g1e2,-10,8.15,1
MCTS,pos_183,opening,20,7712104,5609.11,1374951,1001.14,g1e2,-26,0.95,1
Classic MCTS,pos_183,opening,16,186167,5011.43,37151,1015.34,g2g3,6,1.07,2
Pure Alpha-Beta,pos_184,opening,7,22323302,5000.74,4464660,0.01,b1d2,5,9.57,1
Full Alpha-Beta,pos_184,opening,18,13418637,5000.40,2683727,0.01,b1d2,10,2.42,1
MTD(f),pos_184,opening,8,12328971,5000.79,2465794,0.09,g1f3,25,11.92,0
NegaScout,pos_184,opening,8,26304646,5000.15,5260929,0.01,b1d2,25,7.65,1
MCTS,pos_184,opening,20,6619179,5661.39,1169259,1000.50,g1f3,21,1.33,0
Classic MCTS,pos_184,opening,16,169386,5009.41,33816,1036.41,d1e2,4,1.05,2
Pure Alpha-Beta,pos_185,opening,8,18825344,5000.34,3765068,0.01,e4f5,55,6.88,0
Full Alpha-Beta,pos_185,opening,18,13594779,5001.25,2718412,0.01,e4f5,45,2.36,0
MTD(f),pos_185,opening,8,14499970,5001.05,2899414,0.38,e4f5,55,11.95,0
NegaScout,pos_185,opening,8,22192178,5000.84,4438435,0.01,e4f5,55,7.10,0
MCTS,pos_185,opening,20,8324251,5462.13,1524029,1000.01,e4f5,75,1.30,0
Classic MCTS,pos_185,opening,16,172079,5011.78,34340,1001.32,e4f5,5,1.06,1
Pure Alpha-Beta,pos_186,opening,8,25763952,5000.03,5152790,0.01,b1c3,50,8.55,0
Full Alpha-Beta,pos_186,opening,18,13521146,5001.18,2703688,0.01,b1c3,30,2.95,0
MTD(f),pos_186,opening,8,13447222,5001.41,2688906,0.10,b1c3,50,14.85,0
NegaScout,pos_186,opening,8,25690216,5000.42,5138043,0.01,b1c3,50,7.31,0
MCTS,pos_186,opening,20,7512988,5560.62,1351256,1002.33,c1b2,56,1.23,0
Classic MCTS,pos_186,opening,16,182002,5014.61,36298,1028.50,f1e2,2,1.05,2
Pure Alpha-Beta,pos_187,opening,7,21999646,5000.23,4399929,0.01,b1d2,0,11.85,0
Full Alpha-Beta,pos_187,opening,16,12812434,5000.60,2562486,0.01,b1d2,3,5.05,4
MTD(f),pos_187,opening,8,12197925,5001.08,2439097,0.07,e3e4,25,12.24,1
NegaScout,pos_187,opening,8,25886802,5000.22,5177360,0.02,e3e4,25,7.91,1
MCTS,pos_187,opening,20,6510085,5694.13,1143323,1001.71,b1d2,20,1.28,1
Classic MCTS,pos_187,opening,16,176283,5011.57,35179,1025.02,g1e2,4,1.05,0
Pure Alpha-Beta,pos_188,opening,8,24793234,5000.28,4958646,0.04,c1b2,5,7.69,1
Full Alpha-Beta,pos_188,opening,18,12841210,5001.60,2567728,0.07,c1b2,-12,2.56,1
MTD(f),pos_188,opening,7,12398714,5000.31,2479742,0.54,b1c3,-35,9.11,0
NegaScout,pos_188,opening,8,28782724,5000.13,5756544,0.04,c1b2,5,6.23,1
MCTS,pos_188,opening,20,6882463,5606.61,1227695,1003.24,b1c3,-36,1.21,0
Classic MCTS,pos_188,opening,16,166593,5009.64,33258,1022.19,c2c3,8,1.07,4
Pure Alpha-Beta,pos_189,opening,8,26374305,5000.67,5274861,0.01,c1e3,35,8.25,3
