algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MCTS,pos_231,opening,20,8373441,5508.50,1520232,1007.49,c3e4,74,1.38,0
Classic MCTS,pos_231,opening,16,160828,5011.32,32094,1033.17,e2c4,2,1.01,2
Pure Alpha-Beta,pos_232,opening,7,18366559,5000.33,3673311,0.02,d2b3,20,10.47,1
Full Alpha-Beta,pos_232,opening,16,13697169,5000.46,2739433,0.04,d3d4,20,2.87,2
MTD(f),pos_232,opening,8,13045808,5000.34,2609161,0.20,d3d4,35,10.10,2
NegaScout,pos_232,opening,7,19701824,5000.50,3940364,0.02,d2b3,20,9.53,1
MCTS,pos_232,opening,20,7171132,5655.14,1268104,1010.62,d2b3,0,1.42,2
Classic MCTS,pos_232,opening,16,176450,5010.48,35219,1018.16,a2a4,4,1.06,2
Pure Alpha-Beta,pos_233,opening,8,22855818,5000.12,4571163,0.02,b5b7,69,7.67,0
Full Alpha-Beta,pos_233,opening,20,14139586,5000.59,2827917,0.03,b5b7,90,2.31,0
MTD(f),pos_233,opening,9,25448488,5000.76,5089697,0.18,b5b7,76,10.31,0
NegaScout,pos_233,opening,8,24125634,5000.06,4825126,0.02,b5b7,69,7.13,0
MCTS,pos_233,opening,20,9702168,5477.24,1771438,1001.26,b5b7,49,1.40,0
Classic MCTS,pos_233,opening,16,180206,5014.13,35940,1012.68,c3d5,0,1.07,1
Pure Alpha-Beta,pos_234,opening,7,22053033,5000.14,4410606,0.05,c4d3,25,8.21,2
Full Alpha-Beta,pos_234,opening,18,13795805,5000.67,2759161,0.09,c4d3,23,2.25,2
MTD(f),pos_234,opening,8,14757986,5001.06,2951006,0.26,c4d3,35,8.73,2
NegaScout,pos_234,opening,7,30797924,5000.49,6159584,0.05,c4d3,25,7.44,2
MCTS,pos_234,opening,20,9573696,5532.82,1730603,1012.78,c4d3,19,1.61,0
Classic MCTS,pos_234,opening,16,147528,5006.84,29470,1031.68,a2a3,6,1.00,3
Pure Alpha-Beta,pos_235,opening,7,20271212,5000.90,4054242,0.04,b1c3,35,10.20,0
Full Alpha-Beta,pos_235,opening,16,13492465,5001.09,2697953,0.06,b1c3,45,10.14,0
MTD(f),pos_235,opening,9,14844029,5000.46,2968805,1.27,b1c3,35,6.33,0
NegaScout,pos_235,opening,7,19972166,5000.20,3994433,0.05,b1c3,35,8.13,0
MCTS,pos_235,opening,20,8688639,5610.38,1548777,1000.75,b1c3,9,1.43,0
Classic MCTS,pos_235,opening,16,182360,5038.62,36196,1045.22,h2h4,12,1.05,0
Pure Alpha-Beta,pos_236,opening,7,19652739,5000.14,3930547,0.03,d1e2,70,11.96,3
Full Alpha-Beta,pos_236,opening,15,14450915,5001.20,2889605,0.03,b2b4,50,3.20,6
MTD(f),pos_236,opening,8,19501103,5000.44,3900220,0.43,b2b4,60,33.21,3
NegaScout,pos_236,opening,7,21803083,5000.98,4360616,0.03,d1e2,70,10.37,3
MCTS,pos_236,opening,21,6283939,5778.97,1087562,1007.00,c1e3,84,1.10,0
Classic MCTS,pos_236,opening,16,154939,5009.38,30932,1030.46,d3g6,2,1.02,2
Pure Alpha-Beta,pos_237,opening,6,23638068,5000.52,4727613,0.04,e4e5,77,11.63,3
Full Alpha-Beta,pos_237,opening,18,13893808,5001.13,2778205,0.03,f1d3,56,2.79,5
MTD(f),pos_237,opening,8,14323777,5002.09,2863609,0.34,f1d3,71,7.86,4
NegaScout,pos_237,opening,7,24473719,5001.12,4893765,0.04,g1e2,47,11.53,4
MCTS,pos_237,opening,20,9665780,5502.67,1756775,1002.94,g1e2,48,1.27,0
Classic MCTS,pos_237,opening,16,159917,5011.82,31913,1050.91,a1a2,8,1.01,4
Pure Alpha-Beta,pos_238,opening,7,22523982,5000.43,4504796,0.02,c3d5,-26,12.90,3
Full Alpha-Beta,pos_238,opening,18,13779286,5000.57,2755857,0.04,f1g2,10,2.23,5
MTD(f),pos_238,opening,8,14307445,5001.06,2860916,1.53,f1g2,0,19.88,4
NegaScout,pos_238,opening,7,23892117,5000.19,4778423,0.03,c3d5,-26,10.05,3
MCTS,pos_238,opening,20,8867885,5536.89,1601857,1003.39,f1g2,-6,1.21,0
Classic MCTS,pos_238,opening,16,156667,5009.02,31277,1030.46,c3d5,15,1.01,1
Pure Alpha-Beta,pos_239,opening,7,20979932,5000.48,4195986,0.02,f1d3,-4,10.41,2
Full Alpha-Beta,pos_239,opening,16,13209811,5000.34,2641962,0.03,f1d3,-8,2.86,0
MTD(f),pos_239,opening,9,17301595,5000.67,3460319,0.14,f1d3,-10,12.59,0
NegaScout,pos_239,opening,7,21848170,5001.11,4368760,0.02,f1d3,-4,8.90,2
MCTS,pos_239,opening,20,8594372,5610.46,1531973,1002.92,e1d2,-2,1.24,1
Classic MCTS,pos_239,opening,16,168175,5010.88,33567,1001.64,h2h4,8,1.05,2
Pure Alpha-Beta,pos_240,opening,7,20021466,5000.17,4004293,0.18,e4f5,12,7.64,5
Full Alpha-Beta,pos_240,opening,14,12972239,5000.35,2594447,0.13,f1d3,-11,3.34,6
MTD(f),pos_240,opening,7,23351386,5000.48,4670277,0.11,e4f5,12,9.35,5
NegaScout,pos_240,opening,7,24162369,5000.19,4832473,0.08,e4f5,12,7.91,5
MCTS,pos_240,opening,20,8232862,5687.32,1447663,1001.59,f3f4,-4,1.14,1
Classic MCTS,pos_240,opening,16,152532,5009.07,30451,1041.11,g3h5,6,0.99,1
Pure Alpha-Beta,pos_241,opening,7,22589561,5000.94,4517912,0.02,g1f3,55,11.93,2
Full Alpha-Beta,pos_241,opening,16,14168317,5000.59,2833663,0.03,g1f3,30,3.16,2
MTD(f),pos_241,opening,8,14102605,5001.33,2819957,0.32,g1f3,70,10.51,2
NegaScout,pos_241,opening,7,23904348,5000.70,4780869,0.03,g1f3,55,10.23,2
MCTS,pos_241,opening,20,8180272,5672.31,1442220,1001.14,f1d3,31,1.11,0
Classic MCTS,pos_241,opening,16,166096,5011.45,33146,1006.35,b2b4,4,1.05,2
Pure Alpha-Beta,pos_242,opening,7,19095628,5000.32,3819125,0.23,d1a4,-1,8.30,5
Full Alpha-Beta,pos_242,opening,15,12914822,5000.51,2582964,0.03,e1g1,8,2.65,7
MTD(f),pos_242,opening,8,14237782,5000.95,2847556,0.11,e1g1,16,14.55,6
NegaScout,pos_242,opening,7,20758614,5000.13,4151722,0.02,d1a4,-1,10.96,5
MCTS,pos_242,opening,20,7986806,5684.31,1405138,1000.43,e1g1,9,1.01,1
Classic MCTS,pos_242,opening,16,194716,5011.92,38857,1019.37,h1h2,1,1.07,2
Pure Alpha-Beta,pos_243,opening,7,21397568,5000.12,4279513,0.10,e4e5,26,7.69,3
Full Alpha-Beta,pos_243,opening,17,14049497,5001.37,2809337,0.05,d2d4,19,2.23,8
MTD(f),pos_243,opening,8,13115475,5001.82,2622570,0.31,d2d4,51,7.28,4
NegaScout,pos_243,opening,7,22863985,5000.88,4572797,0.08,e4e5,26,7.49,3
MCTS,pos_243,opening,20,8739213,5562.81,1571235,1002.14,d2d4,39,1.08,0
Classic MCTS,pos_243,opening,16,175257,5008.85,34995,1015.27,a1a7,9,1.04,2
Pure Alpha-Beta,pos_244,opening,7,27418715,5000.22,5483743,0.04,e1g1,53,19.70,2
Full Alpha-Beta,pos_244,opening,16,14864673,5000.44,2972934,0.09,e1g1,50,3.00,0
MTD(f),pos_244,opening,8,16502849,5000.24,3300569,0.55,e1g1,60,10.19,0
NegaScout,pos_244,opening,8,26538172,5000.33,5307634,0.07,e1g1,60,10.15,2
MCTS,pos_244,opening,20,8898223,5557.42,1601263,1000.27,e1g1,49,1.09,1
Classic MCTS,pos_244,opening,16,155096,5007.35,30975,1037.72,f4h6,8,0.98,1
Pure Alpha-Beta,pos_245,opening,7,22044862,5000.04,4408972,0.03,e2e3,51,13.86,4
Full Alpha-Beta,pos_245,opening,17,12480624,5000.86,2496124,0.04,b2b4,89,3.59,4
MTD(f),pos_245,opening,8,16548047,5000.51,3309609,0.22,e2e3,64,15.52,4
NegaScout,pos_245,opening,7,23486554,5000.76,4697310,0.03,e2e3,51,10.28,4
MCTS,pos_245,opening,20,7385851,5615.37,1315378,1003.26,b1c1,97,1.02,0
Classic MCTS,pos_245,opening,16,167175,5008.73,33381,1039.43,f3d4,3,1.00,3
Pure Alpha-Beta,pos_246,opening,7,24010865,5000.39,4802173,0.04,e2c4,10,11.00,4
Full Alpha-Beta,pos_246,opening,15,12656766,5001.40,2530847,0.08,e2c4,12,3.03,5
MTD(f),pos_246,opening,8,16388316,5000.14,3277663,0.18,c1e3,14,7.76,5
NegaScout,pos_246,opening,7,24469644,5000.44,4893928,0.03,e2c4,10,9.38,4
MCTS,pos_246,opening,20,8625219,5527.02,1560560,1002.02,e2c4,3,1.08,0
Classic MCTS,pos_246,opening,16,165376,5007.47,33028,1007.11,e2e4,5,1.00,1
Pure Alpha-Beta,pos_247,opening,8,23343247,5000.94,4668649,0.06,c4d5,-28,5.80,1
Full Alpha-Beta,pos_247,opening,17,12492886,5000.94,2498577,0.18,c4d5,-19,3.01,3
MTD(f),pos_247,opening,8,18538651,5000.16,3707730,0.16,c4d5,-28,4.30,1
NegaScout,pos_247,opening,9,27365576,5000.15,5473115,0.07,c4d5,-36,5.64,1
MCTS,pos_247,opening,20,9308198,5529.47,1683522,1005.24,c4d5,-25,1.16,0
Classic MCTS,pos_247,opening,16,167522,5011.26,33430,1039.15,e2f1,5,1.05,3
Pure Alpha-Beta,pos_248,opening,6,21024830,5000.52,4204966,0.04,d1f3,37,12.54,2
Full Alpha-Beta,pos_248,opening,15,12193973,5000.50,2438794,0.08,d1d2,27,2.78,3
MTD(f),pos_248,opening,8,14180421,5001.47,2835517,0.21,g2g3,39,5.96,4
NegaScout,pos_248,opening,7,23847066,5000.73,4769413,0.06,d1d2,24,9.23,3
MCTS,pos_248,opening,20,7123571,5562.93,1280757,1000.87,f1b5,10,1.06,1
Classic MCTS,pos_248,opening,16,160469,5007.19,32048,1011.52,b3c5,11,1.00,3
Pure Alpha-Beta,pos_249,opening,8,21500020,5000.11,4300004,0.44,g3d6,59,7.29,0
Full Alpha-Beta,pos_249,opening,17,13389942,5000.34,2677988,0.26,g3d6,33,2.35,0
MTD(f),pos_249,opening,8,16957479,5000.45,3391495,0.31,g3d6,59,6.91,0
NegaScout,pos_249,opening,8,24834110,5000.09,4966822,0.21,g3d6,59,4.90,0
MCTS,pos_249,opening,20,9375686,5421.96,1729512,1001.52,g3d6,55,1.32,0
Classic MCTS,pos_249,opening,16,150019,5012.43,29931,1005.64,g3h4,5,1.01,1
Pure Alpha-Beta,pos_250,opening,8,23335156,5000.75,4667031,0.13,c1b1,18,7.01,0
Full Alpha-Beta,pos_250,opening,18,13914335,5001.12,2782310,0.10,c1b1,13,1.99,0
MTD(f),pos_250,opening,8,16736325,5000.83,3347265,0.85,c1b1,18,6.81,0
NegaScout,pos_250,opening,8,23945345,5001.18,4788111,0.20,c1b1,18,6.78,0
MCTS,pos_250,opening,20,8584349,5447.33,1575977,1003.19,e4d5,11,1.16,0
Classic MCTS,pos_250,opening,16,155711,5024.14,30993,1003.80,f4d2,3,1.03,2
Pure Alpha-Beta,pos_251,opening,7,22143065,5000.71,4428613,0.02,d2d3,10,12.07,2
Full Alpha-Beta,pos_251,opening,17,13369486,5000.98,2673897,0.16,c2c3,-3,2.41,3
MTD(f),pos_251,opening,8,11575337,5000.23,2315067,0.17,d2d3,21,11.76,2
NegaScout,pos_251,opening,7,20103242,5000.59,4020648,0.01,d2d3,10,11.49,2
MCTS,pos_251,opening,20,5788080,22633.33,255736,1002.18,d2d3,22,0.92,0
Classic MCTS,pos_251,opening,16,189005,5030.72,37575,1029.67,f3e1,0,1.03,2
Pure Alpha-Beta,pos_252,opening,7,20070469,5000.33,4014093,0.02,g1f3,-10,10.97,0
Full Alpha-Beta,pos_252,opening,18,13218082,5001.37,2643087,0.05,g1f3,10,2.10,0
MTD(f),pos_252,opening,8,13152364,5000.92,2630472,0.04,h2h4,14,7.41,1
NegaScout,pos_252,opening,7,19857483,5000.81,3971496,0.03,g1f3,-10,9.07,0
MCTS,pos_252,opening,20,6148920,16063.89,382800,1000.66,e4e5,-1,1.12,0
Classic MCTS,pos_252,opening,16,161152,5031.45,32031,1050.08,f2f4,4,1.02,3
Pure Alpha-Beta,pos_253,opening,6,15470717,5000.16,3094143,0.03,f2f3,86,11.34,1
Full Alpha-Beta,pos_253,opening,14,10481813,5001.66,2095943,0.22,f2f3,68,3.81,1
MTD(f),pos_253,opening,7,16539789,5000.92,3307957,0.25,f2f3,57,15.75,1
NegaScout,pos_253,opening,7,24592572,5000.62,4918514,0.04,f2f3,57,10.88,1
MCTS,pos_253,opening,20,4859207,5699.62,852642,1003.97,f2f3,65,1.29,0
Classic MCTS,pos_253,opening,16,175710,5755.41,30531,1027.35,h1g1,6,1.03,0
Pure Alpha-Beta,pos_254,opening,8,23855199,5000.13,4771039,0.03,c4d5,60,7.67,1
Full Alpha-Beta,pos_254,opening,18,14233780,5001.01,2846186,0.03,c4d5,45,2.53,1
MTD(f),pos_254,opening,8,15593536,5001.08,3118083,0.04,c4d5,60,10.02,1
NegaScout,pos_254,opening,8,24453199,5001.16,4889661,0.03,c4d5,60,6.46,1
MCTS,pos_254,opening,20,8075346,6735.18,1199012,1001.62,c4d5,33,1.24,0
Classic MCTS,pos_254,opening,16,162967,5354.99,30438,1033.13,c1b1,5,1.01,2
Pure Alpha-Beta,pos_255,opening,8,24055995,5001.03,4810236,0.09,h4g3,45,5.64,0
Full Alpha-Beta,pos_255,opening,17,13078756,5000.64,2615751,0.08,h4g3,43,2.04,0
MTD(f),pos_255,opening,8,14270546,5000.09,2854109,0.22,h4g3,45,7.46,0
NegaScout,pos_255,opening,8,25239687,5000.96,5047937,0.10,h4g3,45,5.37,0
MCTS,pos_255,opening,20,9320612,6074.18,1534509,1002.08,h4g3,21,1.32,0
Classic MCTS,pos_255,opening,16,153666,5008.96,30684,1030.52,h4g5,5,1.01,3
Pure Alpha-Beta,pos_256,opening,7,19919002,5000.34,3983800,0.02,e1g1,20,10.40,0
Full Alpha-Beta,pos_256,opening,17,14225637,5000.45,2845127,0.03,e1g1,10,2.39,0
MTD(f),pos_256,opening,8,17002589,5001.38,3399837,0.08,e1g1,25,22.94,0
NegaScout,pos_256,opening,7,23466044,5000.11,4693208,0.03,e1g1,20,9.38,0
MCTS,pos_256,opening,20,8159710,5148.30,1585025,1002.36,e1g1,-5,0.94,0
Classic MCTS,pos_256,opening,16,164308,5011.57,32789,1014.55,h3h4,5,1.03,1
Pure Alpha-Beta,pos_257,opening,7,21405874,5000.05,4281174,0.02,e4e5,38,9.74,1
Full Alpha-Beta,pos_257,opening,18,13676775,5000.20,2735355,0.03,e4e5,60,2.27,1
MTD(f),pos_257,opening,6,10248240,5001.76,2049238,0.42,e1g1,75,12.44,0
NegaScout,pos_257,opening,7,22864039,5000.45,4572807,0.03,e4e5,38,8.16,1
MCTS,pos_257,opening,20,8612826,5259.91,1637730,1000.62,e1g1,57,1.18,0
Classic MCTS,pos_257,opening,16,155725,5166.04,30144,1022.54,f3e5,8,0.98,3
Pure Alpha-Beta,pos_258,opening,6,20443224,5000.80,4088644,0.02,c1f4,81,19.86,2
Full Alpha-Beta,pos_258,opening,15,13889781,5000.21,2777956,0.03,d3d4,85,3.18,8
MTD(f),pos_258,opening,8,17551403,5001.54,3509578,0.52,d3d4,75,32.32,3
NegaScout,pos_258,opening,7,22499483,5000.45,4499896,0.02,c1f4,75,11.96,2
MCTS,pos_258,opening,20,7714099,5411.41,1425632,1001.05,c1g5,66,1.18,0
Classic MCTS,pos_258,opening,16,165962,5123.88,32395,1047.01,h2h3,6,1.00,2
Pure Alpha-Beta,pos_259,opening,7,21487767,5000.48,4297553,0.02,e1g1,45,13.91,5
Full Alpha-Beta,pos_259,opening,17,14356608,5000.18,2871321,0.03,f3e5,45,3.10,3
MTD(f),pos_259,opening,8,14450775,5000.66,2890155,0.29,f3e5,71,13.70,5
NegaScout,pos_259,opening,7,23486574,5000.72,4697314,0.02,e1g1,45,11.82,5
MCTS,pos_259,opening,20,9053464,5483.29,1651188,1002.20,e1g1,46,1.22,0
Classic MCTS,pos_259,opening,16,159119,5008.06,31772,1015.90,d3c4,5,1.03,4
Pure Alpha-Beta,pos_260,opening,7,21065881,5000.37,4213176,0.22,e5d3,-55,7.41,1
Full Alpha-Beta,pos_260,opening,16,12517596,5001.74,2503018,0.27,e5d3,-34,2.24,1
MTD(f),pos_260,opening,6,17023076,5000.28,3404615,0.33,e5d3,-5,59.99,1
NegaScout,pos_260,opening,7,24391816,5001.03,4877387,0.22,e5d3,-55,6.50,1
MCTS,pos_260,opening,20,8176524,5422.37,1508027,1001.26,e5d3,-27,1.11,0
Classic MCTS,pos_260,opening,16,158474,5009.16,31637,1040.63,f3f6,15,1.01,2
Pure Alpha-Beta,pos_261,opening,7,21475402,5000.88,4295080,0.03,e1g1,50,11.59,0
Full Alpha-Beta,pos_261,opening,17,14160075,5001.23,2831448,0.03,e1g1,37,2.25,0
MTD(f),pos_261,opening,8,17424479,5000.19,3484895,0.22,e1g1,55,11.08,0
NegaScout,pos_261,opening,7,23666802,5000.47,4733360,0.04,e1g1,50,9.97,0
MCTS,pos_261,opening,21,6019548,5755.62,1045968,1003.27,e1g1,-2,1.13,0
Classic MCTS,pos_261,opening,16,158819,5009.90,31706,1016.44,f3g1,9,1.00,3
Pure Alpha-Beta,pos_262,opening,7,20107371,5000.51,4021474,0.05,f2f3,126,10.88,1
Full Alpha-Beta,pos_262,opening,17,13271233,5000.19,2654246,0.06,e1g1,50,3.02,2
MTD(f),pos_262,opening,8,17006653,5001.31,3400650,0.28,f2f3,153,10.71,1
NegaScout,pos_262,opening,7,21590124,5000.27,4318024,0.09,f2f3,126,8.66,1
MCTS,pos_262,opening,20,8965967,5443.60,1647247,1000.82,e1g1,29,1.14,0
Classic MCTS,pos_262,opening,16,155299,5012.01,30985,1047.73,h2h4,8,1.00,4
Pure Alpha-Beta,pos_263,opening,7,17350759,5000.59,3470151,0.17,e5g4,39,7.59,4
Full Alpha-Beta,pos_263,opening,17,12738671,5000.09,2547734,0.20,c1f4,30,2.29,5
MTD(f),pos_263,opening,8,15138881,5000.75,3027776,0.39,c1f4,38,15.38,5
NegaScout,pos_263,opening,7,19505299,5001.93,3900279,0.19,e5g4,39,6.70,4
MCTS,pos_263,opening,20,6981846,5641.65,1237696,1001.36,e5c4,23,1.15,3
Classic MCTS,pos_263,opening,16,157582,5007.68,31472,1018.20,c5c6,4,1.00,1
Pure Alpha-Beta,pos_264,opening,7,17096804,5001.02,3418677,0.03,e1g1,18,37.53,2
Full Alpha-Beta,pos_264,opening,17,13914416,5001.13,2782326,0.04,e1g1,18,4.98,2
MTD(f),pos_264,opening,8,16326755,5001.11,3264698,0.26,e1g1,28,53.92,2
NegaScout,pos_264,opening,7,21467274,5000.93,4293454,0.05,e1g1,18,24.20,2
MCTS,pos_264,opening,20,7832835,5669.17,1381696,1003.47,e1g1,29,1.07,1
Classic MCTS,pos_264,opening,16,153282,5007.44,30613,1024.59,c3d5,5,1.01,3
Pure Alpha-Beta,pos_265,opening,7,24023149,5000.38,4804629,0.01,g3f5,70,10.92,5
Full Alpha-Beta,pos_265,opening,17,14172340,5000.26,2834468,0.01,g3f5,73,2.41,1
MTD(f),pos_265,opening,9,28205160,5000.31,5641032,0.10,g3f5,79,6.16,1
NegaScout,pos_265,opening,7,24977532,5000.20,4995506,0.01,g3f5,70,10.32,5
MCTS,pos_265,opening,21,7720199,5778.73,1336136,1000.42,d1f3,27,0.99,1
Classic MCTS,pos_265,opening,16,184860,5010.43,36898,1029.98,b2b3,3,1.04,2
Pure Alpha-Beta,pos_266,opening,7,21729412,5000.77,4345882,0.06,d4d5,30,15.64,1
Full Alpha-Beta,pos_266,opening,16,13283481,5000.46,2656696,0.10,c1e3,40,2.90,2
MTD(f),pos_266,opening,6,13254732,5000.67,2650946,0.41,d4d5,80,16.78,1
NegaScout,pos_266,opening,8,25530541,5000.63,5106108,0.06,c1e3,55,6.45,2
MCTS,pos_266,opening,20,9612211,5548.80,1732554,1003.47,d4d5,24,1.05,0
Classic MCTS,pos_266,opening,16,152859,5009.98,30516,1003.93,c1h6,7,1.01,2
Pure Alpha-Beta,pos_267,opening,9,25534678,5000.29,5106935,0.27,c3d5,-98,5.07,3
Full Alpha-Beta,pos_267,opening,17,13054072,5000.39,2610814,0.50,c3d5,-80,1.98,2
MTD(f),pos_267,opening,8,16322694,5000.95,3264538,10.37,c3d5,-80,6.78,2
NegaScout,pos_267,opening,9,29028481,5001.13,5804535,0.45,c3d5,-98,4.61,3
MCTS,pos_267,opening,20,9089277,5564.59,1633586,1000.44,h3g4,-69,1.04,0
Classic MCTS,pos_267,opening,16,162289,5009.38,32399,1043.61,h3g4,4,0.99,3
Pure Alpha-Beta,pos_268,opening,7,21368921,5000.41,4273784,0.01,d1d3,55,11.11,1
Full Alpha-Beta,pos_268,opening,18,14155886,5000.72,2831177,0.03,e1g1,40,2.61,0
MTD(f),pos_268,opening,8,14856257,5001.53,2970657,0.28,e1g1,60,9.84,0
NegaScout,pos_268,opening,7,22749270,5000.35,4549854,0.02,d1d3,55,9.58,1
MCTS,pos_268,opening,20,7359598,5675.33,1296845,1001.04,e1g1,27,1.03,0
Classic MCTS,pos_268,opening,16,162002,5011.71,32329,1046.91,c4c5,5,1.01,2
Pure Alpha-Beta,pos_269,opening,7,19447961,5000.27,3889592,0.14,b1d2,25,8.21,4
Full Alpha-Beta,pos_269,opening,15,12935392,5000.14,2587078,0.04,b1d2,24,5.25,3
MTD(f),pos_269,opening,8,17461292,5000.96,3492258,0.38,d3d4,34,21.47,5
NegaScout,pos_269,opening,7,22155431,5000.25,4431086,0.22,b1d2,25,6.44,4
MCTS,pos_269,opening,20,8435099,5597.63,1507075,1003.47,b2b4,16,1.00,0
Classic MCTS,pos_269,opening,16,164820,5008.84,32911,1011.19,f3e5,7,1.01,4
Pure Alpha-Beta,pos_270,opening,7,22630477,5000.08,4526095,0.03,g1f3,25,10.70,2
Full Alpha-Beta,pos_270,opening,15,12841144,5000.83,2568228,0.06,g1e2,40,2.58,3
MTD(f),pos_270,opening,8,12935222,5000.76,2587044,0.33,g1e2,36,4.58,3
NegaScout,pos_270,opening,7,24088672,5001.05,4816771,0.08,g1f3,25,8.52,2
MCTS,pos_270,opening,20,7152710,5596.02,1278182,1003.00,d1f3,5,0.90,0
Classic MCTS,pos_270,opening,16,162925,5008.53,32532,1014.45,f2f4,8,1.01,2
Pure Alpha-Beta,pos_271,opening,6,21299261,5000.47,4259852,0.06,e1g1,65,12.41,0
Full Alpha-Beta,pos_271,opening,16,14233781,5001.42,2846186,0.05,e1g1,50,2.28,0
MTD(f),pos_271,opening,8,17211505,5000.97,3442301,0.69,e1g1,60,6.46,0
NegaScout,pos_271,opening,7,22823063,5000.70,4564612,0.05,e1g1,55,10.02,0
MCTS,pos_271,opening,20,8698972,5608.35,1551171,1000.02,e1g1,20,0.93,1
Classic MCTS,pos_271,opening,16,157077,5007.17,31371,1025.11,f3e5,7,0.99,4
Pure Alpha-Beta,pos_272,opening,8,24535169,5000.77,4907033,0.07,c2c3,18,6.92,2
Full Alpha-Beta,pos_272,opening,16,12452072,5000.69,2490414,0.09,c2c3,8,2.61,2
MTD(f),pos_272,opening,8,14581872,5000.64,2916374,0.44,c2c3,18,8.23,2
NegaScout,pos_272,opening,8,26067112,5000.50,5213422,0.09,c2c3,18,6.12,2
MCTS,pos_272,opening,20,6680470,5622.64,1188272,1000.80,c2c3,30,0.91,2
Classic MCTS,pos_272,opening,16,159048,5007.23,31765,1038.96,e2d1,4,0.98,1
Pure Alpha-Beta,pos_273,opening,7,24547399,5000.37,4909479,0.03,d1b3,5,14.52,1
Full Alpha-Beta,pos_273,opening,17,13967583,5001.30,2792958,0.04,d1b3,14,3.29,1
MTD(f),pos_273,opening,8,14422073,5000.05,2884414,0.10,d1b3,17,14.46,1
NegaScout,pos_273,opening,8,25592010,5000.33,5118402,0.03,d1b3,17,10.18,1
MCTS,pos_273,opening,20,8966406,5556.15,1613823,1000.24,e2e3,32,0.95,0
Classic MCTS,pos_273,opening,16,170820,5010.16,34095,1012.79,f4d5,7,1.05,2
Pure Alpha-Beta,pos_274,opening,7,22655117,5000.08,4531023,0.03,e1g1,55,10.34,3
Full Alpha-Beta,pos_274,opening,17,14454926,5000.11,2890985,0.03,b1c3,41,2.80,2
MTD(f),pos_274,opening,7,11444381,5002.06,2287961,0.50,b1c3,55,9.92,2
NegaScout,pos_274,opening,7,23539829,5000.27,4707965,0.04,e1g1,55,8.40,3
MCTS,pos_274,opening,20,8623841,5625.18,1533127,1003.54,e1g1,30,1.04,0
Classic MCTS,pos_274,opening,16,155720,5007.25,31100,1016.03,e3a3,3,0.99,2
Pure Alpha-Beta,pos_275,opening,7,20885639,5000.26,4177127,0.01,e1g1,50,10.13,2
Full Alpha-Beta,pos_275,opening,16,14303396,5000.99,2860679,0.02,d2c4,30,2.59,1
MTD(f),pos_275,opening,8,15110219,5000.16,3022043,0.22,d2c4,55,14.51,3
NegaScout,pos_275,opening,7,21909547,5000.08,4381909,0.02,e1g1,50,9.35,2
MCTS,pos_275,opening,20,8589230,5554.02,1546494,1002.56,d2c4,61,0.98,0
Classic MCTS,pos_275,opening,16,170009,5011.39,33927,1003.21,d2c4,4,1.07,3
Pure Alpha-Beta,pos_276,opening,7,20979778,5000.71,4195955,0.03,b2b4,70,16.97,4
Full Alpha-Beta,pos_276,opening,14,14311669,5000.27,2862333,0.04,b2b4,65,3.64,3
MTD(f),pos_276,opening,8,15679575,5000.22,3135915,0.36,b2b4,75,20.00,3
NegaScout,pos_276,opening,7,22786191,5000.33,4557238,0.04,b2b4,70,11.14,4
MCTS,pos_276,opening,20,9850197,5558.00,1772255,1003.37,c3b5,60,1.08,0
Classic MCTS,pos_276,opening,16,163757,5008.53,32699,1002.42,a3a4,7,1.02,1
Pure Alpha-Beta,pos_277,opening,8,20713604,5000.26,4142720,0.03,f3d4,5,6.17,0
Full Alpha-Beta,pos_277,opening,16,12648821,5000.86,2529764,0.06,f3d4,16,2.29,0
MTD(f),pos_277,opening,8,18636888,5000.26,3727377,0.16,f3d4,5,7.28,0
NegaScout,pos_277,opening,8,28352587,5000.26,5670517,0.04,f3d4,5,5.90,0
MCTS,pos_277,opening,20,9148293,5464.63,1674284,1000.24,f3d4,0,1.05,0
Classic MCTS,pos_277,opening,16,152075,5011.03,30348,1031.41,h6f8,0,1.00,2
Pure Alpha-Beta,pos_278,opening,6,19894377,5000.53,3978875,0.03,f3g3,52,12.08,3
Full Alpha-Beta,pos_278,opening,16,13242577,5000.58,2648515,0.07,g1e2,50,2.56,0
MTD(f),pos_278,opening,8,19050614,5001.32,3809360,0.12,g1h3,55,12.09,5
NegaScout,pos_278,opening,7,22085826,5000.59,4417165,0.03,g1e2,52,10.64,4
MCTS,pos_278,opening,20,7291794,5614.61,1298858,1003.23,g1e2,83,1.04,0
Classic MCTS,pos_278,opening,16,162276,5007.28,32409,1002.53,e1f1,11,1.02,2
Pure Alpha-Beta,pos_279,opening,8,22888588,5000.48,4577717,0.02,d1d6,55,10.57,2
Full Alpha-Beta,pos_279,opening,17,13008998,5000.13,2601799,0.01,d1d6,23,3.42,0
MTD(f),pos_279,opening,8,26161215,5000.56,5232243,0.12,d1d6,55,32.52,2
NegaScout,pos_279,opening,8,26308753,5000.59,5261750,0.02,d1d6,55,9.26,2
MCTS,pos_279,opening,20,8518534,5547.32,1535701,1003.02,d1d6,54,1.01,0
Classic MCTS,pos_279,opening,16,177629,5010.93,35454,1041.66,c4c5,1,1.05,2
