algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MCTS,pos_176,opening,18,769862,516.76,1491980,485.04,g1f3,-9,0.00,0
Classic MCTS,pos_176,opening,13,13363,501.60,26672,500.81,e2e3,13,0.00,0
Pure Alpha-Beta,pos_177,opening,6,2523216,500.30,5046432,0.01,b1c3,15,10.21,0
Full Alpha-Beta,pos_177,opening,13,1196320,503.04,2378369,0.01,b1c3,5,4.67,0
MTD(f),pos_177,opening,6,1044549,501.40,2084928,0.07,b1c3,15,12.80,0
NegaScout,pos_177,opening,6,2498603,500.30,4997206,0.01,b1c3,15,8.62,0
MCTS,pos_177,opening,18,674813,517.92,1305247,485.00,d2d4,2,0.00,0
Classic MCTS,pos_177,opening,13,13220,500.68,26440,500.01,a2a4,17,0.00,0
Pure Alpha-Beta,pos_178,opening,7,2502748,501.26,4995504,0.04,h4f3,-40,7.85,1
Full Alpha-Beta,pos_178,opening,15,1122500,501.98,2240518,0.09,h4f3,-40,2.28,1
MTD(f),pos_178,opening,6,856173,500.13,1712346,0.07,h4f3,8,6.87,1
NegaScout,pos_178,opening,7,2461794,500.64,4923588,0.04,h4f3,-40,7.04,1
MCTS,pos_178,opening,17,769839,514.47,1497741,485.00,h4f3,3,0.00,0
Classic MCTS,pos_178,opening,13,13132,500.61,26264,500.01,b2b4,11,0.00,0
Pure Alpha-Beta,pos_179,opening,7,2166844,500.96,4333688,0.01,b1c3,-30,8.59,2
Full Alpha-Beta,pos_179,opening,14,1228915,500.67,2457830,0.01,b1c3,-10,3.24,2
MTD(f),pos_179,opening,6,1265717,500.68,2531434,0.01,b1c3,-5,36.79,2
NegaScout,pos_179,opening,7,2097219,500.25,4194438,0.01,b1c3,-30,8.26,2
MCTS,pos_179,opening,18,724593,519.13,1396132,485.00,b1c3,-10,0.00,0
Classic MCTS,pos_179,opening,13,13323,501.37,26592,500.00,d1a4,14,0.00,0
Pure Alpha-Beta,pos_180,opening,7,3244104,500.11,6488208,0.03,h6e3,-5,6.68,0
Full Alpha-Beta,pos_180,opening,15,1298625,500.41,2597250,0.04,h6d2,-10,2.38,1
MTD(f),pos_180,opening,6,1011739,500.07,2023478,0.09,h6e3,25,10.05,0
NegaScout,pos_180,opening,7,2969680,500.47,5939360,0.04,h6e3,-5,6.66,0
MCTS,pos_180,opening,18,671914,515.98,1304687,485.00,h6g5,6,0.00,0
Classic MCTS,pos_180,opening,13,12998,500.65,25996,500.01,h6g5,17,0.00,0
Pure Alpha-Beta,pos_181,opening,6,2732081,500.62,5464162,0.01,b1c3,55,10.14,0
Full Alpha-Beta,pos_181,opening,13,1188023,500.97,2376046,0.02,e2e4,45,3.09,1
MTD(f),pos_181,opening,6,917516,500.79,1835032,0.21,b1c3,55,8.30,0
NegaScout,pos_181,opening,7,2768988,500.02,5537976,0.01,b1c3,20,8.47,0
MCTS,pos_181,opening,18,679897,517.93,1315081,485.01,d2d4,57,0.00,0
Classic MCTS,pos_181,opening,13,13576,500.61,27152,500.01,f3e5,19,0.00,0
Pure Alpha-Beta,pos_182,opening,7,2211911,500.31,4423822,0.01,b1c3,-5,7.64,0
Full Alpha-Beta,pos_182,opening,14,1208428,501.43,2412031,0.01,b1c3,11,3.14,0
MTD(f),pos_182,opening,6,827421,500.43,1654842,0.05,b1c3,40,7.91,0
NegaScout,pos_182,opening,7,2175031,500.89,4350062,0.01,b1c3,-5,6.64,0
MCTS,pos_182,opening,18,767246,519.06,1478315,485.03,g1f3,10,0.00,0
Classic MCTS,pos_182,opening,13,13432,500.56,26864,500.01,h1h2,8,0.00,0
Pure Alpha-Beta,pos_183,opening,6,2764877,500.49,5529754,0.01,b1c3,-10,10.74,4
Full Alpha-Beta,pos_183,opening,14,1192300,500.55,2384600,0.02,d2d4,5,2.57,3
MTD(f),pos_183,opening,8,1622160,501.97,3237844,0.03,d2d4,-20,7.07,3
NegaScout,pos_183,opening,6,2768982,500.10,5537964,0.02,b1c3,-10,9.40,4
MCTS,pos_183,opening,17,659633,514.19,1283332,486.23,d2d4,19,0.00,0
Classic MCTS,pos_183,opening,12,11591,500.70,23182,500.00,f2f3,11,0.00,0
Pure Alpha-Beta,pos_184,opening,6,2695215,500.05,5390430,0.01,g1f3,50,10.59,0
Full Alpha-Beta,pos_184,opening,13,1171577,500.75,2343154,0.01,g1f3,25,3.03,2
MTD(f),pos_184,opening,6,1069084,501.17,2133900,0.10,g1f3,50,9.55,0
NegaScout,pos_184,opening,7,2609255,501.27,5208093,0.01,g1f3,20,8.03,0
MCTS,pos_184,opening,18,709128,519.86,1366335,485.00,g1f3,42,0.00,0
Classic MCTS,pos_184,opening,13,13511,501.31,26968,500.00,d2d4,10,0.00,0
Pure Alpha-Beta,pos_185,opening,7,2478174,500.30,4956348,0.01,b1c3,-5,8.81,0
Full Alpha-Beta,pos_185,opening,13,1278067,500.43,2556134,0.01,b1c3,12,4.15,0
MTD(f),pos_185,opening,6,1093702,500.59,2187404,0.05,b1c3,25,10.02,0
NegaScout,pos_185,opening,7,2408505,500.96,4817010,0.01,b1c3,-5,7.92,0
MCTS,pos_185,opening,18,714547,519.82,1376776,485.02,g1f3,19,0.00,0
Classic MCTS,pos_185,opening,13,13739,500.95,27478,500.01,h3h4,13,0.00,0
Pure Alpha-Beta,pos_186,opening,6,2322530,500.37,4645060,0.01,g1f3,60,10.12,3
Full Alpha-Beta,pos_186,opening,13,1290396,500.56,2580792,0.04,g1f3,30,2.21,0
MTD(f),pos_186,opening,6,1118245,500.91,2236490,0.11,g1f3,60,8.27,1
NegaScout,pos_186,opening,6,2101308,500.29,4202616,0.01,g1f3,60,9.30,3
MCTS,pos_186,opening,17,577222,517.35,1116483,485.00,b1c3,32,0.00,0
Classic MCTS,pos_186,opening,13,12670,500.86,25340,500.01,c2c4,19,0.00,0
Pure Alpha-Beta,pos_187,opening,6,2691171,500.51,5382342,0.01,g1f3,5,9.35,0
Full Alpha-Beta,pos_187,opening,13,1208428,500.15,2416856,0.01,d2d4,-16,2.68,1
MTD(f),pos_187,opening,6,1167411,500.86,2334822,0.05,g1f3,5,13.09,0
NegaScout,pos_187,opening,7,2646062,500.98,5292124,0.01,g1f3,-20,8.06,0
MCTS,pos_187,opening,18,715871,518.98,1381990,485.00,g1f3,10,0.00,0
Classic MCTS,pos_187,opening,13,14030,501.25,28003,500.00,d2d4,14,0.00,0
Pure Alpha-Beta,pos_188,opening,6,2027572,501.11,4047049,0.03,d2d3,65,8.15,2
Full Alpha-Beta,pos_188,opening,12,1249387,500.28,2498774,0.03,d2d4,49,4.45,1
MTD(f),pos_188,opening,6,1179729,500.98,2359458,0.15,d2d3,65,31.56,2
NegaScout,pos_188,opening,7,2449509,500.78,4899018,0.01,d2d4,35,7.13,3
MCTS,pos_188,opening,17,556338,1234.06,450841,485.00,d2d4,72,0.00,0
Classic MCTS,pos_188,opening,12,10669,502.49,21252,500.01,a4a7,16,0.00,0
Pure Alpha-Beta,pos_189,opening,6,1675306,500.45,3350612,0.01,g1f3,90,8.08,0
Full Alpha-Beta,pos_189,opening,13,1163386,501.10,2322127,0.02,g1f3,30,2.95,0
MTD(f),pos_189,opening,6,1085501,501.19,2166668,0.15,g1f3,90,4.58,0
NegaScout,pos_189,opening,7,2179187,500.47,4358374,0.01,g1f3,43,7.55,0
MCTS,pos_189,opening,17,626390,951.91,658664,485.00,g1f3,60,0.00,0
Classic MCTS,pos_189,opening,13,13786,502.89,27462,500.01,a2a4,16,0.00,0
Pure Alpha-Beta,pos_190,opening,6,2764869,500.65,5529738,0.01,e2e4,35,9.71,3
Full Alpha-Beta,pos_190,opening,12,1101860,500.21,2203720,0.02,e2e4,15,2.80,2
MTD(f),pos_190,opening,6,1032217,500.43,2064434,0.11,e2e4,35,11.21,1
NegaScout,pos_190,opening,7,2797674,500.76,5595348,0.01,e2e4,5,8.93,3
MCTS,pos_190,opening,17,538886,520.27,1036319,485.00,e2e3,21,0.00,0
Classic MCTS,pos_190,opening,13,14443,503.37,28713,500.00,e2e3,16,0.00,0
Pure Alpha-Beta,pos_191,opening,7,2011234,500.79,4022468,0.01,b1c3,15,10.30,2
Full Alpha-Beta,pos_191,opening,12,1118349,501.01,2232233,0.01,b1c3,35,3.44,0
MTD(f),pos_191,opening,6,1171495,501.69,2338313,0.10,b1c3,55,8.61,2
NegaScout,pos_191,opening,7,1970284,500.67,3940568,0.01,b1c3,15,8.05,2
MCTS,pos_191,opening,18,647242,517.30,1251918,485.00,b1c3,43,0.00,0
Classic MCTS,pos_191,opening,13,13108,511.22,25651,500.01,c1a3,11,0.00,0
Pure Alpha-Beta,pos_192,opening,6,2465864,500.23,4931728,0.01,b1c3,35,10.65,0
Full Alpha-Beta,pos_192,opening,13,1216667,500.30,2433334,0.02,b1c3,15,3.05,0
MTD(f),pos_192,opening,6,1048691,505.14,2076615,0.07,b1c3,35,15.72,0
NegaScout,pos_192,opening,6,2420810,500.28,4841620,0.01,b1c3,35,8.94,0
MCTS,pos_192,opening,18,643621,521.36,1235357,485.00,h3g5,36,0.00,0
Classic MCTS,pos_192,opening,13,13732,502.10,27354,500.00,f2f4,10,0.00,0
Pure Alpha-Beta,pos_193,opening,6,2117703,500.16,4235406,0.01,g1f3,45,10.17,0
Full Alpha-Beta,pos_193,opening,14,1245400,500.13,2490800,0.02,g1f3,25,3.28,2
MTD(f),pos_193,opening,6,1191962,500.34,2383924,0.12,g1f3,45,20.26,0
NegaScout,pos_193,opening,6,2109467,500.40,4218934,0.01,g1f3,45,8.72,0
MCTS,pos_193,opening,18,704305,517.58,1362292,485.00,g1f3,42,0.00,0
Classic MCTS,pos_193,opening,13,13322,501.48,26590,500.01,g2g4,8,0.00,0
Pure Alpha-Beta,pos_194,opening,6,2371660,500.37,4743320,0.01,b1c3,60,8.79,0
Full Alpha-Beta,pos_194,opening,13,1274034,501.17,2542982,0.01,g1f3,50,3.10,2
MTD(f),pos_194,opening,6,1077330,500.36,2154660,0.12,b1c3,60,12.17,0
NegaScout,pos_194,opening,7,2236522,500.05,4473044,0.01,b1c3,30,7.36,0
MCTS,pos_194,opening,18,644189,517.85,1246013,485.00,g1f3,50,0.00,0
Classic MCTS,pos_194,opening,13,13279,502.58,26452,500.01,b2b4,15,0.00,0
Pure Alpha-Beta,pos_195,opening,6,2453582,500.13,4907164,0.01,b1c3,20,11.57,0
Full Alpha-Beta,pos_195,opening,13,1155250,500.67,2310500,0.02,b1c3,5,2.78,0
MTD(f),pos_195,opening,6,938027,500.37,1876054,0.27,b1c3,20,6.60,0
NegaScout,pos_195,opening,7,2306131,501.05,4603055,0.02,b1c3,-10,8.14,0
MCTS,pos_195,opening,18,709778,515.86,1378209,485.00,c2c3,24,0.00,0
Classic MCTS,pos_195,opening,13,13540,501.81,27025,500.01,d4c6,11,0.00,0
Pure Alpha-Beta,pos_196,opening,7,2240606,500.20,4481212,0.01,f1g2,-65,8.88,1
Full Alpha-Beta,pos_196,opening,12,1122376,500.89,2244752,0.01,b1c3,-40,3.05,0
MTD(f),pos_196,opening,6,1097799,501.15,2191215,0.01,b1c3,-35,28.16,0
NegaScout,pos_196,opening,7,2248791,500.23,4497582,0.01,f1g2,-65,8.16,1
MCTS,pos_196,opening,18,620709,517.97,1200597,485.00,h3g5,-47,0.00,0
Classic MCTS,pos_196,opening,13,13890,501.84,27724,500.01,h3g1,15,0.00,0
Pure Alpha-Beta,pos_197,opening,7,2232413,500.45,4464826,0.01,b1c3,-15,7.51,0
Full Alpha-Beta,pos_197,opening,14,1204428,501.65,2404047,0.02,b1c3,5,2.79,0
MTD(f),pos_197,opening,7,1064993,500.88,2129986,0.07,b1c3,-15,7.79,0
NegaScout,pos_197,opening,7,2179139,500.77,4358278,0.01,b1c3,-15,6.48,0
MCTS,pos_197,opening,18,731356,517.75,1414615,485.00,b1c3,-3,0.00,0
Classic MCTS,pos_197,opening,13,12389,503.08,24630,500.00,c2c4,11,0.00,0
Pure Alpha-Beta,pos_198,opening,6,2019379,500.51,4038758,0.03,b4b5,-5,8.04,3
Full Alpha-Beta,pos_198,opening,14,1196136,501.53,2387497,0.03,b4b5,-30,2.29,3
MTD(f),pos_198,opening,6,503867,500.16,1007734,0.81,b4b5,-5,3.85,3
NegaScout,pos_198,opening,7,2478167,501.18,4946441,0.03,b4b5,-50,8.01,3
MCTS,pos_198,opening,18,640988,520.98,1232669,485.00,b4b5,-42,0.00,0
Classic MCTS,pos_198,opening,13,12719,503.04,25286,500.01,e2e3,13,0.00,0
Pure Alpha-Beta,pos_199,opening,7,2240577,501.06,4472209,0.02,g4g5,-15,7.78,1
Full Alpha-Beta,pos_199,opening,14,1060963,501.28,2117690,0.03,g4g5,15,2.38,1
MTD(f),pos_199,opening,6,1028117,500.70,2056234,0.66,g4g5,20,3.77,1
NegaScout,pos_199,opening,7,2351163,500.28,4702326,0.02,g4g5,-15,6.98,1
MCTS,pos_199,opening,17,717688,522.91,1374881,485.00,g4g5,15,0.00,0
Classic MCTS,pos_199,opening,13,13394,502.69,26681,500.00,f1h3,11,0.00,0
Pure Alpha-Beta,pos_200,opening,7,2531402,501.13,5052698,0.01,b1c3,-40,8.43,0
Full Alpha-Beta,pos_200,opening,13,1163502,501.40,2322359,0.01,b1c3,-40,3.09,2
MTD(f),pos_200,opening,6,893017,501.64,1782469,0.02,b1c3,5,18.54,0
NegaScout,pos_200,opening,7,2371667,500.25,4743334,0.01,b1c3,-40,7.90,0
MCTS,pos_200,opening,18,655079,515.91,1271998,485.00,d2d4,-27,0.00,0
Classic MCTS,pos_200,opening,13,13425,503.06,26689,500.01,a2a3,6,0.00,0
Pure Alpha-Beta,pos_201,opening,6,2326602,500.73,4653204,0.01,e2e3,35,11.12,3
Full Alpha-Beta,pos_201,opening,13,1212547,501.36,2420253,0.01,e2e3,21,3.39,4
MTD(f),pos_201,opening,7,1097843,500.56,2195686,0.08,e2e3,15,10.33,3
NegaScout,pos_201,opening,6,2347094,500.61,4694188,0.01,e2e3,35,10.03,3
MCTS,pos_201,opening,18,673824,520.72,1295815,485.00,e2e3,19,0.00,0
Classic MCTS,pos_201,opening,13,13896,503.05,27626,500.01,d2d4,7,0.00,0
Pure Alpha-Beta,pos_202,opening,7,2547812,500.38,5095624,0.01,e2e4,60,8.75,1
Full Alpha-Beta,pos_202,opening,13,1179728,501.09,2354746,0.01,g1f3,70,2.87,1
MTD(f),pos_202,opening,6,1003558,501.22,2003109,0.13,b1c3,85,9.03,0
NegaScout,pos_202,opening,7,2723923,500.73,5447846,0.01,e2e4,60,7.76,1
MCTS,pos_202,opening,18,653884,521.74,1255055,485.19,g1f3,70,0.00,0
Classic MCTS,pos_202,opening,13,13516,502.53,26924,500.01,e2e3,13,0.00,0
Pure Alpha-Beta,pos_203,opening,6,2359353,500.21,4718706,0.01,g1f3,30,9.21,2
Full Alpha-Beta,pos_203,opening,14,1265764,501.45,2526475,0.01,d2d4,-10,2.97,1
MTD(f),pos_203,opening,6,1015871,500.19,2031742,0.06,g1f3,30,10.37,0
NegaScout,pos_203,opening,7,2596952,500.24,5193904,0.01,g1f3,-15,8.73,2
MCTS,pos_203,opening,18,678512,520.04,1304830,485.00,g1f3,9,0.00,0
Classic MCTS,pos_203,opening,13,13498,504.25,26781,501.37,e2e3,19,0.00,0
Pure Alpha-Beta,pos_204,opening,6,3186752,500.05,6373504,0.01,d2d4,30,13.02,2
Full Alpha-Beta,pos_204,opening,14,1286308,501.15,2567481,0.02,d2d4,18,2.70,2
MTD(f),pos_204,opening,6,892966,501.85,1782367,0.10,e2e4,30,8.66,1
NegaScout,pos_204,opening,6,3084375,500.10,6168750,0.01,d2d4,30,11.54,2
MCTS,pos_204,opening,18,656132,517.56,1269114,485.08,e2e4,54,0.00,0
Classic MCTS,pos_204,opening,13,13393,502.23,26679,500.00,d2d4,15,0.00,0
Pure Alpha-Beta,pos_205,opening,8,2687099,501.03,5363471,0.02,g4f5,65,5.63,1
Full Alpha-Beta,pos_205,opening,16,1228989,501.86,2453071,0.03,g4f5,30,2.15,1
MTD(f),pos_205,opening,6,1175581,500.58,2351162,0.06,g4f5,70,9.03,1
NegaScout,pos_205,opening,8,2850885,500.36,5701770,0.02,g4f5,65,5.15,1
MCTS,pos_205,opening,18,764549,520.77,1470286,485.24,g4f5,6,0.00,0
Classic MCTS,pos_205,opening,13,13455,502.75,26802,500.01,f1h3,10,0.00,0
Pure Alpha-Beta,pos_206,opening,6,2322482,500.02,4644964,0.01,b1c3,50,9.94,3
Full Alpha-Beta,pos_206,opening,12,1122452,502.59,2235960,0.01,e2e3,15,3.74,6
MTD(f),pos_206,opening,6,999475,500.47,1998950,0.11,b1c3,50,14.25,3
NegaScout,pos_206,opening,6,2388000,500.05,4776000,0.01,b1c3,50,9.30,3
MCTS,pos_206,opening,18,714164,514.97,1389424,485.19,b1c3,36,0.00,0
Classic MCTS,pos_206,opening,13,13395,500.86,26790,500.01,b2b4,14,0.00,0
Pure Alpha-Beta,pos_207,opening,6,1851433,500.88,3702866,0.01,b1c3,50,10.45,0
Full Alpha-Beta,pos_207,opening,13,991394,500.72,1982788,0.01,b1c3,52,2.64,0
MTD(f),pos_207,opening,6,1110075,501.10,2215718,0.10,b1c3,50,7.51,0
NegaScout,pos_207,opening,7,2048107,501.04,4088037,0.01,b1c3,20,7.55,0
MCTS,pos_207,opening,18,670485,512.44,1309541,485.00,d2d4,40,0.00,0
Classic MCTS,pos_207,opening,13,12795,500.56,25590,500.00,c2c4,22,0.00,0
Pure Alpha-Beta,pos_208,opening,7,2060406,500.37,4120812,0.01,b1c3,9,9.00,0
Full Alpha-Beta,pos_208,opening,13,1212566,501.39,2420291,0.01,b1c3,25,2.43,0
MTD(f),pos_208,opening,6,1101870,500.00,2203740,0.07,b1c3,35,9.94,0
NegaScout,pos_208,opening,7,2076739,500.11,4153478,0.01,b1c3,9,7.76,0
MCTS,pos_208,opening,18,706898,514.14,1375287,485.00,b1c3,19,0.00,0
Classic MCTS,pos_208,opening,13,13708,501.54,27361,500.00,c4c5,12,0.00,0
Pure Alpha-Beta,pos_209,opening,6,2220083,500.56,4440166,0.01,b1c3,40,9.93,0
Full Alpha-Beta,pos_209,opening,14,1208505,502.05,2407380,0.01,g1f3,47,3.56,1
MTD(f),pos_209,opening,6,1024029,500.89,2048058,0.09,b1c3,40,12.06,0
NegaScout,pos_209,opening,7,2289749,500.07,4579498,0.01,b1c3,10,7.93,0
MCTS,pos_209,opening,18,704764,512.98,1376492,485.00,b1c3,34,0.00,0
Classic MCTS,pos_209,opening,13,13453,501.42,26852,500.00,f2f3,17,0.00,0
Pure Alpha-Beta,pos_210,opening,6,3207223,500.39,6414446,0.01,e2e3,60,10.03,2
Full Alpha-Beta,pos_210,opening,13,1204442,500.32,2408884,0.01,e2e3,45,2.67,2
MTD(f),pos_210,opening,6,1122315,500.33,2244630,0.12,e2e4,60,8.90,1
NegaScout,pos_210,opening,6,3113020,500.35,6226040,0.01,e2e3,60,9.41,2
MCTS,pos_210,opening,18,673509,513.93,1312883,485.00,d2d4,47,0.00,0
Classic MCTS,pos_210,opening,13,13635,500.59,27270,500.00,g2g3,16,0.00,0
Pure Alpha-Beta,pos_211,opening,6,2936887,500.19,5873774,0.01,g1f3,55,10.98,0
Full Alpha-Beta,pos_211,opening,13,1191968,501.12,2379177,0.01,e2e4,53,5.11,1
MTD(f),pos_211,opening,6,950299,502.28,1893025,0.13,g1f3,55,8.91,0
NegaScout,pos_211,opening,7,3010691,500.89,6021382,0.01,g1f3,25,9.18,0
MCTS,pos_211,opening,18,603576,512.44,1178859,485.00,e2e3,46,0.00,0
Classic MCTS,pos_211,opening,13,13420,500.98,26840,500.00,c2c3,14,0.00,0
Pure Alpha-Beta,pos_212,opening,6,1888316,500.56,3776632,0.10,g4e2,15,7.69,4
Full Alpha-Beta,pos_212,opening,13,1179892,501.43,2355073,0.10,g4a4,4,2.48,7
MTD(f),pos_212,opening,7,1708192,500.39,3416384,0.23,g4a4,15,4.74,5
NegaScout,pos_212,opening,6,2453551,500.81,4907102,0.07,g4e2,15,7.53,4
MCTS,pos_212,opening,18,659145,510.90,1292441,485.00,g4c4,14,0.00,0
Classic MCTS,pos_212,opening,13,13003,500.80,26006,500.00,f1d3,12,0.00,0
Pure Alpha-Beta,pos_213,opening,7,2343001,500.18,4686002,0.01,b1c3,-25,8.11,0
Full Alpha-Beta,pos_213,opening,13,1130675,500.18,2261350,0.01,d2d4,-15,2.64,2
MTD(f),pos_213,opening,6,1085529,501.87,2166724,0.01,b1c3,0,23.06,0
NegaScout,pos_213,opening,7,2240598,500.24,4481196,0.01,b1c3,-25,7.17,0
MCTS,pos_213,opening,18,702308,513.21,1369021,485.07,b1c3,-16,0.00,0
Classic MCTS,pos_213,opening,13,13027,500.73,26054,500.00,e2e3,8,0.00,0
Pure Alpha-Beta,pos_214,opening,7,2089035,500.15,4178070,0.01,e2e3,30,8.16,1
Full Alpha-Beta,pos_214,opening,13,1200230,501.31,2395668,0.01,e2e3,29,3.59,1
MTD(f),pos_214,opening,6,1163291,501.08,2321938,0.07,e2e3,65,6.86,1
NegaScout,pos_214,opening,7,2072669,500.88,4145338,0.01,e2e3,30,7.78,1
MCTS,pos_214,opening,18,705981,511.07,1381567,485.07,e2e3,34,0.00,0
Classic MCTS,pos_214,opening,13,13215,500.98,26430,500.01,a2a4,15,0.00,0
Pure Alpha-Beta,pos_215,opening,7,2076793,500.82,4153586,0.01,g1f3,40,11.10,0
Full Alpha-Beta,pos_215,opening,13,1171592,500.82,2343184,0.01,g1f3,35,3.07,0
MTD(f),pos_215,opening,7,1003622,501.63,2003237,0.11,g1f3,40,8.18,0
NegaScout,pos_215,opening,7,2134098,500.56,4268196,0.01,g1f3,40,7.98,0
MCTS,pos_215,opening,18,706224,514.86,1373976,485.00,g1f3,51,0.00,0
Classic MCTS,pos_215,opening,13,13028,500.95,26056,500.01,f2f4,9,0.00,0
Pure Alpha-Beta,pos_216,opening,6,1978476,500.61,3956952,0.01,b1c3,95,11.27,1
Full Alpha-Beta,pos_216,opening,13,1257616,500.19,2515232,0.02,g1f3,50,3.10,1
MTD(f),pos_216,opening,6,1069132,500.59,2138264,0.17,b1c3,95,17.58,0
NegaScout,pos_216,opening,6,1966146,500.05,3932292,0.01,b1c3,95,10.72,1
MCTS,pos_216,opening,18,697071,513.21,1358812,485.02,b1c3,79,0.00,0
Classic MCTS,pos_216,opening,13,13086,501.93,26119,500.01,b1c3,18,0.00,0
Pure Alpha-Beta,pos_217,opening,6,2347064,500.63,4694128,0.01,g1f3,50,9.91,2
Full Alpha-Beta,pos_217,opening,12,1048706,500.10,2097412,0.01,g1f3,15,3.19,4
MTD(f),pos_217,opening,6,1200190,501.66,2395588,0.11,g1f3,50,8.33,2
NegaScout,pos_217,opening,6,2535459,500.14,5070918,0.01,g1f3,50,8.97,2
MCTS,pos_217,opening,18,695007,519.13,1339127,485.00,e2e3,25,0.00,0
Classic MCTS,pos_217,opening,13,12624,500.67,25248,500.00,g2g4,11,0.00,0
Pure Alpha-Beta,pos_218,opening,5,1634347,500.80,3268694,0.13,f1b5,5,11.19,3
Full Alpha-Beta,pos_218,opening,13,1159432,500.55,2318864,0.04,g1f3,19,4.14,5
MTD(f),pos_218,opening,6,1769586,501.41,3532107,0.19,b1c3,25,47.30,4
NegaScout,pos_218,opening,6,1888357,500.55,3776714,0.04,g1f3,25,11.50,4
MCTS,pos_218,opening,18,631893,511.86,1236581,485.00,b1c3,12,0.00,0
Classic MCTS,pos_218,opening,13,13009,501.38,25966,500.01,h5f5,18,0.00,0
Pure Alpha-Beta,pos_219,opening,6,1798220,500.57,3596440,0.06,c5d6,25,7.81,2
Full Alpha-Beta,pos_219,opening,13,1138845,501.91,2273143,0.02,g1f3,15,2.53,4
MTD(f),pos_219,opening,6,1339407,500.85,2678814,0.08,c5d6,25,15.10,2
NegaScout,pos_219,opening,6,2011246,500.89,4022492,0.02,c5d6,25,8.57,2
MCTS,pos_219,opening,18,670496,511.16,1312125,485.00,g1f3,10,0.00,0
Classic MCTS,pos_219,opening,13,13428,503.13,26695,500.00,g1h3,10,0.00,0
Pure Alpha-Beta,pos_220,opening,7,2363458,501.19,4717481,0.01,b1c3,-15,7.91,0
Full Alpha-Beta,pos_220,opening,13,1229004,500.24,2458008,0.01,b1c3,-5,2.89,0
MTD(f),pos_220,opening,6,970836,500.85,1941672,0.02,b1c3,10,17.62,0
NegaScout,pos_220,opening,7,2101324,500.64,4202648,0.01,b1c3,-15,7.00,0
MCTS,pos_220,opening,18,696962,514.82,1355957,485.00,b1c3,-3,0.00,0
Classic MCTS,pos_220,opening,13,13241,502.10,26376,500.00,h4h5,16,0.00,0
Pure Alpha-Beta,pos_221,opening,6,3199088,500.31,6398176,0.01,b1c3,10,10.17,0
Full Alpha-Beta,pos_221,opening,12,1216676,501.23,2428495,0.01,b1c3,-20,3.22,2
MTD(f),pos_221,opening,6,942170,500.59,1884340,0.05,b1c3,10,9.79,0
NegaScout,pos_221,opening,6,3178581,500.41,6357162,0.01,b1c3,10,8.89,0
MCTS,pos_221,opening,18,669596,516.44,1297666,485.00,b1c3,2,0.00,0
Classic MCTS,pos_221,opening,13,13470,501.28,26886,500.01,e2e4,8,0.00,0
Pure Alpha-Beta,pos_222,opening,6,2134093,500.52,4268186,0.02,b1c3,65,9.29,4
Full Alpha-Beta,pos_222,opening,12,1257548,501.56,2510075,0.02,b1c3,35,2.94,7
MTD(f),pos_222,opening,6,1511536,500.88,3023072,0.12,b1c3,65,21.97,4
NegaScout,pos_222,opening,6,2236492,500.62,4472984,0.02,b1c3,65,7.82,4
MCTS,pos_222,opening,18,662839,516.77,1284571,485.00,b1c3,34,0.00,0
Classic MCTS,pos_222,opening,13,13301,500.60,26602,500.00,d2d3,15,0.00,0
Pure Alpha-Beta,pos_223,opening,6,1667134,500.50,3334268,0.01,g1f3,-22,10.82,1
Full Alpha-Beta,pos_223,opening,13,1192102,500.30,2384204,0.01,g1f3,-44,2.85,1
MTD(f),pos_223,opening,6,962634,500.62,1925268,0.01,g1f3,-22,27.95,1
NegaScout,pos_223,opening,7,2338905,500.24,4677810,0.01,g1f3,-55,8.45,1
MCTS,pos_223,opening,18,714949,524.31,1364406,485.00,b1c3,-35,0.00,0
Classic MCTS,pos_223,opening,13,13170,500.98,26340,500.00,f1g2,16,0.00,0
Pure Alpha-Beta,pos_224,opening,7,2093176,500.18,4186352,0.01,g1f3,5,8.53,3
Full Alpha-Beta,pos_224,opening,14,1265770,501.12,2526487,0.02,e2e3,30,2.56,3
MTD(f),pos_224,opening,6,1032220,501.65,2060319,0.09,g1f3,35,7.46,3
NegaScout,pos_224,opening,7,2232408,500.23,4464816,0.01,g1f3,5,8.16,3
MCTS,pos_224,opening,18,700706,514.71,1363241,485.18,e2e3,-7,0.00,0
Classic MCTS,pos_224,opening,13,13739,500.60,27478,500.01,e2e4,9,0.00,0
Pure Alpha-Beta,pos_225,opening,6,2883682,500.29,5767364,0.01,b1c3,-5,10.23,0
Full Alpha-Beta,pos_225,opening,12,1134699,501.00,2269398,0.02,b1c3,-28,3.19,0
MTD(f),pos_225,opening,7,983107,500.64,1966214,0.13,b1c3,-20,5.37,0
NegaScout,pos_225,opening,6,2662478,500.24,5324956,0.02,b1c3,-5,8.54,0
MCTS,pos_225,opening,18,666810,510.35,1307470,485.00,d2d4,-25,0.00,0
Classic MCTS,pos_225,opening,13,13278,500.85,26556,500.17,f2f4,15,0.00,0
Pure Alpha-Beta,pos_226,opening,6,2154543,500.12,4309086,0.01,b1c3,50,11.79,0
Full Alpha-Beta,pos_226,opening,14,1257610,500.67,2515220,0.01,f1d3,40,2.58,1
