algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
NegaScout,pos_592,opening,7,1978464,501.24,3949029,0.02,d4c5,-5,6.43,0
MCTS,pos_592,opening,17,741610,512.52,1448457,485.00,d4c5,53,0.00,0
Classic MCTS,pos_592,opening,13,12541,532.82,23573,532.18,b1d2,15,0.00,0
Pure Alpha-Beta,pos_593,opening,7,1798294,501.11,3589409,0.04,c4d5,100,6.14,0
Full Alpha-Beta,pos_593,opening,13,1089771,501.39,2175191,0.02,c4d5,75,3.37,2
MTD(f),pos_593,opening,7,1269875,501.60,2534680,0.98,c4d5,100,4.61,0
NegaScout,pos_593,opening,7,1998972,500.17,3997944,0.04,c4d5,100,5.88,0
MCTS,pos_593,opening,17,712379,510.37,1396821,485.01,e4d5,108,0.00,0
Classic MCTS,pos_593,opening,13,11782,500.65,23564,500.01,e4d5,15,0.00,0
Pure Alpha-Beta,pos_594,opening,7,1957941,500.41,3915882,0.02,d4c5,-25,8.37,4
Full Alpha-Beta,pos_594,opening,14,1253730,501.07,2502455,0.02,e2e3,0,2.57,4
MTD(f),pos_594,opening,6,1171509,501.74,2338341,0.12,e2e3,15,17.77,3
NegaScout,pos_594,opening,7,2117753,500.98,4235506,0.02,d4c5,-25,5.85,4
MCTS,pos_594,opening,18,710702,525.66,1353718,485.04,d4c5,-9,0.00,0
Classic MCTS,pos_594,opening,13,12589,500.58,25178,500.00,g2g4,14,0.00,0
Pure Alpha-Beta,pos_595,opening,6,2236492,500.24,4472984,0.01,g1e2,10,11.26,0
Full Alpha-Beta,pos_595,opening,12,1171551,501.15,2338425,0.02,g1e2,10,2.87,0
MTD(f),pos_595,opening,6,1073180,501.83,2142075,0.07,g1e2,10,13.54,0
NegaScout,pos_595,opening,6,2687051,500.02,5374102,0.02,g1e2,10,9.94,0
MCTS,pos_595,opening,18,684505,523.83,1308804,485.00,g1e2,-7,0.00,0
Classic MCTS,pos_595,opening,13,13201,500.60,26402,500.01,e1e2,17,0.00,0
Pure Alpha-Beta,pos_596,opening,7,1818822,500.10,3637644,0.02,b1c3,20,7.92,4
Full Alpha-Beta,pos_596,opening,13,1208613,501.40,2412401,0.18,g1f3,35,2.33,2
MTD(f),pos_596,opening,6,1007663,506.14,1991428,0.43,g1f3,45,7.35,2
NegaScout,pos_596,opening,7,1659002,500.37,3318004,0.03,b1c3,20,6.76,4
MCTS,pos_596,opening,17,611502,514.82,1189692,485.03,g1f3,44,0.00,0
Classic MCTS,pos_596,opening,13,12121,500.65,24242,500.01,f1e2,16,0.00,0
Pure Alpha-Beta,pos_597,opening,6,2297934,500.02,4595868,0.01,b1c3,30,11.17,0
Full Alpha-Beta,pos_597,opening,14,1118408,518.28,2159088,0.02,b1c3,25,3.19,0
MTD(f),pos_597,opening,6,1032215,500.76,2064430,0.10,b1c3,30,14.01,0
NegaScout,pos_597,opening,6,2199627,500.13,4399254,0.01,b1c3,30,9.19,0
MCTS,pos_597,opening,17,512784,518.75,989930,485.00,b1c3,26,0.00,0
Classic MCTS,pos_597,opening,13,12715,500.65,25430,500.01,b1a3,11,0.00,0
Pure Alpha-Beta,pos_598,opening,6,1826960,500.57,3653920,0.02,g1e2,11,12.69,1
Full Alpha-Beta,pos_598,opening,12,1106092,503.37,2198990,0.03,c2c4,0,4.32,2
MTD(f),pos_598,opening,6,1032229,500.09,2064458,0.14,g1e2,11,13.63,1
NegaScout,pos_598,opening,7,2367585,500.88,4735170,0.02,b1c3,-25,9.30,2
MCTS,pos_598,opening,18,675829,519.00,1304689,485.00,b1c3,-2,0.00,0
Classic MCTS,pos_598,opening,13,11532,500.66,23064,500.01,g2g3,16,0.00,0
Pure Alpha-Beta,pos_599,opening,8,2769070,501.05,5527085,0.91,c4d5,40,9.56,1
Full Alpha-Beta,pos_599,opening,14,1237116,500.88,2474232,0.02,c4d5,3,3.10,3
MTD(f),pos_599,opening,6,1122345,500.47,2244690,0.03,c4d5,60,29.24,1
NegaScout,pos_599,opening,8,2834592,500.06,5669184,0.02,c4d5,40,7.59,1
MCTS,pos_599,opening,17,778070,533.24,1459793,485.00,c4d5,30,0.00,0
Classic MCTS,pos_599,opening,13,13141,500.58,26282,500.00,h2h3,18,0.00,0
Pure Alpha-Beta,pos_600,opening,6,2543724,500.29,5087448,0.01,b1d2,-10,10.99,1
Full Alpha-Beta,pos_600,opening,13,1188024,500.47,2376048,0.02,g1f3,-26,3.42,2
MTD(f),pos_600,opening,6,938091,501.86,1872437,0.08,g1f3,-10,9.49,0
NegaScout,pos_600,opening,7,2363505,501.69,4717574,0.01,b1d2,-35,9.02,1
MCTS,pos_600,opening,18,669390,520.48,1287288,485.16,g1f3,10,0.00,0
Classic MCTS,pos_600,opening,13,11954,500.57,23908,500.01,g1e2,13,0.00,0
Pure Alpha-Beta,pos_601,opening,6,2056270,500.54,4112540,0.01,b1c3,50,9.74,0
Full Alpha-Beta,pos_601,opening,13,1155186,501.11,2305760,0.02,c2c4,20,4.76,2
MTD(f),pos_601,opening,6,962600,501.01,1921357,0.14,b1c3,50,13.82,0
NegaScout,pos_601,opening,7,2023527,500.53,4047054,0.01,b1c3,25,7.72,0
MCTS,pos_601,opening,17,596085,513.06,1161959,485.00,b1c3,58,0.00,0
Classic MCTS,pos_601,opening,13,13148,500.68,26296,500.00,g1e2,12,0.00,0
Pure Alpha-Beta,pos_602,opening,6,2080815,501.00,4153323,0.01,b1c3,40,9.27,0
Full Alpha-Beta,pos_602,opening,14,1204337,500.69,2408674,0.01,b1c3,5,4.36,0
MTD(f),pos_602,opening,6,954409,500.31,1908818,0.09,b1c3,40,24.55,0
NegaScout,pos_602,opening,7,2166864,500.59,4333728,0.01,b1c3,0,8.22,0
MCTS,pos_602,opening,17,761977,512.33,1488236,485.00,b1c3,31,0.00,0
Classic MCTS,pos_602,opening,13,13719,500.64,27438,500.01,g2g4,17,0.00,0
Pure Alpha-Beta,pos_603,opening,7,2138213,500.01,4276426,0.02,c4d5,-5,7.38,3
Full Alpha-Beta,pos_603,opening,13,1183872,500.83,2367744,0.02,c4d5,-5,3.47,5
MTD(f),pos_603,opening,6,1396778,500.53,2793556,0.14,c4d5,50,11.42,3
NegaScout,pos_603,opening,7,2134124,500.63,4268248,0.02,c4d5,-5,6.43,3
MCTS,pos_603,opening,18,670737,515.27,1302401,485.00,f1g2,45,0.00,0
Classic MCTS,pos_603,opening,13,13226,500.63,26452,500.01,a3a4,11,0.00,0
Pure Alpha-Beta,pos_604,opening,7,2179193,500.57,4358386,0.02,b1c3,-20,8.45,2
Full Alpha-Beta,pos_604,opening,14,1228993,501.45,2453079,0.09,b1c3,-10,2.17,3
MTD(f),pos_604,opening,6,1196082,500.56,2392164,0.12,b1c3,25,13.08,0
NegaScout,pos_604,opening,7,2158712,500.23,4317424,0.02,b1c3,-20,7.27,2
MCTS,pos_604,opening,17,641905,521.39,1232063,485.00,b1c3,10,0.00,0
Classic MCTS,pos_604,opening,13,13077,500.63,26154,500.00,f4e5,21,0.00,0
Pure Alpha-Beta,pos_605,opening,6,2158694,501.46,4308770,0.01,b1c3,-30,9.94,0
Full Alpha-Beta,pos_605,opening,14,1130639,501.15,2256764,0.03,b1c3,-30,2.23,0
MTD(f),pos_605,opening,6,1081396,501.17,2158475,0.01,b1c3,-30,30.16,0
NegaScout,pos_605,opening,7,2551922,500.43,5103844,0.02,b1c3,-55,8.03,0
MCTS,pos_605,opening,18,651621,520.99,1253117,485.00,b1c3,-34,0.00,0
Classic MCTS,pos_605,opening,13,13677,500.67,27354,500.00,d2d4,6,0.00,0
Pure Alpha-Beta,pos_606,opening,6,2445411,500.52,4890822,0.01,b1c3,-10,8.81,0
Full Alpha-Beta,pos_606,opening,13,1171554,500.73,2343108,0.01,b1c3,-17,2.58,0
MTD(f),pos_606,opening,6,1015885,500.30,2031770,0.02,b1c3,-10,27.14,0
NegaScout,pos_606,opening,7,2568282,501.14,5126311,0.01,b1c3,-35,7.81,0
MCTS,pos_606,opening,18,698991,520.21,1344213,485.00,g1e2,-20,0.00,0
Classic MCTS,pos_606,opening,13,13753,500.61,27506,500.00,e3e4,14,0.00,0
Pure Alpha-Beta,pos_607,opening,7,2469998,500.21,4939996,0.01,b1d2,-10,8.57,0
Full Alpha-Beta,pos_607,opening,13,1265791,500.67,2531582,0.01,b1d2,-10,2.92,2
MTD(f),pos_607,opening,6,1089589,500.89,2179178,0.05,b1d2,15,12.35,0
NegaScout,pos_607,opening,7,2334793,500.66,4669586,0.01,b1d2,-10,7.79,0
MCTS,pos_607,opening,17,505720,515.13,981980,485.00,g1e2,13,0.00,0
Classic MCTS,pos_607,opening,13,12838,500.87,25676,500.01,d1d2,12,0.00,0
Pure Alpha-Beta,pos_608,opening,7,1937541,500.31,3875082,0.85,d4e5,-25,3.87,2
Full Alpha-Beta,pos_608,opening,13,942190,500.67,1884380,0.78,d4e5,-15,2.00,2
MTD(f),pos_608,opening,6,1114190,500.20,2228380,1.63,d4e5,15,4.98,2
NegaScout,pos_608,opening,7,2191477,500.65,4382954,1.23,d4e5,-25,3.72,2
MCTS,pos_608,opening,17,601421,512.01,1174650,485.00,f4e5,3,0.00,0
Classic MCTS,pos_608,opening,13,12095,500.98,24190,500.38,b2b4,32,0.00,0
Pure Alpha-Beta,pos_609,opening,7,2109551,500.19,4219102,0.02,c4d5,40,5.90,1
Full Alpha-Beta,pos_609,opening,13,1097795,500.69,2195590,0.02,c1d2,35,3.41,2
MTD(f),pos_609,opening,6,1085475,500.12,2170950,0.24,c4d5,95,8.98,1
NegaScout,pos_609,opening,7,1900603,500.57,3801206,0.02,c4d5,40,5.53,1
MCTS,pos_609,opening,17,605225,517.45,1170647,485.00,c4d5,45,0.00,0
Classic MCTS,pos_609,opening,13,12424,500.68,24848,500.01,c1d2,11,0.00,0
Pure Alpha-Beta,pos_610,opening,7,1826911,500.50,3653822,0.02,f4e5,29,7.52,1
Full Alpha-Beta,pos_610,opening,14,1196213,501.88,2387650,0.03,f4e5,25,2.41,1
MTD(f),pos_610,opening,6,1007644,501.29,2011265,0.23,f4e5,50,5.64,1
NegaScout,pos_610,opening,7,1740897,501.28,3474844,0.02,f4e5,29,6.56,1
MCTS,pos_610,opening,17,709531,512.72,1385802,485.00,f4e5,28,0.00,0
Classic MCTS,pos_610,opening,13,13011,500.89,26022,500.00,g2g3,14,0.00,0
Pure Alpha-Beta,pos_611,opening,6,1806478,501.06,3605744,0.02,b1c3,0,11.09,0
Full Alpha-Beta,pos_611,opening,12,1138809,500.04,2277618,0.03,b1c3,-15,4.02,0
MTD(f),pos_611,opening,6,1167463,500.55,2334926,0.10,b1c3,0,23.37,0
NegaScout,pos_611,opening,7,1773706,500.30,3547412,0.02,b1c3,-35,8.19,0
MCTS,pos_611,opening,17,582689,521.81,1118404,485.00,b1c3,16,0.00,0
Classic MCTS,pos_611,opening,13,12741,501.70,25431,500.00,b1a3,19,0.00,0
Pure Alpha-Beta,pos_612,opening,6,1360049,500.11,2720098,0.05,g1e2,20,9.27,3
Full Alpha-Beta,pos_612,opening,13,1171617,500.28,2343234,0.19,f1g2,5,2.14,2
MTD(f),pos_612,opening,6,1191995,500.77,2383990,0.26,g1f3,20,14.82,3
NegaScout,pos_612,opening,6,1880132,500.22,3760264,0.06,g1e2,20,7.82,3
MCTS,pos_612,opening,17,597381,524.24,1140040,485.00,g1f3,13,0.00,0
Classic MCTS,pos_612,opening,13,12729,500.70,25458,500.00,e1e2,24,0.00,0
Pure Alpha-Beta,pos_613,opening,7,1974344,500.78,3948688,0.02,c4d5,30,5.87,1
Full Alpha-Beta,pos_613,opening,14,1106002,500.96,2212004,0.02,c4d5,51,2.60,1
MTD(f),pos_613,opening,6,1142828,500.83,2285656,0.57,c4d5,85,7.13,1
NegaScout,pos_613,opening,7,1966167,500.64,3932334,0.02,c4d5,30,5.51,1
MCTS,pos_613,opening,17,518507,573.90,904898,485.00,b1d2,61,0.00,0
Classic MCTS,pos_613,opening,13,12462,500.57,24924,500.01,e1e2,14,0.00,0
Pure Alpha-Beta,pos_614,opening,7,1851565,500.95,3703130,0.02,e4d5,5,6.90,1
Full Alpha-Beta,pos_614,opening,14,1171701,500.77,2343402,0.03,e4d5,10,2.43,1
MTD(f),pos_614,opening,6,1167408,508.19,2298047,0.05,e4d5,45,22.49,1
NegaScout,pos_614,opening,7,2355293,500.58,4710586,0.02,e4d5,5,6.29,1
MCTS,pos_614,opening,17,772410,515.50,1499825,485.04,e4d5,44,0.00,0
Classic MCTS,pos_614,opening,13,11926,500.53,23852,500.00,f1c4,14,0.00,0
Pure Alpha-Beta,pos_615,opening,7,1773674,500.59,3547348,0.02,c4d5,30,7.61,1
Full Alpha-Beta,pos_615,opening,13,1110079,500.08,2220158,0.03,c4d5,10,2.68,1
MTD(f),pos_615,opening,6,1159223,501.92,2313818,0.18,c4d5,45,7.78,1
NegaScout,pos_615,opening,7,2400303,500.24,4800606,0.02,c4d5,30,6.44,1
MCTS,pos_615,opening,17,685493,512.78,1338853,485.00,c4d5,16,0.00,0
Classic MCTS,pos_615,opening,13,12786,502.63,25470,501.85,h3h4,11,0.00,0
Pure Alpha-Beta,pos_616,opening,7,1712234,500.55,3424468,0.06,e4f5,20,5.67,1
Full Alpha-Beta,pos_616,opening,13,1224763,500.31,2449526,0.07,e4f5,16,2.27,1
MTD(f),pos_616,opening,6,1216565,517.07,2353123,0.49,e4f5,55,7.47,1
NegaScout,pos_616,opening,7,1933411,500.11,3866822,0.07,e4f5,20,5.04,1
MCTS,pos_616,opening,17,690477,509.41,1356536,485.00,e4f5,81,0.00,0
Classic MCTS,pos_616,opening,13,12812,502.74,25521,500.01,d2d3,22,0.00,0
Pure Alpha-Beta,pos_617,opening,7,1957945,503.14,3892534,0.02,b1c3,0,8.54,2
Full Alpha-Beta,pos_617,opening,13,1122434,500.68,2244868,0.02,b1c3,-5,3.47,0
MTD(f),pos_617,opening,6,1142827,501.83,2281091,0.23,c4d5,43,10.69,1
NegaScout,pos_617,opening,7,1986652,500.35,3973304,0.02,b1c3,0,7.27,2
MCTS,pos_617,opening,17,629539,518.35,1215326,485.08,b1c3,16,0.00,0
Classic MCTS,pos_617,opening,13,12881,500.63,25762,500.01,h2h3,10,0.00,0
Pure Alpha-Beta,pos_618,opening,6,2023531,501.31,4038984,0.01,b1d2,5,12.13,1
Full Alpha-Beta,pos_618,opening,13,1212540,502.81,2415418,0.01,g1f3,-15,4.31,2
MTD(f),pos_618,opening,6,1106019,501.55,2207622,0.12,g1f3,5,12.67,0
NegaScout,pos_618,opening,7,2347116,500.05,4694232,0.01,b1d2,-25,8.96,1
MCTS,pos_618,opening,18,633049,516.91,1226839,485.07,b1d2,1,0.00,0
Classic MCTS,pos_618,opening,13,12274,500.54,24548,500.00,a3a4,14,0.00,0
Pure Alpha-Beta,pos_619,opening,7,2052300,500.61,4104600,0.02,d2d4,-15,10.02,3
Full Alpha-Beta,pos_619,opening,13,1085691,500.87,2171382,0.03,d2d4,-5,2.51,2
MTD(f),pos_619,opening,6,1232941,501.46,2460960,0.15,d2d4,10,16.05,2
NegaScout,pos_619,opening,6,1667126,501.46,3327596,0.02,d2d4,10,8.21,3
MCTS,pos_619,opening,17,659781,511.23,1291156,485.00,g1e2,13,0.00,0
Classic MCTS,pos_619,opening,13,14049,500.63,28098,500.00,e4f5,15,0.00,0
Pure Alpha-Beta,pos_620,opening,6,2068532,500.84,4137064,0.01,b1d2,-25,10.85,1
Full Alpha-Beta,pos_620,opening,14,1200263,501.63,2395734,0.02,g1f3,-25,2.64,0
MTD(f),pos_620,opening,6,1110112,501.51,2215792,0.02,g1f3,-25,53.69,0
NegaScout,pos_620,opening,7,2531399,500.47,5062798,0.01,b1d2,-50,8.32,1
MCTS,pos_620,opening,18,721260,515.03,1400504,485.00,g1f3,-20,0.00,0
Classic MCTS,pos_620,opening,13,12852,500.58,25704,500.01,e2e3,14,0.00,0
Pure Alpha-Beta,pos_621,opening,6,2342957,500.28,4685914,0.01,b1c3,35,8.56,0
Full Alpha-Beta,pos_621,opening,13,1224835,500.02,2449670,0.01,c2c4,5,3.00,1
MTD(f),pos_621,opening,6,987184,500.60,1974368,0.07,b1c3,35,11.25,0
NegaScout,pos_621,opening,7,2224314,500.84,4448628,0.01,b1c3,-10,7.90,0
MCTS,pos_621,opening,17,611826,516.67,1185709,485.00,b1c3,26,0.00,0
Classic MCTS,pos_621,opening,13,13644,500.67,27288,500.01,h1g2,14,0.00,0
Pure Alpha-Beta,pos_622,opening,6,2207793,500.32,4415586,0.01,b1d2,85,9.41,1
Full Alpha-Beta,pos_622,opening,12,1204353,501.41,2403898,0.01,g1f3,40,2.93,4
MTD(f),pos_622,opening,6,1077313,501.83,2150325,0.13,g1f3,85,8.73,0
NegaScout,pos_622,opening,7,2289781,500.20,4579562,0.01,b1d2,40,7.61,1
MCTS,pos_622,opening,17,586542,513.06,1143356,485.00,b1d2,68,0.00,0
Classic MCTS,pos_622,opening,13,12299,500.75,24598,500.01,h2h3,19,0.00,0
Pure Alpha-Beta,pos_623,opening,6,2162820,500.82,4325640,0.02,g1f3,0,12.35,4
Full Alpha-Beta,pos_623,opening,13,1163532,500.63,2327064,0.05,f1g2,-20,2.34,5
MTD(f),pos_623,opening,7,1794109,500.46,3588218,0.06,f1g2,-5,11.94,5
NegaScout,pos_623,opening,6,2248784,500.20,4497568,0.01,g1f3,0,10.33,4
MCTS,pos_623,opening,18,654026,517.96,1265040,485.00,b1c3,3,0.00,0
Classic MCTS,pos_623,opening,13,11798,522.13,22601,521.25,h1h2,26,0.00,0
Pure Alpha-Beta,pos_624,opening,7,1900728,500.89,3801456,0.06,e4d5,5,5.66,2
Full Alpha-Beta,pos_624,opening,13,1245326,500.50,2490652,0.05,b1c3,20,2.36,3
MTD(f),pos_624,opening,6,1269791,500.55,2539582,0.38,b1d2,40,6.81,1
NegaScout,pos_624,opening,7,2019471,501.02,4030880,0.08,e4d5,5,5.11,2
MCTS,pos_624,opening,17,534343,520.39,1027582,485.00,e4d5,-6,0.00,0
Classic MCTS,pos_624,opening,13,12493,500.59,24986,500.00,g1e2,16,0.00,0
Pure Alpha-Beta,pos_625,opening,6,1871949,500.58,3743898,0.05,g1f3,20,9.14,4
Full Alpha-Beta,pos_625,opening,12,1146979,500.31,2293958,0.10,g1f3,0,2.53,4
MTD(f),pos_625,opening,7,1687652,501.72,3368566,0.19,f1g2,15,9.61,5
NegaScout,pos_625,opening,6,2076705,501.01,4145119,0.05,g1f3,20,8.11,4
MCTS,pos_625,opening,17,596353,522.39,1142438,485.00,g1f3,29,0.00,0
Classic MCTS,pos_625,opening,12,10470,500.52,20940,500.01,d1e2,20,0.00,0
Pure Alpha-Beta,pos_626,opening,6,2195519,500.19,4391038,0.12,f1d3,15,11.24,1
Full Alpha-Beta,pos_626,opening,14,1220988,501.52,2437101,0.18,b1c3,5,3.39,0
MTD(f),pos_626,opening,6,1028162,502.45,2048131,0.16,b1c3,15,13.56,0
NegaScout,pos_626,opening,6,2256984,500.26,4513968,0.02,f1d3,15,9.17,1
MCTS,pos_626,opening,17,519781,979.38,530930,485.00,g1f3,10,0.00,0
Classic MCTS,pos_626,opening,13,12285,504.54,24375,500.01,f1b5,15,0.00,0
Pure Alpha-Beta,pos_627,opening,7,1450121,501.06,2894453,0.02,c4d5,-45,7.16,1
Full Alpha-Beta,pos_627,opening,13,1220735,500.31,2441470,0.02,c4d5,-25,2.74,3
MTD(f),pos_627,opening,6,1216571,500.67,2433142,0.04,c4d5,0,29.88,1
NegaScout,pos_627,opening,7,2220135,500.09,4440270,0.02,c4d5,-45,5.95,1
MCTS,pos_627,opening,17,629201,575.61,1094262,485.00,b1c3,11,0.00,0
Classic MCTS,pos_627,opening,13,15367,519.77,29608,500.01,h1g2,14,0.00,0
Pure Alpha-Beta,pos_628,opening,6,2392182,501.13,4774814,0.06,g1f3,5,10.23,0
Full Alpha-Beta,pos_628,opening,13,1229009,501.57,2453111,0.01,g1f3,5,2.36,0
MTD(f),pos_628,opening,6,1044524,501.23,2084878,0.07,g1f3,5,12.78,0
NegaScout,pos_628,opening,6,2621505,500.42,5243010,0.01,g1f3,5,8.84,0
MCTS,pos_628,opening,18,622770,542.59,1149022,485.00,d2d4,-9,0.00,0
Classic MCTS,pos_628,opening,13,13425,519.18,25867,500.00,g1e2,21,0.00,0
Pure Alpha-Beta,pos_629,opening,6,2543656,500.54,5087312,0.01,b1d2,35,10.15,1
Full Alpha-Beta,pos_629,opening,14,1253501,500.78,2507002,0.01,g1f3,20,2.48,0
MTD(f),pos_629,opening,6,1032252,500.54,2064504,0.09,g1f3,35,16.21,0
NegaScout,pos_629,opening,7,2588832,500.45,5177664,0.01,b1d2,5,8.22,1
MCTS,pos_629,opening,18,617979,559.19,1105508,485.00,g1f3,23,0.00,0
Classic MCTS,pos_629,opening,13,13295,500.63,26590,500.01,d1f3,18,0.00,0
Pure Alpha-Beta,pos_630,opening,7,2138179,500.13,4276358,0.02,f4e5,25,6.90,1
Full Alpha-Beta,pos_630,opening,13,1212542,500.17,2425084,0.03,f4e5,20,2.69,1
MTD(f),pos_630,opening,6,1220635,501.10,2436397,0.23,f4e5,70,11.13,1
NegaScout,pos_630,opening,7,2158651,500.32,4317302,0.02,f4e5,25,6.01,1
MCTS,pos_630,opening,18,633912,531.26,1193807,485.00,g1f3,74,0.00,0
Classic MCTS,pos_630,opening,13,13746,501.51,27437,500.00,b2b3,17,0.00,0
Pure Alpha-Beta,pos_631,opening,7,1831025,500.21,3662050,0.04,g1f3,40,12.80,0
Full Alpha-Beta,pos_631,opening,12,1257627,501.39,2510233,0.14,g1f3,55,2.17,1
MTD(f),pos_631,opening,6,1277972,500.41,2555944,0.33,b1c3,70,25.39,0
NegaScout,pos_631,opening,7,1998951,501.01,3989922,0.05,g1f3,40,9.24,0
MCTS,pos_631,opening,17,605756,549.34,1103380,485.00,g1e2,47,0.00,0
Classic MCTS,pos_631,opening,13,12718,501.41,25385,500.01,e1e2,19,0.00,0
Pure Alpha-Beta,pos_632,opening,6,1855532,500.72,3711064,0.01,b1c3,65,8.24,0
Full Alpha-Beta,pos_632,opening,14,1270012,501.24,2534954,0.01,g1f3,45,2.36,1
MTD(f),pos_632,opening,6,1118249,500.07,2236498,0.09,b1c3,65,11.45,0
NegaScout,pos_632,opening,7,2113636,500.91,4227272,0.01,b1c3,25,7.15,0
MCTS,pos_632,opening,18,665719,516.19,1290153,485.03,b1c3,52,0.00,0
Classic MCTS,pos_632,opening,13,12986,501.22,25920,500.00,e1e2,12,0.00,0
Pure Alpha-Beta,pos_633,opening,7,2162740,500.04,4325480,0.02,f4e5,5,7.46,3
Full Alpha-Beta,pos_633,opening,14,1253550,500.22,2507100,0.03,b1c3,24,2.90,3
MTD(f),pos_633,opening,6,1253395,500.25,2506790,0.15,f4e5,50,9.95,2
NegaScout,pos_633,opening,7,1503300,500.91,3006600,0.02,f4e5,5,6.42,3
MCTS,pos_633,opening,17,674853,513.75,1315502,485.00,b1c3,12,0.00,0
Classic MCTS,pos_633,opening,13,13475,502.29,26842,500.01,g2g3,16,0.00,0
Pure Alpha-Beta,pos_634,opening,6,1740894,500.07,3481788,0.15,g1f3,65,7.16,4
Full Alpha-Beta,pos_634,opening,11,1130633,501.22,2256752,0.98,b1c3,45,2.19,5
MTD(f),pos_634,opening,6,1829175,500.50,3658350,0.59,f4e5,70,4.58,5
NegaScout,pos_634,opening,6,1835080,500.52,3670160,0.18,g1f3,65,5.98,4
MCTS,pos_634,opening,17,663644,515.69,1288629,485.00,f1g2,59,0.00,0
Classic MCTS,pos_634,opening,13,12715,502.05,25328,500.01,a2a4,22,0.00,0
Pure Alpha-Beta,pos_635,opening,6,1888326,500.55,3776652,0.01,b1d2,55,13.45,1
Full Alpha-Beta,pos_635,opening,13,1188069,500.69,2376138,0.02,g1f3,15,3.99,2
MTD(f),pos_635,opening,6,1048598,501.02,2093009,0.21,g1f3,55,8.43,0
NegaScout,pos_635,opening,7,2297962,500.46,4595924,0.01,b1d2,20,7.82,1
MCTS,pos_635,opening,18,640577,520.82,1231878,488.51,b1d2,36,0.00,0
Classic MCTS,pos_635,opening,13,13199,501.67,26345,500.01,d1c2,13,0.00,0
Pure Alpha-Beta,pos_636,opening,7,1826897,500.26,3653794,0.14,f4e5,-5,6.24,1
Full Alpha-Beta,pos_636,opening,13,1126561,500.88,2253122,0.19,g1f3,8,2.24,4
MTD(f),pos_636,opening,6,1171489,501.34,2338301,1.03,f4e5,35,7.05,1
NegaScout,pos_636,opening,7,1859656,500.41,3719312,0.20,f4e5,-5,4.77,1
MCTS,pos_636,opening,17,645151,513.95,1257604,485.00,e4f5,21,0.00,0
Classic MCTS,pos_636,opening,13,13445,501.79,26836,500.01,g2g4,11,0.00,0
Pure Alpha-Beta,pos_637,opening,6,2596969,500.88,5193938,0.01,b1c3,0,11.69,0
Full Alpha-Beta,pos_637,opening,14,1229049,501.01,2453191,0.01,b1c3,0,3.68,0
MTD(f),pos_637,opening,6,1048668,500.78,2097336,0.06,b1c3,0,15.06,0
NegaScout,pos_637,opening,6,2719814,500.38,5439628,0.01,b1c3,0,9.78,0
MCTS,pos_637,opening,17,567742,514.90,1104556,485.03,b1c3,-5,0.00,0
Classic MCTS,pos_637,opening,13,12598,500.60,25196,500.01,d2d3,16,0.00,0
Pure Alpha-Beta,pos_638,opening,7,1802388,500.64,3604776,0.45,d4c5,-45,4.23,1
Full Alpha-Beta,pos_638,opening,14,1192179,501.26,2379598,0.34,d4c5,-14,2.18,1
MTD(f),pos_638,opening,6,1253436,501.30,2501868,1.81,d4c5,0,8.55,1
NegaScout,pos_638,opening,7,1933423,500.64,3866846,0.33,d4c5,-45,4.11,1
MCTS,pos_638,opening,18,610036,543.90,1123454,485.00,e4f5,-39,0.00,0
Classic MCTS,pos_638,opening,13,13281,500.63,26562,500.01,g2g4,19,0.00,0
Pure Alpha-Beta,pos_639,opening,6,2236565,502.19,4455308,0.01,c1e3,35,11.52,2
Full Alpha-Beta,pos_639,opening,14,1269891,500.38,2539782,0.02,g1f3,22,2.56,0
MTD(f),pos_639,opening,6,1089583,501.83,2174816,0.12,g1f3,35,17.85,0
NegaScout,pos_639,opening,6,2343001,500.34,4686002,0.01,c1e3,35,10.18,2
MCTS,pos_639,opening,17,549797,513.72,1071729,485.04,g1f3,27,0.00,0
Classic MCTS,pos_639,opening,13,13741,500.66,27482,500.01,e4e5,21,0.00,0
Pure Alpha-Beta,pos_640,opening,7,2154656,500.03,4309312,0.02,d2d4,-30,10.62,3
Full Alpha-Beta,pos_640,opening,13,1171577,500.06,2343154,0.03,d2d4,-5,2.50,4
MTD(f),pos_640,opening,6,1261649,501.61,2518261,0.12,d2d4,0,19.23,2
NegaScout,pos_640,opening,7,2031663,501.68,4055215,0.03,d2d4,-30,7.09,3
MCTS,pos_640,opening,18,685047,514.18,1332776,485.03,g1e2,-9,0.00,0
Classic MCTS,pos_640,opening,13,13609,500.63,27218,500.01,e1e3,17,0.00,0
Pure Alpha-Beta,pos_641,opening,7,2134117,500.96,4268234,0.02,c1b2,-11,9.39,3
Full Alpha-Beta,pos_641,opening,14,1245395,500.93,2490790,0.05,c1b2,25,2.71,3
MTD(f),pos_641,opening,6,1097744,500.68,2195488,0.29,g1f3,40,8.00,2
NegaScout,pos_641,opening,7,2211956,501.46,4415081,0.04,c1b2,-11,7.39,3
MCTS,pos_641,opening,17,608006,514.25,1182891,485.00,g1f3,44,0.00,0
Classic MCTS,pos_641,opening,13,13664,500.67,27328,500.01,f4e5,19,0.00,0
Pure Alpha-Beta,pos_642,opening,6,2240579,500.40,4481158,0.01,b1c3,30,10.72,0
