algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_565,endgame,7,3113038,500.04,6226076,0.01,d8d3,-62,8.33,2
Full Alpha-Beta,pos_565,endgame,12,1323066,500.82,2646132,0.02,d8d3,-13,3.54,4
MTD(f),pos_565,endgame,9,2154543,500.71,4309086,0.01,d8d3,-38,9.97,4
NegaScout,pos_565,endgame,7,3170359,500.11,6340718,0.01,d8d3,-62,7.51,2
MCTS,pos_565,endgame,18,647618,790.96,819769,485.00,d8a8,-56,0.00,0
Classic MCTS,pos_565,endgame,13,22921,503.89,45568,500.01,h7e4,0,0.00,0
Pure Alpha-Beta,pos_566,endgame,8,2642011,500.47,5284022,0.01,g5f3,-167,6.93,0
Full Alpha-Beta,pos_566,endgame,12,1499221,501.38,2992457,0.01,g5f3,-170,3.11,0
MTD(f),pos_566,endgame,9,2154550,500.88,4309100,0.15,g5f3,-168,9.25,0
NegaScout,pos_566,endgame,8,2789451,500.33,5578902,0.01,g5f3,-167,6.38,0
MCTS,pos_566,endgame,18,928373,735.21,1263092,485.00,g5f3,-135,0.00,0
Classic MCTS,pos_566,endgame,13,26504,504.68,52587,500.01,e1e2,0,0.00,0
Pure Alpha-Beta,pos_567,endgame,9,3117094,501.29,6221744,0.00,e1d2,6,4.87,0
Full Alpha-Beta,pos_567,endgame,22,1831007,502.25,3647424,0.01,e1d2,2,1.87,0
MTD(f),pos_567,endgame,13,2236494,506.45,4419948,0.01,e1d2,6,3.82,0
NegaScout,pos_567,endgame,9,3391520,500.40,6783040,0.00,e1d2,6,4.89,0
MCTS,pos_567,endgame,18,965479,622.72,1552217,485.01,e1d2,3,0.00,0
Classic MCTS,pos_567,endgame,13,28846,502.39,57462,500.00,e1d2,2,0.00,0
Pure Alpha-Beta,pos_568,endgame,7,2441272,500.12,4882544,0.01,a7a5,96,7.21,0
Full Alpha-Beta,pos_568,endgame,15,1527926,500.96,3055852,0.02,a7a5,104,2.56,0
MTD(f),pos_568,endgame,9,1912910,500.11,3825820,0.05,a7a5,96,4.61,0
NegaScout,pos_568,endgame,8,3207220,500.35,6414440,0.01,a7a5,101,6.52,0
MCTS,pos_568,endgame,18,794687,647.37,1228264,485.00,a7a5,41,0.00,0
Classic MCTS,pos_568,endgame,13,18543,503.72,36864,500.00,a1a2,6,0.00,0
Pure Alpha-Beta,pos_569,endgame,6,2822239,500.39,5644478,0.02,b3c2,-83,10.81,0
Full Alpha-Beta,pos_569,endgame,14,1372212,500.60,2744424,0.06,b3c2,-26,3.03,0
MTD(f),pos_569,endgame,9,2146368,500.02,4292736,0.02,b3c2,-50,21.28,0
NegaScout,pos_569,endgame,6,2981967,500.42,5963934,0.02,b3c2,-83,9.73,0
MCTS,pos_569,endgame,18,894588,561.07,1594631,485.00,b3c2,-42,0.00,0
Classic MCTS,pos_569,endgame,13,29161,502.12,58089,500.01,b3c2,2,0.00,0
Pure Alpha-Beta,pos_570,endgame,8,2617464,500.06,5234928,0.01,g6f5,-47,5.67,2
Full Alpha-Beta,pos_570,endgame,14,1343616,501.19,2681868,0.01,g6f5,-58,2.59,2
MTD(f),pos_570,endgame,9,1937473,500.56,3874946,0.19,e6f5,-45,4.45,3
NegaScout,pos_570,endgame,8,2592856,500.02,5185712,0.01,g6f5,-47,5.41,2
MCTS,pos_570,endgame,18,814299,554.29,1469853,485.00,g6f5,-11,0.00,0
Classic MCTS,pos_570,endgame,13,18417,502.15,36687,500.00,d4d7,2,0.00,0
Pure Alpha-Beta,pos_571,middlegame,6,1900615,500.67,3801230,0.02,b6d8,-180,10.08,1
Full Alpha-Beta,pos_571,middlegame,12,1130633,500.16,2261266,0.10,b6d8,-189,2.29,0
MTD(f),pos_571,middlegame,8,1585239,500.58,3170478,0.36,b6d8,-179,3.16,1
NegaScout,pos_571,middlegame,7,2736190,500.46,5472380,0.03,b6d8,-186,8.67,1
MCTS,pos_571,middlegame,18,943658,539.50,1750756,485.00,b6a6,-108,0.00,0
Classic MCTS,pos_571,middlegame,13,23322,503.76,46365,501.52,a7a6,15,0.00,0
Pure Alpha-Beta,pos_572,endgame,7,2281616,500.10,4563232,0.06,e7b4,87,5.80,0
Full Alpha-Beta,pos_572,endgame,13,1368225,501.11,2730988,0.06,e7b4,101,2.26,0
MTD(f),pos_572,endgame,8,1843311,500.79,3686622,1.07,e7b4,96,3.22,0
NegaScout,pos_572,endgame,7,2437198,500.72,4874396,0.10,e7b4,87,5.43,0
MCTS,pos_572,endgame,18,835028,540.09,1546348,485.00,e7b4,89,0.00,0
Classic MCTS,pos_572,endgame,13,18417,501.98,36760,500.00,c8c4,13,0.00,0
Pure Alpha-Beta,pos_573,endgame,7,2682938,500.52,5365876,0.01,f7e8,-35,6.50,0
Full Alpha-Beta,pos_573,endgame,15,1466499,500.70,2932998,0.02,f7e8,-23,2.49,0
MTD(f),pos_573,endgame,7,1319008,500.47,2638016,0.01,f7e8,-35,17.64,0
NegaScout,pos_573,endgame,7,3223690,500.31,6447380,0.01,f7e8,-35,6.30,0
MCTS,pos_573,endgame,17,930130,530.08,1754962,485.00,f7e8,-21,0.00,0
Classic MCTS,pos_573,endgame,13,19353,507.66,38171,505.47,f6d5,8,0.00,0
Pure Alpha-Beta,pos_574,endgame,8,2924620,500.74,5849240,0.01,f2h4,-113,5.36,0
Full Alpha-Beta,pos_574,endgame,15,1454222,500.12,2908444,0.01,f2h4,-75,2.38,0
MTD(f),pos_574,endgame,8,2060341,501.13,4112457,0.01,f2h4,-113,8.29,0
NegaScout,pos_574,endgame,8,2895922,500.20,5791844,0.01,f2h4,-113,5.17,0
MCTS,pos_574,endgame,18,891354,557.48,1600276,485.29,f2h4,-104,0.00,0
Classic MCTS,pos_574,endgame,13,24343,504.49,48299,500.00,a2a4,0,0.00,0
Pure Alpha-Beta,pos_575,endgame,8,2855000,500.37,5710000,0.01,c8e8,9,6.73,0
Full Alpha-Beta,pos_575,endgame,15,1491103,500.28,2982206,0.01,c8e8,-8,2.54,0
MTD(f),pos_575,endgame,10,2195511,500.59,4391022,0.02,c8e8,-2,4.58,0
NegaScout,pos_575,endgame,9,2838638,500.34,5677276,0.01,c8e8,0,5.90,0
MCTS,pos_575,endgame,18,972852,534.85,1821820,485.00,c8e8,-20,0.00,0
Classic MCTS,pos_575,endgame,13,25206,502.65,50211,500.01,c8e8,0,0.00,0
Pure Alpha-Beta,pos_576,endgame,8,2842730,500.19,5685460,0.01,e6d5,-145,5.89,0
Full Alpha-Beta,pos_576,endgame,14,1536125,500.99,3072250,0.02,e6d5,-165,2.66,0
MTD(f),pos_576,endgame,9,2031667,500.58,4063334,0.37,e6d5,-150,6.82,0
NegaScout,pos_576,endgame,8,3518517,500.45,7037034,0.01,e6d5,-145,5.42,0
MCTS,pos_576,endgame,18,994034,543.93,1830633,489.22,e6d5,-111,0.00,0
Classic MCTS,pos_576,endgame,13,26947,502.74,53679,500.00,e6d5,5,0.00,0
Pure Alpha-Beta,pos_577,endgame,9,3153970,500.51,6307940,0.00,c6d5,18,5.22,0
Full Alpha-Beta,pos_577,endgame,18,1613874,500.41,3227748,0.01,c6d5,35,2.36,0
MTD(f),pos_577,endgame,11,1167461,500.34,2334922,0.05,c6d5,14,3.26,0
NegaScout,pos_577,endgame,10,3346526,500.20,6693052,0.01,c6d5,21,5.20,0
MCTS,pos_577,endgame,18,1134755,538.29,2109210,485.00,c6d5,-5,0.00,0
Classic MCTS,pos_577,endgame,13,28422,502.66,56617,500.00,c6d5,-1,0.00,0
Pure Alpha-Beta,pos_578,endgame,8,2723893,500.43,5447786,0.01,d7b6,42,6.90,2
Full Alpha-Beta,pos_578,endgame,14,1499235,500.73,2998470,0.02,f8e7,29,2.61,1
MTD(f),pos_578,endgame,8,1593374,500.11,3186748,0.04,f8e7,42,7.58,1
NegaScout,pos_578,endgame,8,2928703,500.43,5857406,0.01,d7b6,42,6.38,2
MCTS,pos_578,endgame,18,884625,547.82,1617230,485.00,d7b6,35,0.00,0
Classic MCTS,pos_578,endgame,13,19591,502.34,39025,500.01,b7d5,2,0.00,0
Pure Alpha-Beta,pos_579,endgame,7,2560056,501.97,5109892,0.03,g3f5,-90,5.87,0
Full Alpha-Beta,pos_579,endgame,15,1425532,500.94,2851064,0.08,g3f5,-41,2.71,2
MTD(f),pos_579,endgame,9,1859648,500.68,3719296,0.24,g3f5,-80,6.81,0
NegaScout,pos_579,endgame,7,2629707,500.11,5259414,0.05,g3f5,-90,5.87,0
MCTS,pos_579,endgame,18,935038,550.58,1700069,485.00,g3f5,-11,0.00,0
Classic MCTS,pos_579,endgame,13,20986,502.40,41804,500.09,g1f2,-1,0.00,0
Pure Alpha-Beta,pos_580,endgame,9,3178560,500.47,6357120,0.01,e8c8,-98,4.64,0
Full Alpha-Beta,pos_580,endgame,15,1040491,501.42,2076828,0.01,e8c8,-103,2.17,0
MTD(f),pos_580,endgame,10,1646693,500.57,3293386,0.01,e8c8,-96,6.65,0
NegaScout,pos_580,endgame,9,3268692,500.64,6537384,0.01,e8c8,-98,4.61,0
MCTS,pos_580,endgame,17,1017411,522.18,1949063,485.00,e8c8,-110,0.00,0
Classic MCTS,pos_580,endgame,13,20882,502.38,41597,500.00,f2g4,-5,0.00,0
Pure Alpha-Beta,pos_581,endgame,8,2641996,500.13,5283992,0.17,e3d4,-98,3.93,1
Full Alpha-Beta,pos_581,endgame,13,1298485,516.96,2516443,0.41,e3d4,-96,2.36,1
MTD(f),pos_581,endgame,8,2093086,500.32,4186172,4.34,e3d4,-98,6.38,1
NegaScout,pos_581,endgame,8,2699368,500.41,5398736,0.19,e3d4,-98,3.58,1
MCTS,pos_581,endgame,17,1048902,530.35,1979060,485.00,e3d4,-110,0.00,0
Classic MCTS,pos_581,endgame,13,23691,502.14,47193,500.01,c1b3,0,0.00,0
Pure Alpha-Beta,pos_582,middlegame,7,2568270,500.66,5136540,0.02,a2b3,-57,6.03,2
Full Alpha-Beta,pos_582,middlegame,13,1364044,501.27,2722642,0.04,a2b3,-59,2.59,2
MTD(f),pos_582,middlegame,8,2056241,500.28,4112482,0.87,a2b3,-55,6.42,2
NegaScout,pos_582,middlegame,8,2715765,500.46,5431530,0.02,a2b3,-55,5.67,2
MCTS,pos_582,middlegame,18,926476,528.53,1754689,485.00,a2b3,-111,0.00,0
Classic MCTS,pos_582,middlegame,13,21346,503.45,42437,500.00,c2b3,15,0.00,0
Pure Alpha-Beta,pos_583,endgame,8,2654273,500.49,5308546,0.01,g4e2,110,4.77,0
Full Alpha-Beta,pos_583,endgame,14,1552487,501.18,3098776,0.01,g4e2,114,2.55,0
MTD(f),pos_583,endgame,10,1761328,500.41,3522656,0.35,g4e2,109,3.46,0
NegaScout,pos_583,endgame,8,2969654,500.46,5939308,0.01,g4e2,110,4.73,0
MCTS,pos_583,endgame,17,800513,550.27,1455478,485.00,g4e2,83,0.00,0
Classic MCTS,pos_583,endgame,13,20026,504.21,39734,500.01,g5f7,7,0.00,0
Pure Alpha-Beta,pos_584,endgame,7,3092525,500.54,6185050,0.02,e2e3,-61,7.56,0
Full Alpha-Beta,pos_584,endgame,13,1568858,500.43,3137716,0.09,e2e3,-97,2.40,0
MTD(f),pos_584,endgame,9,2191458,500.60,4382916,0.13,e2e3,-60,12.12,0
NegaScout,pos_584,endgame,7,2805824,500.19,5611648,0.02,e2e3,-61,7.39,0
MCTS,pos_584,endgame,18,1028160,524.78,1962137,485.01,e2e3,-38,0.00,0
Classic MCTS,pos_584,endgame,13,30542,502.11,60840,500.01,e2e3,0,0.00,0
Pure Alpha-Beta,pos_585,endgame,8,3055751,501.61,6099303,0.01,b8d8,-128,4.93,0
Full Alpha-Beta,pos_585,endgame,16,1527995,500.87,3055990,0.01,b8d8,-128,2.15,0
MTD(f),pos_585,endgame,9,1892388,500.70,3784776,0.01,b8d8,-129,4.91,0
NegaScout,pos_585,endgame,9,2977936,500.30,5955872,0.01,b8d8,-129,4.76,0
MCTS,pos_585,endgame,18,841902,526.38,1600574,485.00,b8d8,-103,0.00,0
Classic MCTS,pos_585,endgame,13,19355,502.10,38555,500.00,h7h5,8,0.00,0
Pure Alpha-Beta,pos_586,endgame,8,3207244,500.61,6414488,0.01,f1d3,-11,6.16,2
Full Alpha-Beta,pos_586,endgame,14,1310810,501.56,2616387,0.02,f3f4,-33,2.47,1
MTD(f),pos_586,endgame,8,1577028,501.42,3147760,0.05,f3f4,-11,4.73,1
NegaScout,pos_586,endgame,8,2977854,500.61,5955708,0.01,f1d3,-11,5.67,2
MCTS,pos_586,endgame,18,835388,525.55,1591215,485.00,f1d3,-24,0.00,0
Classic MCTS,pos_586,endgame,13,20115,501.81,40149,500.01,g2f2,5,0.00,0
Pure Alpha-Beta,pos_587,endgame,6,2846774,500.51,5693548,0.01,g6h6,-73,10.70,4
Full Alpha-Beta,pos_587,endgame,12,1409093,500.99,2818186,0.01,g8d8,-33,3.55,4
MTD(f),pos_587,endgame,8,1986632,500.84,3973264,0.04,g8d8,-73,8.39,5
NegaScout,pos_587,endgame,7,3158081,500.29,6316162,0.01,g8d8,-67,9.31,5
MCTS,pos_587,endgame,18,784075,526.10,1490636,485.00,g8h8,-23,0.00,0
Classic MCTS,pos_587,endgame,13,19959,501.37,39838,500.00,g6h6,1,0.00,0
Pure Alpha-Beta,pos_588,endgame,7,2437185,500.09,4874370,0.01,g6e4,-43,6.27,0
Full Alpha-Beta,pos_588,endgame,14,1323098,500.63,2646196,0.02,g6e4,-2,2.34,0
MTD(f),pos_588,endgame,7,1888271,500.16,3776542,0.16,g6e4,-43,26.04,0
NegaScout,pos_588,endgame,8,2609228,500.78,5218456,0.01,g6e4,-6,6.17,0
MCTS,pos_588,endgame,17,960148,540.21,1778051,485.01,g6e4,-54,0.00,0
Classic MCTS,pos_588,endgame,13,19631,501.20,39183,500.00,c8d8,-6,0.00,0
Pure Alpha-Beta,pos_589,endgame,7,2953294,500.18,5906588,0.01,c8d7,-47,7.60,0
Full Alpha-Beta,pos_589,endgame,16,1683631,500.57,3367262,0.03,c8d7,-22,2.27,0
MTD(f),pos_589,endgame,8,1720404,501.25,3433940,0.04,c8d7,-24,7.85,0
NegaScout,pos_589,endgame,8,2560134,507.28,5049573,0.01,c8d7,-24,7.08,0
MCTS,pos_589,endgame,18,1078123,526.35,2049663,485.03,c8d7,-30,0.00,0
Classic MCTS,pos_589,endgame,13,24192,501.49,48287,500.00,c8b8,0,0.00,0
Pure Alpha-Beta,pos_590,endgame,7,3395691,500.33,6791382,0.01,g1f1,117,6.75,0
Full Alpha-Beta,pos_590,endgame,13,1253456,501.51,2501908,0.07,g1f1,125,2.57,0
MTD(f),pos_590,endgame,8,1413180,500.84,2826360,0.12,g1f1,126,3.83,0
NegaScout,pos_590,endgame,8,3035267,500.38,6070534,0.01,g1f1,126,6.22,0
MCTS,pos_590,endgame,18,900711,523.16,1722200,485.00,g1f1,126,0.00,0
Classic MCTS,pos_590,endgame,13,19866,501.22,39652,500.00,g4g5,18,0.00,0
Pure Alpha-Beta,pos_591,endgame,6,2338905,500.15,4677810,0.06,e7d8,-88,7.01,0
Full Alpha-Beta,pos_591,endgame,14,1564855,501.21,3123463,0.14,e7d8,9,2.54,0
MTD(f),pos_591,endgame,8,2322503,500.02,4645006,0.01,e7d8,-8,7.64,0
NegaScout,pos_591,endgame,6,2740316,500.36,5480632,0.08,e7d8,-88,6.36,0
MCTS,pos_591,endgame,18,790778,557.35,1419709,485.81,e7d8,-26,0.00,0
Classic MCTS,pos_591,endgame,13,18047,500.78,36094,500.00,e7f6,6,0.00,0
Pure Alpha-Beta,pos_592,middlegame,7,1880125,501.09,3752744,0.02,f7f5,-18,6.98,0
Full Alpha-Beta,pos_592,middlegame,12,1405034,500.04,2810068,0.06,b7a6,-26,2.76,1
MTD(f),pos_592,middlegame,9,1761350,500.47,3522700,0.02,b7b5,-20,7.63,1
NegaScout,pos_592,middlegame,7,2764919,500.37,5529838,0.02,f7f5,-18,6.87,0
MCTS,pos_592,middlegame,18,853894,521.17,1638952,485.00,b7b5,-7,0.00,0
Classic MCTS,pos_592,middlegame,13,22168,501.15,44247,500.01,g8f8,-2,0.00,0
Pure Alpha-Beta,pos_593,endgame,7,2363533,500.15,4727066,0.01,c5a4,-12,6.72,0
Full Alpha-Beta,pos_593,endgame,13,1364134,500.44,2728268,0.03,c5a4,-27,2.81,0
MTD(f),pos_593,endgame,7,2080816,500.76,4161632,0.01,c5a4,-12,10.92,0
NegaScout,pos_593,endgame,7,2199613,500.03,4399226,0.01,c5a4,-12,5.88,0
MCTS,pos_593,endgame,18,852334,522.85,1632823,485.00,c5a4,-13,0.00,0
Classic MCTS,pos_593,endgame,13,21220,500.92,42440,500.00,c5a4,4,0.00,0
Pure Alpha-Beta,pos_594,endgame,7,2957376,500.17,5914752,0.01,g8f7,-168,9.80,0
Full Alpha-Beta,pos_594,endgame,14,1409090,500.37,2818180,0.02,g8f7,-175,2.82,0
MTD(f),pos_594,endgame,8,1806445,501.20,3605678,0.01,g8f7,-153,9.86,0
NegaScout,pos_594,endgame,7,3006513,500.07,6013026,0.01,g8f7,-168,9.87,0
MCTS,pos_594,endgame,18,909625,527.19,1726043,485.00,g8f7,-97,0.00,0
Classic MCTS,pos_594,endgame,13,27780,502.22,55338,500.00,g8f7,0,0.00,0
Pure Alpha-Beta,pos_595,endgame,8,2826271,500.16,5652542,0.01,d1d4,108,4.90,1
Full Alpha-Beta,pos_595,endgame,18,1634456,501.17,3262387,0.02,d1d4,118,2.01,1
MTD(f),pos_595,endgame,8,1429546,501.43,2853385,0.19,d1d4,108,5.39,1
NegaScout,pos_595,endgame,9,2580605,500.47,5161210,0.01,d1d4,98,4.41,1
MCTS,pos_595,endgame,18,996395,520.80,1916144,485.00,d1d4,108,0.00,0
Classic MCTS,pos_595,endgame,13,18644,502.40,37139,500.00,f5f6,18,0.00,0
Pure Alpha-Beta,pos_596,endgame,8,2809983,500.13,5619966,0.01,b6a5,-17,5.96,0
Full Alpha-Beta,pos_596,endgame,14,1413324,501.41,2821005,0.01,b6a5,-23,2.48,0
MTD(f),pos_596,endgame,7,1425454,504.27,2828281,0.04,b6a5,-38,12.35,0
NegaScout,pos_596,endgame,8,2633822,500.01,5267644,0.01,b6a5,-17,5.44,0
MCTS,pos_596,endgame,17,854468,517.41,1652742,485.00,b6a5,-10,0.00,0
Classic MCTS,pos_596,endgame,13,19261,502.29,38368,500.00,g7g6,5,0.00,0
Pure Alpha-Beta,pos_597,endgame,8,3657796,500.42,7315592,0.02,d5g8,-97,4.90,0
Full Alpha-Beta,pos_597,endgame,14,1564776,500.67,3129552,0.02,d5g8,-110,2.09,0
MTD(f),pos_597,endgame,7,1507384,500.67,3014768,0.02,d5g8,-137,11.52,0
NegaScout,pos_597,endgame,8,3223646,500.54,6447292,0.01,d5g8,-97,4.75,0
MCTS,pos_597,endgame,18,954353,523.27,1824766,485.00,d5g8,-100,0.00,0
Classic MCTS,pos_597,endgame,13,18811,501.80,37546,500.00,d5e4,-2,0.00,0
Pure Alpha-Beta,pos_598,endgame,6,2351169,500.17,4702338,0.08,e3f3,140,6.57,0
Full Alpha-Beta,pos_598,endgame,15,1388693,501.49,2771842,0.11,e3f3,137,2.38,0
MTD(f),pos_598,endgame,7,1474660,501.09,2943433,0.35,e3f3,137,7.19,0
NegaScout,pos_598,endgame,7,2519119,500.35,5038238,0.09,e3f3,137,5.71,0
MCTS,pos_598,endgame,18,893704,525.17,1702293,485.00,e3f3,86,0.00,0
Classic MCTS,pos_598,endgame,13,19142,501.65,38207,500.01,f4f5,18,0.00,0
Pure Alpha-Beta,pos_599,endgame,7,2748512,500.04,5497024,0.06,d2d5,-144,6.20,0
Full Alpha-Beta,pos_599,endgame,12,1384498,500.60,2768996,0.04,d2d5,-150,3.10,0
MTD(f),pos_599,endgame,7,1962058,500.90,3924116,1.46,d2d5,-144,8.37,0
NegaScout,pos_599,endgame,7,2580560,500.24,5161120,0.03,d2d5,-144,6.05,0
MCTS,pos_599,endgame,18,946873,521.59,1817414,485.00,d2d5,-123,0.00,0
Classic MCTS,pos_599,endgame,13,20928,505.13,41441,500.00,d2a2,3,0.00,0
Pure Alpha-Beta,pos_600,endgame,7,2670659,500.16,5341318,0.01,h3h4,47,7.72,0
Full Alpha-Beta,pos_600,endgame,14,1450093,500.13,2900186,0.02,h3h4,50,2.27,0
MTD(f),pos_600,endgame,7,2392124,515.51,4644900,0.33,h3h4,47,7.52,0
NegaScout,pos_600,endgame,7,2682987,500.37,5365974,0.02,h3h4,47,7.19,0
MCTS,pos_600,endgame,18,806756,523.79,1542554,485.00,h3h4,43,0.00,0
Classic MCTS,pos_600,endgame,13,19589,501.54,39099,500.00,f3d4,2,0.00,0
Pure Alpha-Beta,pos_601,endgame,1,1,0.00,0,0.00,b1a2,-7,0.00,0
Full Alpha-Beta,pos_601,endgame,1,5,0.01,0,0.01,b1a2,-7,0.00,0
MTD(f),pos_601,endgame,1,1,0.01,0,0.01,b1a2,-7,0.00,0
NegaScout,pos_601,endgame,1,1,0.00,0,0.00,b1a2,-7,0.00,0
MCTS,pos_601,endgame,1,0,0.00,0,0.00,b1a2,-7,0.00,0
Classic MCTS,pos_601,endgame,1,0,0.00,0,0.00,b1a2,0,0.00,0
Pure Alpha-Beta,pos_602,endgame,6,2355245,500.14,4710490,0.03,d3c4,252,8.28,0
Full Alpha-Beta,pos_602,endgame,13,1425491,500.01,2850982,0.20,d3c4,165,2.71,0
MTD(f),pos_602,endgame,7,1601604,500.96,3203208,1.19,d3c4,124,7.52,0
NegaScout,pos_602,endgame,7,2535510,500.20,5071020,0.04,d3c4,124,6.87,0
MCTS,pos_602,endgame,18,1111889,520.24,2138248,485.00,d3c4,135,0.00,0
Classic MCTS,pos_602,endgame,13,26221,501.41,52337,500.01,d3c4,7,0.00,0
Pure Alpha-Beta,pos_603,endgame,7,2961514,500.39,5923028,0.01,d1f1,-156,8.40,1
Full Alpha-Beta,pos_603,endgame,14,1470547,500.04,2941094,0.03,d1f1,-120,3.15,1
MTD(f),pos_603,endgame,8,2441310,500.75,4882620,0.40,d2f2,-156,7.89,2
NegaScout,pos_603,endgame,7,2764863,500.21,5529726,0.01,d1f1,-156,8.21,1
MCTS,pos_603,endgame,18,843140,530.25,1590830,485.00,d2f2,-190,0.00,0
Classic MCTS,pos_603,endgame,13,21498,500.91,42996,500.00,d2e2,5,0.00,0
Pure Alpha-Beta,pos_604,endgame,7,3014791,500.12,6029582,0.01,b5c4,-159,10.20,1
Full Alpha-Beta,pos_604,endgame,15,1499269,500.35,2998538,0.06,b5c4,-160,1.99,0
MTD(f),pos_604,endgame,8,1728634,500.01,3457268,0.38,b5c4,-149,4.17,1
NegaScout,pos_604,endgame,8,2940984,500.43,5881968,0.01,b5c4,-149,8.54,1
MCTS,pos_604,endgame,18,971349,526.56,1846671,485.00,f6d4,-167,0.00,0
Classic MCTS,pos_604,endgame,13,21375,500.94,42750,500.00,e8e4,3,0.00,0
Pure Alpha-Beta,pos_605,endgame,8,2609243,500.38,5218486,0.01,f4e6,-169,6.16,0
Full Alpha-Beta,pos_605,endgame,16,1364109,500.28,2728218,0.02,f4e6,-165,2.59,0
MTD(f),pos_605,endgame,8,1974295,500.86,3948590,0.05,f4e6,-169,13.90,0
NegaScout,pos_605,endgame,8,2781325,500.62,5562650,0.01,f4e6,-169,5.13,0
MCTS,pos_605,endgame,18,983642,528.96,1862958,485.00,f4e6,-101,0.00,0
Classic MCTS,pos_605,endgame,13,20168,501.26,40255,500.00,h7h5,6,0.00,0
Pure Alpha-Beta,pos_606,endgame,8,3121215,500.29,6242430,0.01,c5a5,-31,5.85,0
Full Alpha-Beta,pos_606,endgame,16,1306751,505.30,2587625,0.01,c5a5,-59,2.52,0
MTD(f),pos_606,endgame,8,1392727,500.26,2785454,0.57,c5a5,-31,4.69,0
NegaScout,pos_606,endgame,8,2990124,500.43,5980248,0.01,c5a5,-31,5.97,0
MCTS,pos_606,endgame,17,809761,517.81,1566268,485.00,c5a5,-4,0.00,0
Classic MCTS,pos_606,endgame,13,19333,501.88,38588,500.03,c5a5,-5,0.00,0
Pure Alpha-Beta,pos_607,endgame,7,2818169,500.16,5636338,0.01,c4b5,-75,6.32,0
Full Alpha-Beta,pos_607,endgame,14,1257600,501.17,2510179,0.02,f2g2,-239,4.69,3
MTD(f),pos_607,endgame,7,1847430,500.99,3694860,0.12,c4b5,-75,17.74,0
NegaScout,pos_607,endgame,7,3096684,500.24,6193368,0.01,c4b5,-75,5.92,0
MCTS,pos_607,endgame,17,979554,519.76,1887387,485.00,c4b5,-112,0.00,0
Classic MCTS,pos_607,endgame,13,18738,500.87,37476,500.01,g1g5,6,0.00,0
Pure Alpha-Beta,pos_608,middlegame,6,2547788,500.01,5095576,0.03,c3c5,29,9.03,3
Full Alpha-Beta,pos_608,middlegame,13,1274047,552.89,2308056,0.08,c3c5,20,2.47,1
MTD(f),pos_608,middlegame,8,1286177,500.75,2572354,0.21,c3c5,21,3.30,3
NegaScout,pos_608,middlegame,6,2486343,500.45,4972686,0.03,c3c5,29,8.35,3
MCTS,pos_608,middlegame,17,938471,516.17,1818742,485.00,c3c5,17,0.00,0
Classic MCTS,pos_608,middlegame,13,24108,502.24,48023,500.00,c3c7,10,0.00,0
Pure Alpha-Beta,pos_609,endgame,8,2801754,500.63,5603508,0.01,e7e6,-153,5.65,1
Full Alpha-Beta,pos_609,endgame,14,1413224,501.36,2820806,0.04,e7e6,-151,2.42,3
MTD(f),pos_609,endgame,8,1589360,500.58,3178720,0.01,e7e6,-153,10.11,1
NegaScout,pos_609,endgame,8,2904202,500.38,5808404,0.01,e7e6,-153,5.81,1
MCTS,pos_609,endgame,17,740158,582.29,1271749,485.00,d5e4,-121,0.00,0
Classic MCTS,pos_609,endgame,13,19719,501.42,39359,500.01,e7h7,0,0.00,0
Pure Alpha-Beta,pos_610,middlegame,6,1703987,501.15,3401171,0.01,g8g7,-71,10.27,0
Full Alpha-Beta,pos_610,middlegame,14,1294502,500.45,2589004,0.03,g8g7,-71,2.94,0
MTD(f),pos_610,middlegame,7,1507394,501.19,3008770,0.01,g8g7,-78,16.21,0
NegaScout,pos_610,middlegame,7,2433154,500.29,4866308,0.01,g8g7,-78,8.86,0
MCTS,pos_610,middlegame,18,754608,522.04,1445609,485.00,g8g7,-65,0.00,0
Classic MCTS,pos_610,middlegame,13,26249,501.07,52393,500.01,d6d8,5,0.00,0
Pure Alpha-Beta,pos_611,endgame,7,3285139,500.39,6570278,0.02,a4b5,-228,6.76,0
Full Alpha-Beta,pos_611,endgame,13,1462491,501.96,2919143,0.06,a4b5,-246,2.58,0
MTD(f),pos_611,endgame,6,2363479,500.63,4726958,0.90,a4b5,-272,2.54,0
NegaScout,pos_611,endgame,7,3067997,500.30,6135994,0.02,a4b5,-228,6.62,0
MCTS,pos_611,endgame,18,883920,521.12,1696583,485.00,a4b5,-169,0.00,0
Classic MCTS,pos_611,endgame,13,22453,501.03,44816,500.01,a4b5,4,0.00,0
Pure Alpha-Beta,pos_612,endgame,7,3080267,500.10,6160534,0.02,h5g5,-153,7.82,1
Full Alpha-Beta,pos_612,endgame,13,1474597,501.08,2943307,0.04,h5g5,-136,2.48,1
MTD(f),pos_612,endgame,8,2224190,500.06,4448380,1.34,h4h3,-150,5.60,0
NegaScout,pos_612,endgame,7,2965578,500.20,5931156,0.03,h5g5,-153,6.63,1
MCTS,pos_612,endgame,18,1011566,529.76,1912223,485.00,h4h3,-137,0.00,0
Classic MCTS,pos_612,endgame,13,22142,501.04,44195,500.01,f7e7,3,0.00,0
Pure Alpha-Beta,pos_613,endgame,7,2965573,500.91,5931146,0.01,g3h4,49,6.59,4
