algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
Pure Alpha-Beta,pos_497,endgame,7,3223594,500.48,6447188,0.01,e3d2,94,6.57,0
Full Alpha-Beta,pos_497,endgame,15,1667192,500.53,3334384,0.03,e3d2,106,2.23,0
MTD(f),pos_497,endgame,9,2170947,500.25,4341894,0.21,e3d2,100,3.37,0
NegaScout,pos_497,endgame,8,3293230,500.10,6586460,0.01,e3d2,96,6.36,0
MCTS,pos_497,endgame,18,915814,529.90,1731217,485.00,e3d2,88,0.00,0
Classic MCTS,pos_497,endgame,13,21175,500.91,42350,500.00,g2g3,4,0.00,0
Pure Alpha-Beta,pos_498,endgame,7,2576471,500.33,5152942,0.01,b3c2,-86,9.22,0
Full Alpha-Beta,pos_498,endgame,14,1437844,500.24,2875688,0.06,b3c2,-107,2.98,0
MTD(f),pos_498,endgame,9,2269321,500.21,4538642,0.14,b3c2,-104,5.00,0
NegaScout,pos_498,endgame,7,2736207,500.55,5472414,0.02,b3c2,-86,7.39,0
MCTS,pos_498,endgame,17,1253601,512.61,2448439,485.00,b3c2,0,0.00,0
Classic MCTS,pos_498,endgame,13,26638,501.06,53169,500.00,b3c2,-1,0.00,0
Pure Alpha-Beta,pos_499,endgame,8,2797663,500.36,5595326,0.01,d5e4,-151,5.60,0
Full Alpha-Beta,pos_499,endgame,13,1376313,500.05,2752626,0.01,e8e4,-190,2.73,1
MTD(f),pos_499,endgame,8,2076771,501.15,4145251,0.01,d5e4,-151,22.92,0
NegaScout,pos_499,endgame,8,2809939,500.10,5619878,0.01,d5e4,-151,5.41,0
MCTS,pos_499,endgame,18,961129,516.75,1862653,485.00,d5e4,-114,0.00,0
Classic MCTS,pos_499,endgame,13,20770,501.03,41457,500.01,g7f6,4,0.00,0
Pure Alpha-Beta,pos_500,endgame,7,2527265,500.13,5054530,0.01,a8h8,-171,6.87,0
Full Alpha-Beta,pos_500,endgame,14,1577009,500.37,3154018,0.01,a8h8,-158,2.77,0
MTD(f),pos_500,endgame,9,1892407,500.04,3784814,0.41,a8h8,-168,2.86,0
NegaScout,pos_500,endgame,7,2846754,500.30,5693508,0.01,a8h8,-171,7.06,0
MCTS,pos_500,endgame,18,842910,513.24,1643099,485.00,a8h8,-148,0.00,0
Classic MCTS,pos_500,endgame,13,23765,501.02,47435,500.01,g3g4,-4,0.00,0
Pure Alpha-Beta,pos_501,endgame,6,2289715,500.68,4579430,0.05,d5d2,133,8.08,2
Full Alpha-Beta,pos_501,endgame,13,1355914,501.81,2706415,0.28,d5d2,83,3.28,6
MTD(f),pos_501,endgame,6,1523742,500.02,3047484,0.83,c2c3,147,17.87,2
NegaScout,pos_501,endgame,6,2039857,500.84,4079714,0.05,d5d2,133,6.93,2
MCTS,pos_501,endgame,17,573206,964.57,594612,485.00,d1e1,158,0.00,0
Classic MCTS,pos_501,endgame,13,20575,502.39,40986,500.00,d1d3,10,0.00,0
Pure Alpha-Beta,pos_502,endgame,7,2875442,500.47,5750884,0.03,c3c4,-182,5.22,0
Full Alpha-Beta,pos_502,endgame,15,1605747,500.85,3211494,0.04,c3c4,-180,2.23,0
MTD(f),pos_502,endgame,9,1789978,500.16,3579956,0.86,c3c4,-188,2.78,0
NegaScout,pos_502,endgame,8,2764894,500.21,5529788,0.03,c3c4,-180,4.79,0
MCTS,pos_502,endgame,17,788498,520.11,1516342,485.00,c3c4,-121,0.00,0
Classic MCTS,pos_502,endgame,14,31543,564.79,55927,500.01,g1h1,1,0.00,0
Pure Alpha-Beta,pos_503,endgame,7,3158048,500.04,6316096,0.03,e7f6,108,5.58,2
Full Alpha-Beta,pos_503,endgame,14,1327210,501.12,2649121,0.06,e7f6,83,2.28,3
MTD(f),pos_503,endgame,8,1789994,500.88,3579988,0.12,e7f6,108,5.31,2
NegaScout,pos_503,endgame,7,2748517,500.15,5497034,0.05,e7f6,108,5.06,2
MCTS,pos_503,endgame,17,717760,544.74,1319411,485.00,e7f6,7,0.00,0
Classic MCTS,pos_503,endgame,13,19217,523.10,36743,500.00,b7b6,8,0.00,0
Pure Alpha-Beta,pos_504,endgame,7,3117100,500.75,6234200,0.01,b3c4,-181,8.05,0
Full Alpha-Beta,pos_504,endgame,15,1663089,501.27,3319538,0.02,g5e4,-194,2.22,3
MTD(f),pos_504,endgame,8,1953854,500.71,3907708,0.30,b3c4,-181,2.82,0
NegaScout,pos_504,endgame,7,2867258,500.85,5734516,0.01,b3c4,-181,7.69,0
MCTS,pos_504,endgame,18,725108,527.57,1375916,485.00,b3c3,-154,0.00,0
Classic MCTS,pos_504,endgame,13,22462,501.37,44834,500.01,b3c3,2,0.00,0
Pure Alpha-Beta,pos_505,endgame,7,3027035,500.45,6054070,0.01,f2e2,-46,10.80,3
Full Alpha-Beta,pos_505,endgame,13,1396848,501.12,2788119,0.04,f2e2,-31,2.86,6
MTD(f),pos_505,endgame,9,2400349,500.42,4800698,0.09,f2e2,-47,3.74,3
NegaScout,pos_505,endgame,7,2826328,500.14,5652656,0.01,f2e2,-46,10.71,3
MCTS,pos_505,endgame,18,727803,523.19,1391592,485.00,f2e2,0,0.00,0
Classic MCTS,pos_505,endgame,13,19326,501.09,38574,500.00,f2f3,-1,0.00,0
Pure Alpha-Beta,pos_506,middlegame,8,2625588,503.58,5219856,0.01,f4d4,57,6.16,0
Full Alpha-Beta,pos_506,middlegame,12,1515607,500.14,3031214,0.02,f4d4,36,2.93,0
MTD(f),pos_506,middlegame,9,2027591,500.48,4055182,0.03,f4d4,62,6.76,0
NegaScout,pos_506,middlegame,8,2453571,500.56,4907142,0.01,f4d4,57,5.79,0
MCTS,pos_506,middlegame,17,1018085,535.32,1902962,485.00,f4d4,8,0.00,0
Classic MCTS,pos_506,middlegame,13,23953,501.17,47810,500.00,f4d4,2,0.00,0
Pure Alpha-Beta,pos_507,endgame,8,3108960,500.19,6217920,0.01,e5d6,6,5.00,2
Full Alpha-Beta,pos_507,endgame,13,1396913,500.31,2793826,0.01,c1c3,-25,2.54,1
MTD(f),pos_507,endgame,9,1892377,501.21,3777199,0.04,c1c3,6,5.44,1
NegaScout,pos_507,endgame,9,2949245,500.52,5898490,0.01,e5d6,6,5.08,2
MCTS,pos_507,endgame,17,921192,515.97,1788722,485.00,e5d6,39,0.00,0
Classic MCTS,pos_507,endgame,13,19988,501.62,39896,500.00,a1b1,0,0.00,0
Pure Alpha-Beta,pos_508,endgame,7,2383928,500.41,4767856,0.03,g8g7,-71,6.10,2
Full Alpha-Beta,pos_508,endgame,16,1507357,500.73,3014714,0.19,g8f7,-66,1.86,0
MTD(f),pos_508,endgame,8,1146946,500.97,2293892,0.22,g8f7,-52,3.86,0
NegaScout,pos_508,endgame,7,2588745,500.53,5177490,0.04,g8g7,-71,5.89,2
MCTS,pos_508,endgame,17,715525,527.50,1357732,485.00,g8f7,-19,0.00,0
Classic MCTS,pos_508,endgame,13,20429,502.03,40695,500.01,g8h8,0,0.00,0
Pure Alpha-Beta,pos_509,endgame,8,2912310,500.59,5824620,0.01,g7f8,5,5.93,2
Full Alpha-Beta,pos_509,endgame,13,1556637,500.58,3113274,0.02,g7f8,-8,2.44,0
MTD(f),pos_509,endgame,8,1421356,500.58,2842712,0.05,g7f8,5,7.15,0
NegaScout,pos_509,endgame,8,2859080,500.57,5718160,0.01,g7f8,5,6.08,2
MCTS,pos_509,endgame,18,883216,518.89,1705050,485.00,g7f8,3,0.00,0
Classic MCTS,pos_509,endgame,13,19980,502.41,39800,500.00,c6c5,7,0.00,0
Pure Alpha-Beta,pos_510,endgame,8,2830383,500.08,5660766,0.01,b6e6,-102,6.20,0
Full Alpha-Beta,pos_510,endgame,14,1478776,500.81,2957552,0.02,b6e6,-120,2.75,0
MTD(f),pos_510,endgame,8,2002965,500.15,4005930,0.01,b6e6,-102,8.61,0
NegaScout,pos_510,endgame,8,2592850,500.33,5185700,0.01,b6e6,-102,6.15,0
MCTS,pos_510,endgame,18,1020123,521.42,1958009,485.00,b6e6,-96,0.00,0
Classic MCTS,pos_510,endgame,13,24883,502.93,49567,500.00,f8e8,-1,0.00,0
Pure Alpha-Beta,pos_511,endgame,7,2949208,500.05,5898416,0.01,f7f1,-117,6.38,0
Full Alpha-Beta,pos_511,endgame,14,1343676,500.95,2687352,0.04,f7f1,-66,2.27,0
MTD(f),pos_511,endgame,8,2187320,500.45,4374640,0.15,f7f1,-121,8.23,0
NegaScout,pos_511,endgame,7,2826316,500.16,5652632,0.01,f7f1,-117,6.04,0
MCTS,pos_511,endgame,17,1036476,511.84,2028328,485.00,f7f1,-70,0.00,0
Classic MCTS,pos_511,endgame,13,21204,502.37,42239,500.01,g4d7,7,0.00,0
Pure Alpha-Beta,pos_512,endgame,7,2711619,500.82,5423238,0.03,e6e7,-60,7.33,3
Full Alpha-Beta,pos_512,endgame,14,1568818,500.23,3137636,0.03,g6f5,-36,2.62,0
MTD(f),pos_512,endgame,7,1695802,500.62,3391604,0.32,g6f5,-60,6.10,2
NegaScout,pos_512,endgame,7,2441280,500.43,4882560,0.03,e6e7,-60,7.45,3
MCTS,pos_512,endgame,17,911906,517.21,1763841,485.00,g6f5,-57,0.00,0
Classic MCTS,pos_512,endgame,13,21270,507.06,41952,500.01,c4a3,5,0.00,0
Pure Alpha-Beta,pos_513,endgame,9,3407970,500.36,6815940,0.01,c8c7,-150,4.87,0
Full Alpha-Beta,pos_513,endgame,15,1679430,500.96,3358860,0.01,c8c7,-149,2.34,0
MTD(f),pos_513,endgame,10,2265153,500.49,4530306,0.44,c8c7,-151,6.35,0
NegaScout,pos_513,endgame,9,3379289,500.53,6758578,0.01,c8c7,-150,4.59,0
MCTS,pos_513,endgame,18,949416,517.08,1836394,485.00,c8c7,-119,0.00,0
Classic MCTS,pos_513,endgame,13,23744,501.06,47393,500.00,c8c7,1,0.00,0
Pure Alpha-Beta,pos_514,endgame,8,2932807,500.55,5865614,0.08,g4h3,-133,4.43,3
Full Alpha-Beta,pos_514,endgame,13,1486921,501.23,2967906,0.15,h7h6,-159,2.78,5
MTD(f),pos_514,endgame,8,2170920,500.80,4341840,0.27,g4h3,-133,7.54,3
NegaScout,pos_514,endgame,8,3199045,500.49,6398090,0.12,g4h3,-133,3.90,3
MCTS,pos_514,endgame,18,787961,536.79,1470076,485.00,g4h3,-126,0.00,0
Classic MCTS,pos_514,endgame,13,22756,501.05,45421,500.01,g4g3,15,0.00,0
Pure Alpha-Beta,pos_515,middlegame,7,2404415,500.01,4808830,0.01,a5c3,70,8.34,0
Full Alpha-Beta,pos_515,middlegame,13,1339479,500.23,2678958,0.06,a5c3,0,2.54,0
MTD(f),pos_515,middlegame,9,2281532,500.23,4563064,0.37,a5c3,63,6.92,0
NegaScout,pos_515,middlegame,7,2220081,500.20,4440162,0.01,a5c3,70,7.08,0
MCTS,pos_515,middlegame,18,822233,528.70,1557259,485.00,a5c3,76,0.00,0
Classic MCTS,pos_515,middlegame,13,24315,501.25,48532,500.01,a5a1,30,0.00,0
Pure Alpha-Beta,pos_516,endgame,6,2281582,506.30,4509055,0.05,g8f7,-88,9.03,0
Full Alpha-Beta,pos_516,endgame,15,1417382,501.00,2829105,0.10,g8f7,-88,2.11,0
MTD(f),pos_516,endgame,8,2060375,500.18,4120750,0.36,g8f7,-100,6.37,0
NegaScout,pos_516,endgame,6,2543704,500.57,5087408,0.05,g8f7,-88,7.73,0
MCTS,pos_516,endgame,18,886025,514.09,1723784,485.00,g8f7,-53,0.00,0
Classic MCTS,pos_516,endgame,13,21956,501.01,43824,500.01,c3d4,28,0.00,0
Pure Alpha-Beta,pos_517,endgame,7,2658356,500.29,5316712,0.01,e3f5,-220,7.47,0
Full Alpha-Beta,pos_517,endgame,14,1490952,500.51,2981904,0.02,e3f5,-211,2.39,0
MTD(f),pos_517,endgame,8,2269237,500.78,4538474,0.01,e3f5,-231,12.65,0
NegaScout,pos_517,endgame,7,2404472,500.63,4808944,0.01,e3f5,-220,6.90,0
MCTS,pos_517,endgame,18,912739,515.67,1772308,485.00,e3f5,-117,0.00,0
Classic MCTS,pos_517,endgame,13,20336,500.91,40672,500.00,f2e2,2,0.00,0
Pure Alpha-Beta,pos_518,endgame,9,3043446,500.32,6086892,0.01,c3e2,-75,4.24,1
Full Alpha-Beta,pos_518,endgame,16,1528007,501.04,3049914,0.01,c3e2,-75,2.69,1
MTD(f),pos_518,endgame,8,1368133,500.47,2736266,0.26,c3e2,-44,9.37,1
NegaScout,pos_518,endgame,9,3092586,500.09,6185172,0.01,c3e2,-75,3.90,1
MCTS,pos_518,endgame,18,1046196,514.42,2035400,485.00,c3e2,-29,0.00,0
Classic MCTS,pos_518,endgame,13,20467,500.91,40934,500.00,g1e3,3,0.00,0
Pure Alpha-Beta,pos_519,endgame,7,2687048,500.20,5374096,0.03,h7g7,-53,7.25,1
Full Alpha-Beta,pos_519,endgame,14,1519752,500.97,3039504,0.06,h7g7,-54,2.32,1
MTD(f),pos_519,endgame,8,1769569,500.05,3539138,0.21,e8c7,-50,3.03,0
NegaScout,pos_519,endgame,7,2986052,500.08,5972104,0.02,h7g7,-53,6.96,1
MCTS,pos_519,endgame,18,826570,509.15,1623909,485.00,e8c7,-25,0.00,0
Classic MCTS,pos_519,endgame,13,20966,502.82,41764,500.00,e7f7,2,0.00,0
Pure Alpha-Beta,pos_520,endgame,7,3088409,500.10,6176818,0.03,c7d5,-197,5.43,4
Full Alpha-Beta,pos_520,endgame,15,1650772,501.02,3294954,0.08,c7d5,-185,2.26,6
MTD(f),pos_520,endgame,9,2199611,500.59,4399222,0.02,h8g7,-204,7.66,5
NegaScout,pos_520,endgame,7,3203113,500.54,6406226,0.05,c7d5,-197,4.45,4
MCTS,pos_520,endgame,18,1045439,509.15,2053907,485.00,e6e5,-149,0.00,0
Classic MCTS,pos_520,endgame,13,22560,501.09,45029,500.01,e8b8,0,0.00,0
Pure Alpha-Beta,pos_521,endgame,7,2838590,500.25,5677180,0.01,b5d6,-69,6.65,0
Full Alpha-Beta,pos_521,endgame,14,1622140,500.18,3244280,0.01,b5d6,-23,2.66,0
MTD(f),pos_521,endgame,8,1626200,500.25,3252400,0.01,b5d6,-42,16.39,0
NegaScout,pos_521,endgame,8,3014739,500.12,6029478,0.01,b5d6,-42,5.49,0
MCTS,pos_521,endgame,18,835236,514.43,1624972,485.00,b5d6,-51,0.00,0
Classic MCTS,pos_521,endgame,13,19736,500.94,39472,500.00,h3h4,1,0.00,0
Pure Alpha-Beta,pos_522,endgame,8,3039312,500.14,6078624,0.01,c6d5,-41,5.29,0
Full Alpha-Beta,pos_522,endgame,16,1351801,500.56,2703602,0.01,c6d5,-48,2.29,0
MTD(f),pos_522,endgame,8,1679493,500.56,3358986,0.13,c6d5,-41,8.72,0
NegaScout,pos_522,endgame,8,2699371,501.00,5398742,0.01,c6d5,-41,5.15,0
MCTS,pos_522,endgame,17,835905,504.56,1658541,485.00,c6d5,-18,0.00,0
Classic MCTS,pos_522,endgame,13,19223,500.90,38446,500.00,c6b5,-1,0.00,0
Pure Alpha-Beta,pos_523,endgame,7,2551858,500.39,5103716,0.02,d6c5,-88,5.98,0
Full Alpha-Beta,pos_523,endgame,14,1564755,500.07,3129510,0.04,d6c5,-83,2.21,0
MTD(f),pos_523,endgame,7,2199571,500.39,4399142,0.45,d6c5,-88,10.42,0
NegaScout,pos_523,endgame,8,2838659,500.21,5677318,0.02,d6c5,-63,5.77,0
MCTS,pos_523,endgame,17,954885,516.50,1850552,485.00,d6c5,-68,0.00,0
Classic MCTS,pos_523,endgame,13,22166,500.99,44332,500.00,f4d5,4,0.00,0
Pure Alpha-Beta,pos_524,endgame,7,2859046,500.37,5718092,0.01,g2e4,21,6.53,0
Full Alpha-Beta,pos_524,endgame,14,1548425,500.12,3096850,0.01,g2e4,16,2.32,0
MTD(f),pos_524,endgame,8,1388594,501.24,2771644,0.05,g2e4,22,5.05,0
NegaScout,pos_524,endgame,8,2547781,500.16,5095562,0.01,g2e4,22,5.73,0
MCTS,pos_524,endgame,17,849249,513.13,1655456,485.00,g2e4,44,0.00,0
Classic MCTS,pos_524,endgame,13,19020,500.84,38040,500.01,g7g6,0,0.00,0
Pure Alpha-Beta,pos_525,middlegame,7,2826301,500.15,5652602,0.02,h5h4,20,7.01,0
Full Alpha-Beta,pos_525,middlegame,10,1273915,500.59,2547830,0.03,h5h4,5,3.47,0
MTD(f),pos_525,middlegame,8,2117685,500.73,4235370,0.06,h5h4,12,23.94,0
NegaScout,pos_525,middlegame,7,2748447,500.19,5496894,0.02,h5h4,20,6.77,0
MCTS,pos_525,middlegame,18,1029093,521.22,1975226,485.00,h5h4,41,0.00,0
Classic MCTS,pos_525,middlegame,13,30425,501.18,60728,500.08,h5h6,9,0.00,0
Pure Alpha-Beta,pos_526,endgame,7,2625677,500.32,5251354,0.05,e5c4,155,5.80,1
Full Alpha-Beta,pos_526,endgame,15,1462396,500.23,2924792,0.07,e5c4,142,2.22,1
MTD(f),pos_526,endgame,8,1871914,500.99,3743828,0.95,e5c4,170,9.90,1
NegaScout,pos_526,endgame,7,2506826,500.02,5013652,0.07,e5c4,155,5.14,1
MCTS,pos_526,endgame,18,795992,516.98,1542620,485.00,g2f3,142,0.00,0
Classic MCTS,pos_526,endgame,13,20017,500.89,40034,500.01,e5c6,10,0.00,0
Pure Alpha-Beta,pos_527,endgame,6,2768952,500.68,5537904,0.01,f3g3,-212,11.63,0
Full Alpha-Beta,pos_527,endgame,11,1458228,500.75,2916456,0.05,f3g3,-248,3.24,0
MTD(f),pos_527,endgame,8,2248773,500.47,4497546,0.26,f3g3,-230,60.60,0
NegaScout,pos_527,endgame,7,2728000,500.39,5456000,0.01,f3b3,-237,8.37,1
MCTS,pos_527,endgame,18,980124,515.77,1903153,485.00,f3f2,-96,0.00,0
Classic MCTS,pos_527,endgame,13,24130,501.06,48163,500.01,f3b3,0,0.00,0
Pure Alpha-Beta,pos_528,endgame,6,3416128,500.38,6832256,0.02,h4h5,-111,10.10,2
Full Alpha-Beta,pos_528,endgame,14,1421363,501.26,2837051,0.04,h4h5,-84,3.71,4
MTD(f),pos_528,endgame,7,1826916,500.22,3653832,0.89,f3d4,-66,6.48,3
NegaScout,pos_528,endgame,6,3502153,500.15,7004306,0.02,h4h5,-111,9.46,2
MCTS,pos_528,endgame,18,750581,519.09,1446206,485.00,f1e1,-103,0.00,0
Classic MCTS,pos_528,endgame,13,18920,500.88,37840,500.00,f1f2,7,0.00,0
Pure Alpha-Beta,pos_529,endgame,8,2818142,500.25,5636284,0.01,g3f4,-56,5.88,2
Full Alpha-Beta,pos_529,endgame,15,1507428,501.09,3008838,0.01,e3f4,-65,2.89,1
MTD(f),pos_529,endgame,8,2404435,500.06,4808870,0.01,e3f4,-71,16.44,1
NegaScout,pos_529,endgame,8,2793565,500.63,5587130,0.01,g3f4,-56,6.00,2
MCTS,pos_529,endgame,18,914372,518.72,1765196,485.00,g3f4,-22,0.00,0
Classic MCTS,pos_529,endgame,13,18778,500.86,37556,500.01,g3f4,4,0.00,0
Pure Alpha-Beta,pos_530,endgame,8,2756689,500.79,5513378,0.02,c6b5,183,6.19,0
Full Alpha-Beta,pos_530,endgame,15,1458241,501.26,2910660,0.05,c6b5,275,2.72,0
MTD(f),pos_530,endgame,7,1912867,500.24,3825734,0.94,c6b5,259,4.52,0
NegaScout,pos_530,endgame,8,3067976,500.36,6135952,0.02,c6b5,183,5.75,0
MCTS,pos_530,endgame,17,914651,510.56,1793433,485.00,c6b5,227,0.00,0
Classic MCTS,pos_530,endgame,13,21401,501.10,42716,500.06,c6b6,8,0.00,0
Pure Alpha-Beta,pos_531,endgame,7,2338901,500.48,4677802,0.07,e5f3,223,6.53,1
Full Alpha-Beta,pos_531,endgame,13,1425568,500.86,2851136,0.19,e5c6,308,2.04,2
MTD(f),pos_531,endgame,7,1773623,500.64,3547246,2.68,e5f3,223,30.33,1
NegaScout,pos_531,endgame,7,2699340,500.05,5398680,0.08,e5f3,223,6.42,1
MCTS,pos_531,endgame,18,712953,519.14,1373705,485.00,g2f3,165,0.00,0
Classic MCTS,pos_531,endgame,13,18780,500.85,37560,500.00,e5f3,26,0.00,0
Pure Alpha-Beta,pos_532,endgame,7,2277426,501.68,4545760,0.02,b7b3,106,9.99,0
Full Alpha-Beta,pos_532,endgame,14,1286280,500.06,2572560,0.02,b7b3,85,2.79,0
MTD(f),pos_532,endgame,8,1966117,500.51,3932234,0.55,b7b3,105,12.32,0
NegaScout,pos_532,endgame,8,2568285,500.14,5136570,0.01,b7b3,105,7.94,0
MCTS,pos_532,endgame,18,910399,512.53,1778123,485.00,b7b3,126,0.00,0
Classic MCTS,pos_532,endgame,13,20292,500.85,40584,500.00,b7b6,19,0.00,0
Pure Alpha-Beta,pos_533,endgame,6,2682938,500.74,5365876,0.02,e7g5,-130,10.88,4
Full Alpha-Beta,pos_533,endgame,14,1503377,501.44,3000752,0.05,e7g5,-146,2.29,4
MTD(f),pos_533,endgame,8,2052183,500.39,4104366,0.70,b8d8,-138,5.30,3
NegaScout,pos_533,endgame,6,2605118,500.01,5210236,0.03,e7g5,-130,9.96,4
MCTS,pos_533,endgame,18,746959,521.04,1433702,485.00,e7h4,-107,0.00,0
Classic MCTS,pos_533,endgame,13,19166,500.89,38332,500.00,a5a4,10,0.00,0
Pure Alpha-Beta,pos_534,endgame,7,2674775,500.10,5349550,0.01,f1f4,-165,6.84,2
Full Alpha-Beta,pos_534,endgame,14,1519728,500.63,3039456,0.02,f1f4,-191,2.39,0
MTD(f),pos_534,endgame,8,1974361,500.37,3948722,0.01,f1f4,-165,13.81,2
NegaScout,pos_534,endgame,7,2404445,500.12,4808890,0.01,f1f4,-165,6.61,2
MCTS,pos_534,endgame,17,1058218,512.65,2066832,485.00,f1f4,-109,0.00,0
Classic MCTS,pos_534,endgame,13,20408,500.89,40816,500.00,c2d3,4,0.00,0
Pure Alpha-Beta,pos_535,endgame,7,2596913,500.60,5193826,0.01,f1d2,-113,7.99,4
Full Alpha-Beta,pos_535,endgame,14,1130566,500.59,2261132,0.03,h4g6,-87,2.51,4
MTD(f),pos_535,endgame,8,1978429,500.07,3956858,0.48,f1d2,-101,8.36,4
NegaScout,pos_535,endgame,7,2592823,500.17,5185646,0.01,f1d2,-113,7.48,4
MCTS,pos_535,endgame,18,984288,515.98,1911238,485.00,h4f3,-91,0.00,0
Classic MCTS,pos_535,endgame,13,20356,500.84,40712,500.01,d3b5,3,0.00,0
Pure Alpha-Beta,pos_536,endgame,7,2838587,500.05,5677174,0.01,f4h5,-38,7.09,0
Full Alpha-Beta,pos_536,endgame,15,1499230,500.39,2998460,0.01,f4h5,-29,2.55,0
MTD(f),pos_536,endgame,8,1638491,500.95,3276982,0.28,f4h5,-21,4.78,0
NegaScout,pos_536,endgame,7,3235907,500.20,6471814,0.01,f4h5,-38,6.63,0
MCTS,pos_536,endgame,18,807556,515.67,1568069,485.00,f4h5,-34,0.00,0
Classic MCTS,pos_536,endgame,13,21413,500.97,42826,500.01,g2g3,2,0.00,0
Pure Alpha-Beta,pos_537,endgame,7,3108957,500.24,6217914,0.01,g2g3,-39,7.72,1
Full Alpha-Beta,pos_537,endgame,16,1634417,500.97,3268834,0.02,g2g3,-26,2.85,1
MTD(f),pos_537,endgame,8,1712226,500.28,3424452,0.10,g2g3,-29,2.86,1
NegaScout,pos_537,endgame,7,3240009,500.44,6480018,0.01,g2g3,-39,7.90,1
MCTS,pos_537,endgame,18,758849,527.63,1439941,485.00,h2g1,-30,0.00,0
Classic MCTS,pos_537,endgame,13,22574,501.00,45057,500.01,g2g3,2,0.00,0
Pure Alpha-Beta,pos_538,endgame,8,3321918,500.98,6643836,0.01,b5b4,46,5.43,2
Full Alpha-Beta,pos_538,endgame,16,1482873,500.73,2965746,0.01,b5b4,56,2.67,2
MTD(f),pos_538,endgame,8,1515545,500.55,3031090,0.02,b5b4,46,11.45,2
NegaScout,pos_538,endgame,8,2895925,500.09,5791850,0.01,b5b4,46,5.67,2
MCTS,pos_538,endgame,18,825490,520.81,1587480,485.00,b5b4,23,0.00,0
Classic MCTS,pos_538,endgame,13,22808,501.01,45524,500.00,e8g8,25,0.00,0
Pure Alpha-Beta,pos_539,endgame,7,2494526,500.21,4989052,0.01,b5b4,-115,8.03,2
Full Alpha-Beta,pos_539,endgame,13,1531989,500.69,3063978,0.01,b5b4,-112,2.89,4
MTD(f),pos_539,endgame,8,1871973,501.55,3736473,0.37,b5b4,-112,6.39,3
NegaScout,pos_539,endgame,7,2560060,500.06,5120120,0.01,b5b4,-115,7.09,2
MCTS,pos_539,endgame,18,779712,520.37,1499446,485.00,b5b4,-91,0.00,0
Classic MCTS,pos_539,endgame,13,20651,500.90,41302,500.01,c6d4,7,0.00,0
Pure Alpha-Beta,pos_540,endgame,7,2654267,500.64,5308534,0.07,c5a4,-93,5.13,3
Full Alpha-Beta,pos_540,endgame,16,1581176,500.14,3162352,0.18,c5a4,-82,2.08,5
MTD(f),pos_540,endgame,8,1822810,500.90,3645620,0.85,e2c2,-103,7.07,4
NegaScout,pos_540,endgame,8,2773073,500.72,5546146,0.09,e2c2,-102,4.89,4
MCTS,pos_540,endgame,18,806939,520.49,1551805,485.00,g3h2,-11,0.00,0
Classic MCTS,pos_540,endgame,13,21308,500.94,42616,500.00,e2c2,0,0.00,0
Pure Alpha-Beta,pos_541,endgame,8,3182712,500.34,6365424,0.01,c6c5,3,4.97,1
Full Alpha-Beta,pos_541,endgame,16,1622170,500.91,3244340,0.02,c6c5,-2,2.46,1
MTD(f),pos_541,endgame,8,1671227,500.70,3342454,0.45,c6c5,3,2.78,1
NegaScout,pos_541,endgame,8,3366987,500.09,6733974,0.01,c6c5,3,5.05,1
MCTS,pos_541,endgame,18,917134,519.87,1767117,485.00,c6c5,26,0.00,0
Classic MCTS,pos_541,endgame,13,20179,500.92,40358,500.00,d6c4,8,0.00,0
Pure Alpha-Beta,pos_542,middlegame,9,3641405,500.17,7282810,0.01,b2c3,-56,4.19,0
Full Alpha-Beta,pos_542,middlegame,16,1671230,500.19,3342460,0.01,b2c3,-44,2.16,0
MTD(f),pos_542,middlegame,8,1523782,500.79,3047564,0.02,b2c3,-34,9.36,0
NegaScout,pos_542,middlegame,9,3563632,500.57,7127264,0.01,b2c3,-56,4.17,0
MCTS,pos_542,middlegame,18,1079449,518.20,2083878,485.00,b2c3,-11,0.00,0
Classic MCTS,pos_542,middlegame,13,23258,501.02,46423,500.00,b2c3,-14,0.00,0
Pure Alpha-Beta,pos_543,endgame,7,3108935,500.04,6217870,0.01,g1f2,92,7.63,1
Full Alpha-Beta,pos_543,endgame,14,1650833,500.03,3301666,0.06,b2d4,90,2.60,4
MTD(f),pos_543,endgame,9,2682928,501.01,5355145,0.18,g1f2,102,4.47,1
NegaScout,pos_543,endgame,7,3031083,501.42,6050065,0.01,g1f2,92,6.60,1
MCTS,pos_543,endgame,18,736701,546.07,1349269,485.21,g1f2,91,0.00,0
Classic MCTS,pos_543,endgame,13,17036,500.75,34072,500.00,e2c4,12,0.00,0
Pure Alpha-Beta,pos_544,endgame,6,2781217,500.28,5562434,0.01,e7f6,18,10.57,3
Full Alpha-Beta,pos_544,endgame,13,1261721,505.78,2498457,0.04,e7f6,0,2.26,3
MTD(f),pos_544,endgame,8,1159260,500.60,2318520,0.12,c8c7,2,6.10,2
NegaScout,pos_544,endgame,7,2764864,500.27,5529728,0.01,e7f6,0,9.28,3
MCTS,pos_544,endgame,18,722914,530.71,1363988,485.00,e7f6,43,0.00,0
Classic MCTS,pos_544,endgame,13,20198,500.96,40396,500.00,e7h4,17,0.00,0
Pure Alpha-Beta,pos_545,endgame,1,1,0.00,0,0.00,g8f7,-252,0.00,0
