algorithm,position_id,phase,depth,nodes,time_ms,nps,ttfm_ms,best_move,score,branching_factor,stability
MCTS,pos_148,endgame,19,4110736,2231.17,1842553,1001.51,g1h3,-50,0.90,0
Classic MCTS,pos_148,endgame,15,100015,2005.75,49882,1020.84,h5h6,18,1.20,1
Pure Alpha-Beta,pos_149,endgame,8,14389343,2000.82,7194671,0.01,a6a5,-126,7.79,5
Full Alpha-Beta,pos_149,endgame,17,6590593,2000.27,3295296,0.02,b6b5,-126,2.58,4
MTD(f),pos_149,endgame,9,6336556,2001.21,3166694,0.01,b6b5,-135,8.16,4
NegaScout,pos_149,endgame,8,13463623,2000.22,6731811,0.01,a6a5,-126,6.68,5
MCTS,pos_149,endgame,20,3048702,2310.07,1319784,1002.18,a8g8,-122,0.79,1
Classic MCTS,pos_149,endgame,15,104472,2005.09,52105,1008.81,b7c8,4,1.21,0
Pure Alpha-Beta,pos_150,endgame,7,10469452,2000.43,5234726,0.01,e7d6,29,10.38,0
Full Alpha-Beta,pos_150,endgame,15,5410924,2000.26,2705462,0.03,e7d6,28,2.46,0
MTD(f),pos_150,endgame,9,8302638,2000.30,4151319,0.04,e7d6,35,25.65,0
NegaScout,pos_150,endgame,8,10084484,2000.67,5042242,0.01,e7d6,45,8.50,0
MCTS,pos_150,endgame,19,3906486,2157.65,1811073,1001.09,e7d6,31,0.83,0
Classic MCTS,pos_150,endgame,15,103452,2024.05,51112,1021.89,e7d6,4,0.99,0
Pure Alpha-Beta,pos_151,endgame,7,11030593,2000.07,5515296,0.01,e8e5,77,9.85,0
Full Alpha-Beta,pos_151,endgame,15,5664927,2001.04,2831047,0.01,e8e5,70,2.60,0
MTD(f),pos_151,endgame,9,7209063,2000.10,3604531,0.11,e8e5,70,5.65,0
NegaScout,pos_151,endgame,8,11649144,2000.74,5824572,0.01,e8e5,72,7.81,0
MCTS,pos_151,endgame,19,3245254,2218.13,1463144,1000.97,e8e5,79,0.80,0
Classic MCTS,pos_151,endgame,15,77678,2004.77,38761,1012.20,d7d5,5,1.00,0
Pure Alpha-Beta,pos_152,endgame,8,10428495,2000.48,5214247,0.01,g5f6,192,6.88,0
Full Alpha-Beta,pos_152,endgame,15,6082677,2000.34,3041338,0.03,g5f6,215,2.74,0
MTD(f),pos_152,endgame,10,7938102,2000.68,3969051,0.08,g5f6,205,17.47,0
NegaScout,pos_152,endgame,8,10346569,2000.41,5173284,0.01,g5f6,192,6.61,0
MCTS,pos_152,endgame,19,4728658,2192.10,2157234,1000.40,g5f6,65,1.07,0
Classic MCTS,pos_152,endgame,15,114327,2028.33,56374,1003.98,g5f6,15,1.21,0
Pure Alpha-Beta,pos_153,endgame,8,13017195,2000.11,6508597,0.05,f3e4,-125,4.95,0
Full Alpha-Beta,pos_153,endgame,15,6254690,2000.27,3127345,0.07,f3e4,-139,2.19,0
MTD(f),pos_153,endgame,9,8646760,2000.80,4323380,2.75,f3e4,-133,4.73,0
NegaScout,pos_153,endgame,9,12795983,2000.27,6397991,0.05,f3e4,-127,4.92,0
MCTS,pos_153,endgame,19,4002631,2186.08,1831029,1003.66,f3e4,-146,1.10,0
Classic MCTS,pos_153,endgame,15,99726,2011.14,49590,1021.59,d7d3,-1,1.16,0
Pure Alpha-Beta,pos_154,endgame,9,14012552,2000.17,7006276,0.01,c4b6,-65,6.24,0
Full Alpha-Beta,pos_154,endgame,16,6701160,2000.25,3350580,0.01,c4b6,-123,3.69,3
MTD(f),pos_154,endgame,9,10895444,2000.18,5447722,0.04,c4b6,-65,6.35,0
NegaScout,pos_154,endgame,9,13582399,2000.53,6791199,0.01,c4b6,-65,5.72,0
MCTS,pos_154,endgame,20,3894090,2253.77,1728402,1000.96,c4b6,-84,0.86,0
Classic MCTS,pos_154,endgame,15,114855,2007.49,57227,1002.10,c4b6,1,1.17,0
Pure Alpha-Beta,pos_155,endgame,10,12525654,2000.11,6262827,0.01,c8b8,-20,4.60,0
Full Alpha-Beta,pos_155,endgame,18,5763172,2000.14,2881586,0.02,c8b8,-124,2.38,0
MTD(f),pos_155,endgame,8,8622107,2000.64,4311053,0.14,c8b8,-189,67.59,0
NegaScout,pos_155,endgame,10,11923533,2000.43,5961766,0.01,c8b8,-20,4.28,0
MCTS,pos_155,endgame,19,4750172,2194.92,2165073,1000.57,c8b8,-99,1.33,0
Classic MCTS,pos_155,endgame,15,101675,2006.06,50685,1013.95,d6e5,0,1.20,1
Pure Alpha-Beta,pos_156,endgame,10,13484190,2000.34,6742095,0.01,e1d3,85,4.72,1
Full Alpha-Beta,pos_156,endgame,17,6283368,2000.21,3141684,0.02,e1d3,24,2.55,1
MTD(f),pos_156,endgame,10,6357029,2000.87,3178514,0.12,e1d3,85,4.44,1
NegaScout,pos_156,endgame,10,14090306,2000.84,7045153,0.01,e1d3,85,4.25,1
MCTS,pos_156,endgame,19,4416939,2181.52,2025189,1000.01,e1c2,25,0.98,0
Classic MCTS,pos_156,endgame,15,107171,2028.60,52845,1029.96,e1c2,9,1.08,0
Pure Alpha-Beta,pos_157,endgame,8,15241292,2000.25,7620646,0.01,g2g4,-96,7.23,4
Full Alpha-Beta,pos_157,endgame,15,6373502,2000.10,3186751,0.02,g2g4,-102,2.53,2
MTD(f),pos_157,endgame,9,6676552,2000.39,3338276,0.38,g2g4,-103,4.86,3
NegaScout,pos_157,endgame,8,14090329,2000.15,7045164,0.01,g2g4,-96,7.15,4
MCTS,pos_157,endgame,20,2796050,2274.58,1229573,1000.89,g2g4,-93,0.98,1
Classic MCTS,pos_157,endgame,15,102188,2006.06,50941,1011.03,d4b3,1,1.21,1
Pure Alpha-Beta,pos_158,endgame,1,3,0.01,0,0.01,h1g1,84,0.00,0
Full Alpha-Beta,pos_158,endgame,1,8,0.01,0,0.01,h1g1,84,0.00,0
MTD(f),pos_158,endgame,1,3,0.01,0,0.01,h1g1,84,0.00,0
NegaScout,pos_158,endgame,1,3,0.01,0,0.01,h1g1,84,0.00,0
MCTS,pos_158,endgame,1,0,0.00,0,0.00,h1g1,84,0.00,0
Classic MCTS,pos_158,endgame,1,0,0.00,0,0.00,h1g1,0,0.00,0
Pure Alpha-Beta,pos_159,endgame,8,10883139,2000.47,5441569,0.01,h3e6,-173,6.42,2
Full Alpha-Beta,pos_159,endgame,15,5959782,2001.24,2978401,0.05,c5e5,-176,2.68,3
MTD(f),pos_159,endgame,9,7401597,2001.07,3698949,0.55,h3e6,-173,7.85,2
NegaScout,pos_159,endgame,8,11219005,2000.61,5609502,0.01,h3e6,-173,6.27,2
MCTS,pos_159,endgame,19,3903122,2199.28,1774953,1000.67,c5e5,-160,0.95,0
Classic MCTS,pos_159,endgame,15,100922,2006.67,50310,1004.25,b2b4,1,1.25,0
Pure Alpha-Beta,pos_160,endgame,8,11227226,2000.13,5613613,0.01,a5c6,-100,9.32,3
Full Alpha-Beta,pos_160,endgame,16,6000805,2000.03,3000402,0.02,h8f8,-106,2.67,4
MTD(f),pos_160,endgame,9,8286303,2000.59,4143151,0.19,a5c6,-98,11.13,4
NegaScout,pos_160,endgame,8,12902468,2000.33,6451234,0.01,a5c6,-100,8.18,3
MCTS,pos_160,endgame,19,3171177,2219.71,1429101,1000.43,h8f8,-77,0.87,0
Classic MCTS,pos_160,endgame,15,104848,2007.26,52241,1012.45,c5c4,6,1.19,0
Pure Alpha-Beta,pos_161,middlegame,9,14082188,2000.12,7041094,0.00,e4e7,81,6.11,0
Full Alpha-Beta,pos_161,middlegame,16,6987883,2001.03,3492195,0.01,e4e7,93,3.59,0
MTD(f),pos_161,middlegame,11,8786007,2000.05,4393003,0.13,e4e7,80,3.33,0
NegaScout,pos_161,middlegame,9,13406276,2000.24,6703138,0.01,e4e7,81,5.80,0
MCTS,pos_161,middlegame,19,4497092,2215.86,2030289,1000.02,e4e7,76,0.97,0
Classic MCTS,pos_161,middlegame,16,130179,2005.30,64927,1008.11,e4e7,1,1.18,0
Pure Alpha-Beta,pos_162,endgame,8,9228387,2000.04,4614193,0.02,e8e7,138,6.57,0
Full Alpha-Beta,pos_162,endgame,15,5615703,2001.43,2806448,0.10,e8e7,135,3.00,0
MTD(f),pos_162,endgame,9,7249986,2001.34,3623181,0.73,e8e7,131,3.41,0
NegaScout,pos_162,endgame,8,10121289,2000.35,5060644,0.03,e8e7,138,5.61,0
MCTS,pos_162,endgame,19,4408219,2180.07,2022118,1003.26,e8e7,129,1.11,0
Classic MCTS,pos_162,endgame,15,98916,2005.61,49334,1014.76,h7h5,9,1.00,0
Pure Alpha-Beta,pos_163,endgame,8,13176911,2000.28,6588455,0.01,f5f4,251,8.67,1
Full Alpha-Beta,pos_163,endgame,16,6684761,2001.11,3340710,0.02,f5f4,239,3.15,2
MTD(f),pos_163,endgame,10,8060970,2000.70,4030485,0.26,f5f4,243,3.42,1
NegaScout,pos_163,endgame,8,13041722,2000.69,6520861,0.01,f5f4,251,7.68,1
MCTS,pos_163,endgame,20,3415978,2246.52,1520916,1001.88,f5f4,203,0.96,0
Classic MCTS,pos_163,endgame,15,118469,2004.78,59116,1012.06,c8b8,0,1.04,1
Pure Alpha-Beta,pos_164,endgame,8,11792482,2000.75,5896241,0.02,e4f4,-48,6.88,0
Full Alpha-Beta,pos_164,endgame,14,5619748,2000.18,2809874,0.04,e4f4,-79,2.99,0
MTD(f),pos_164,endgame,9,7827564,2000.83,3913782,0.24,e4f4,-61,5.58,0
NegaScout,pos_164,endgame,8,11784242,2000.37,5892121,0.03,e4f4,-48,6.30,0
MCTS,pos_164,endgame,19,4088037,2221.23,1840628,1000.08,e4f4,-31,0.95,0
Classic MCTS,pos_164,endgame,15,110883,2005.38,55303,1006.26,e4e6,5,1.18,1
Pure Alpha-Beta,pos_165,endgame,7,9556055,2000.73,4778027,0.11,e5c7,18,6.91,4
Full Alpha-Beta,pos_165,endgame,17,6344749,2000.62,3172374,0.11,f2f3,18,2.19,1
MTD(f),pos_165,endgame,9,6242399,2000.80,3121199,0.19,f2f3,13,7.14,5
NegaScout,pos_165,endgame,8,10108986,2000.84,5054493,0.09,f2f3,18,5.59,5
MCTS,pos_165,endgame,19,3788908,2179.33,1738828,1001.08,a4b6,5,1.02,0
Classic MCTS,pos_165,endgame,15,84976,2004.15,42403,1000.25,e5f6,3,1.17,0
Pure Alpha-Beta,pos_166,middlegame,7,11345995,2000.47,5672997,0.01,g5f6,-109,12.40,1
Full Alpha-Beta,pos_166,middlegame,14,5558372,2000.25,2779186,0.18,g5f6,-136,2.25,0
MTD(f),pos_166,middlegame,10,8355951,2000.80,4177975,0.02,g5f6,-119,7.33,1
NegaScout,pos_166,middlegame,7,11620423,2000.37,5810211,0.01,g5f6,-109,13.18,1
MCTS,pos_166,middlegame,19,4022135,2211.81,1819147,1002.57,g5f6,-77,1.20,0
Classic MCTS,pos_166,middlegame,15,133670,2005.81,66668,1003.53,g5g4,6,1.03,1
Pure Alpha-Beta,pos_167,endgame,8,11800645,2000.19,5900322,0.01,a4c5,-90,6.26,0
Full Alpha-Beta,pos_167,endgame,18,6385856,2000.31,3192928,0.01,a4c5,-131,2.50,0
MTD(f),pos_167,endgame,8,6389835,2000.59,3194917,0.01,a4c5,-90,18.44,0
NegaScout,pos_167,endgame,8,12079188,2000.58,6039594,0.01,a4c5,-90,6.26,0
MCTS,pos_167,endgame,19,3506694,2207.85,1588896,1004.61,a4c5,-82,1.14,0
Classic MCTS,pos_167,endgame,15,95823,2005.85,47792,1017.76,g6g5,1,1.21,0
Pure Alpha-Beta,pos_168,endgame,7,11046991,2000.64,5523495,0.01,a7a8,-122,9.58,4
Full Alpha-Beta,pos_168,endgame,15,6078573,2000.81,3039286,0.02,a7a3,-120,3.46,5
MTD(f),pos_168,endgame,10,8499269,2000.19,4249634,0.65,a7a3,-121,5.46,6
NegaScout,pos_168,endgame,8,11444340,2000.23,5722170,0.01,h1g2,-133,8.98,5
MCTS,pos_168,endgame,19,3659229,2206.93,1658762,1002.40,a7b7,-62,0.95,0
Classic MCTS,pos_168,endgame,15,124216,2004.27,61984,1010.95,h2h3,0,1.16,1
Pure Alpha-Beta,pos_169,endgame,8,14532729,2000.15,7266364,0.01,a6a5,-87,6.67,3
Full Alpha-Beta,pos_169,endgame,15,6287479,2000.69,3143739,0.02,a6a5,-64,2.77,1
MTD(f),pos_169,endgame,9,9478249,2000.31,4739124,0.05,a6a5,-86,4.60,3
NegaScout,pos_169,endgame,9,14331998,2000.28,7165999,0.01,a6a5,-86,6.25,3
MCTS,pos_169,endgame,19,3581076,2200.13,1627761,1000.60,b7b4,-70,1.20,0
Classic MCTS,pos_169,endgame,15,109306,2007.84,54462,1009.36,f7e7,4,1.26,1
Pure Alpha-Beta,pos_170,middlegame,7,9605165,2000.04,4802582,0.05,d2d3,39,6.44,4
Full Alpha-Beta,pos_170,middlegame,14,5496975,2001.05,2747113,0.15,g2f2,44,2.47,4
MTD(f),pos_170,middlegame,8,6926385,2000.64,3463192,0.30,g2f2,33,8.50,5
NegaScout,pos_170,middlegame,8,9777262,2000.19,4888631,0.05,g2f2,33,5.99,5
MCTS,pos_170,middlegame,19,3815981,2176.66,1753667,1001.58,g2f3,43,1.28,0
Classic MCTS,pos_170,middlegame,15,109885,2009.53,54696,1015.76,g3g4,19,1.25,1
Pure Alpha-Beta,pos_171,middlegame,7,9662511,2000.09,4831255,0.02,d4d5,108,7.60,3
Full Alpha-Beta,pos_171,middlegame,13,4948011,2000.81,2474005,0.05,d4d5,115,2.71,3
MTD(f),pos_171,middlegame,7,8159311,2001.74,4077616,0.06,d4d5,108,7.73,3
NegaScout,pos_171,middlegame,7,6910015,2000.29,3455007,0.02,d4d5,108,7.49,3
MCTS,pos_171,middlegame,19,2976080,2203.40,1350921,1003.89,d4d5,81,1.10,0
Classic MCTS,pos_171,middlegame,15,102570,2015.26,50903,1001.86,f2f4,6,1.19,1
Pure Alpha-Beta,pos_172,middlegame,8,12001334,2000.04,6000667,0.01,g8f8,-108,10.04,0
Full Alpha-Beta,pos_172,middlegame,18,6488161,2000.58,3244080,0.03,g8f8,-134,3.29,0
MTD(f),pos_172,middlegame,10,7606329,2000.35,3803164,0.01,g8f8,-114,10.65,0
NegaScout,pos_172,middlegame,8,12480624,2000.61,6240312,0.01,g8f8,-108,9.57,0
MCTS,pos_172,middlegame,19,4110067,2214.54,1856398,1001.02,g8f8,-138,1.19,0
Classic MCTS,pos_172,middlegame,15,144834,2016.81,71842,1025.94,g8f8,-2,1.05,0
Pure Alpha-Beta,pos_173,endgame,10,14200911,2000.14,7100455,0.02,b3a4,121,4.40,0
Full Alpha-Beta,pos_173,endgame,19,6504586,2000.24,3252293,0.03,b3a4,62,2.08,0
MTD(f),pos_173,endgame,11,9285684,2000.42,4642842,0.09,b3a4,116,8.21,0
NegaScout,pos_173,endgame,10,15687718,2000.06,7843859,0.03,b3a4,121,4.13,0
MCTS,pos_173,endgame,19,5124664,2192.16,2337894,1003.52,b3a4,71,1.12,0
Classic MCTS,pos_173,endgame,15,125808,2026.26,62096,1000.05,b3a4,10,1.04,0
Pure Alpha-Beta,pos_174,endgame,7,11636775,2000.31,5818387,0.01,e1f3,118,8.67,4
Full Alpha-Beta,pos_174,endgame,13,6365282,2001.13,3181050,0.06,c7a7,127,2.56,1
MTD(f),pos_174,endgame,8,8925255,2000.02,4462627,0.12,c7a7,125,4.14,5
NegaScout,pos_174,endgame,8,11948143,2000.58,5974071,0.01,c7a7,125,7.42,5
MCTS,pos_174,endgame,19,3515303,2182.49,1611046,1003.12,e1f3,105,1.02,0
Classic MCTS,pos_174,endgame,15,124517,2011.95,61917,1014.38,e1f3,31,1.22,0
Pure Alpha-Beta,pos_175,endgame,9,12144739,2000.69,6072369,0.04,g6g7,-81,4.79,2
Full Alpha-Beta,pos_175,endgame,18,6127666,2001.01,3062301,0.06,b2c1,-173,2.46,4
MTD(f),pos_175,endgame,10,7512106,2000.58,3756053,0.24,b2c1,-122,12.65,3
NegaScout,pos_175,endgame,9,12628045,2000.72,6314022,0.04,g6g7,-81,4.67,2
MCTS,pos_175,endgame,19,5320377,2187.60,2432728,1003.87,g6g7,-64,1.38,0
Classic MCTS,pos_175,endgame,15,111844,2019.29,55395,1007.64,d1a4,0,1.12,1
Pure Alpha-Beta,pos_176,endgame,10,12320855,2000.32,6160427,0.01,e2d1,-85,6.31,0
Full Alpha-Beta,pos_176,endgame,21,6811784,2000.10,3405892,0.01,e2d1,-64,3.00,0
MTD(f),pos_176,endgame,10,6938744,2000.58,3469372,0.01,e2d1,-85,9.38,0
NegaScout,pos_176,endgame,10,12583010,2000.09,6291505,0.01,e2d1,-85,6.38,0
MCTS,pos_176,endgame,19,3964485,2227.00,1780190,1003.11,e2d1,-69,1.01,0
Classic MCTS,pos_176,endgame,15,114538,2014.42,56870,1022.84,e2d1,-5,1.05,0
Pure Alpha-Beta,pos_177,endgame,6,9187435,2000.21,4593717,0.03,b8c8,118,13.32,0
Full Alpha-Beta,pos_177,endgame,17,6103231,2000.23,3051615,0.08,b8c8,110,2.14,0
MTD(f),pos_177,endgame,9,8380470,2000.45,4190235,0.14,b8c8,104,5.15,0
NegaScout,pos_177,endgame,6,9842770,2000.93,4921385,0.05,b8c8,118,9.05,0
MCTS,pos_177,endgame,19,3464960,2266.38,1529108,1006.41,b8c8,152,1.13,0
Classic MCTS,pos_177,endgame,15,87072,2004.48,43449,1006.31,h7h5,8,1.26,0
Pure Alpha-Beta,pos_178,endgame,7,11251773,2000.23,5625886,0.01,g6g5,-80,8.49,3
Full Alpha-Beta,pos_178,endgame,15,6082638,2000.39,3041319,0.02,a8e8,-70,2.97,5
MTD(f),pos_178,endgame,8,6434903,2000.26,3217451,0.29,g6g5,-71,4.58,3
NegaScout,pos_178,endgame,7,10772547,2000.63,5386273,0.02,g6g5,-80,7.96,3
MCTS,pos_178,endgame,19,3611474,2216.27,1629726,1002.75,a8d8,-42,1.08,0
Classic MCTS,pos_178,endgame,15,102812,2005.35,51277,1015.14,g4g3,17,1.22,0
Pure Alpha-Beta,pos_179,endgame,8,14061675,2000.22,7030837,0.01,f7f5,-51,8.18,4
Full Alpha-Beta,pos_179,endgame,16,6353019,2000.18,3176509,0.02,a8d8,-55,2.48,1
MTD(f),pos_179,endgame,9,6500423,2000.65,3250211,0.26,a8d8,-61,4.70,3
NegaScout,pos_179,endgame,8,13045852,2000.23,6522926,0.01,f7f5,-51,8.36,4
MCTS,pos_179,endgame,20,2960175,2260.32,1309811,1001.32,a8d8,-55,0.99,0
Classic MCTS,pos_179,endgame,15,100789,2007.15,50218,1025.94,h6h5,5,1.25,1
Pure Alpha-Beta,pos_180,endgame,8,11169910,2000.39,5584955,0.01,c5b6,78,6.61,2
Full Alpha-Beta,pos_180,endgame,16,5754993,2001.32,2876058,0.02,c5b6,34,3.73,0
MTD(f),pos_180,endgame,8,7991384,2000.39,3995692,0.17,c5b6,78,6.18,2
NegaScout,pos_180,endgame,8,12025956,2000.08,6012978,0.01,c5b6,78,6.73,2
MCTS,pos_180,endgame,19,3709572,2200.61,1686169,1003.85,c5b6,87,1.32,0
Classic MCTS,pos_180,endgame,15,96397,2004.99,48102,1013.79,c5b6,1,1.24,1
Pure Alpha-Beta,pos_181,endgame,9,10317907,2000.36,5158953,0.02,b2c3,30,4.74,0
Full Alpha-Beta,pos_181,endgame,17,5959822,2001.33,2978421,0.03,b2c3,66,2.57,0
MTD(f),pos_181,endgame,8,8130675,2000.17,4065337,0.16,b2c3,63,6.59,0
NegaScout,pos_181,endgame,9,10805374,2000.02,5402687,0.02,b2c3,30,4.62,0
MCTS,pos_181,endgame,19,4569254,2138.32,2137162,1000.92,b2c3,-8,1.19,0
Classic MCTS,pos_181,endgame,15,90362,2006.17,45045,1040.48,h2h4,3,1.12,1
Pure Alpha-Beta,pos_182,endgame,8,12021837,2000.49,6010918,0.01,e8e4,8,6.54,0
Full Alpha-Beta,pos_182,endgame,16,6459481,2000.19,3229740,0.01,e8e4,-17,2.39,0
MTD(f),pos_182,endgame,9,8056863,2000.42,4028431,0.10,e8e4,-23,8.30,0
NegaScout,pos_182,endgame,9,12447791,2000.10,6223895,0.01,e8e4,-23,5.87,0
MCTS,pos_182,endgame,19,3965281,2182.18,1817269,1002.55,e8e4,-31,1.06,0
Classic MCTS,pos_182,endgame,15,118347,2008.22,58937,1014.39,e8a8,8,1.12,0
Pure Alpha-Beta,pos_183,endgame,7,11227206,2000.11,5613603,0.02,a2b3,-63,8.58,4
Full Alpha-Beta,pos_183,endgame,14,6127747,2001.15,3062342,0.04,a2b3,-7,2.86,3
MTD(f),pos_183,endgame,8,7430191,2000.17,3715095,0.38,a2b3,-21,3.67,3
NegaScout,pos_183,endgame,7,11735170,2000.65,5867585,0.03,a2b3,-63,7.94,4
MCTS,pos_183,endgame,19,3605870,2197.18,1641269,1004.26,a2b3,-58,1.16,1
Classic MCTS,pos_183,endgame,15,107653,2007.75,53638,1005.79,a2b3,-5,1.28,1
Pure Alpha-Beta,pos_184,endgame,8,12791902,2000.30,6395951,0.01,b6c5,25,5.83,0
Full Alpha-Beta,pos_184,endgame,19,6484102,2000.26,3242051,0.01,b6c5,57,2.00,0
MTD(f),pos_184,endgame,10,9138319,2000.17,4569159,0.04,d4c5,30,6.09,1
NegaScout,pos_184,endgame,9,13283481,2000.56,6641740,0.01,b6c5,29,5.18,0
MCTS,pos_184,endgame,19,3373279,2207.65,1528445,1001.04,b6c5,29,1.08,0
Classic MCTS,pos_184,endgame,15,85707,2005.27,42746,1014.26,g7h8,5,1.10,1
Pure Alpha-Beta,pos_185,endgame,10,15417488,2000.38,7708744,0.01,d4e3,-65,4.48,0
Full Alpha-Beta,pos_185,endgame,20,6733985,2000.04,3366992,0.01,d4e3,-70,2.04,0
MTD(f),pos_185,endgame,10,6549621,2000.79,3274810,0.27,d4e3,-65,4.77,0
NegaScout,pos_185,endgame,10,14819471,2000.39,7409735,0.01,d4e3,-65,4.32,0
MCTS,pos_185,endgame,19,3940805,2205.44,1787213,1003.64,d4e3,-57,1.00,0
Classic MCTS,pos_185,endgame,15,86523,2022.45,42790,1021.22,d4e3,9,1.10,1
Pure Alpha-Beta,pos_186,endgame,10,11927666,2000.14,5963833,0.02,c4c6,62,4.02,0
Full Alpha-Beta,pos_186,endgame,17,6262940,2000.72,3131470,0.03,c4c6,2,2.30,0
MTD(f),pos_186,endgame,9,6484054,2000.04,3242027,0.24,c4c6,20,13.78,0
NegaScout,pos_186,endgame,10,12587043,2000.70,6293521,0.01,c4c6,62,3.96,0
MCTS,pos_186,endgame,19,4198940,2179.10,1927003,1003.83,c4c6,-9,1.15,0
Classic MCTS,pos_186,endgame,15,95869,2006.74,47791,1027.18,g4h5,8,1.22,1
Pure Alpha-Beta,pos_187,endgame,9,12411018,2000.05,6205509,0.01,d8d5,110,5.62,0
Full Alpha-Beta,pos_187,endgame,17,5927038,2001.36,2962037,0.02,d8d5,121,2.42,0
MTD(f),pos_187,endgame,11,8106106,2000.55,4053053,0.03,d8d5,117,7.81,0
NegaScout,pos_187,endgame,9,11239496,2000.08,5619748,0.01,d8d5,110,5.51,0
MCTS,pos_187,endgame,19,3533132,2193.49,1611095,1005.48,d8d5,78,1.14,0
Classic MCTS,pos_187,endgame,15,96669,2011.98,48070,1013.06,d8e8,5,1.24,1
Pure Alpha-Beta,pos_188,endgame,9,11100242,2000.28,5550121,0.15,d3f4,30,4.37,0
Full Alpha-Beta,pos_188,endgame,16,5853344,2001.08,2925209,0.22,d3f4,29,2.02,0
MTD(f),pos_188,endgame,9,7188559,2000.72,3594279,0.21,d3f4,30,9.43,0
NegaScout,pos_188,endgame,9,9310301,2000.10,4655150,0.10,d3f4,30,4.25,0
MCTS,pos_188,endgame,19,3555493,8498.68,418391,1003.33,d3f4,0,0.99,0
Classic MCTS,pos_188,endgame,15,103605,2010.76,51544,1001.07,e5f4,4,1.15,1
Pure Alpha-Beta,pos_189,endgame,8,12484696,2000.12,6242348,0.02,d5b3,-134,6.76,2
Full Alpha-Beta,pos_189,endgame,18,6029443,2001.43,3013214,0.02,d5b3,-133,2.47,4
MTD(f),pos_189,endgame,9,7622737,2000.66,3811368,0.29,d5b3,-148,3.79,2
NegaScout,pos_189,endgame,8,11944014,2000.74,5972007,0.02,d5b3,-134,6.28,2
MCTS,pos_189,endgame,19,3105060,2081.06,1492099,1003.56,d5b3,-95,0.67,0
Classic MCTS,pos_189,endgame,16,123701,2527.20,48951,1010.81,g8f7,-9,1.36,0
Pure Alpha-Beta,pos_190,endgame,8,15048754,2000.53,7524377,0.03,e4d5,-150,6.69,3
Full Alpha-Beta,pos_190,endgame,17,6676665,2000.35,3338332,30.30,e4c6,-157,2.51,3
MTD(f),pos_190,endgame,9,6201387,2000.89,3100693,0.48,e4d5,-170,3.31,2
NegaScout,pos_190,endgame,8,11989067,2000.13,5994533,0.05,e4d5,-150,6.49,3
MCTS,pos_190,endgame,20,3035969,2218.14,1368786,1000.66,e4c6,-147,0.98,1
Classic MCTS,pos_190,endgame,15,94680,2012.17,47057,1025.99,g6g5,4,1.21,1
Pure Alpha-Beta,pos_191,endgame,9,13529120,2000.21,6764560,0.01,b1c3,34,5.42,4
Full Alpha-Beta,pos_191,endgame,18,7254123,2000.83,3627061,0.49,g2g4,68,2.59,3
MTD(f),pos_191,endgame,11,7475287,2000.16,3737643,0.11,c4d5,48,6.04,6
NegaScout,pos_191,endgame,10,13164646,2000.47,6582323,0.01,f2f4,36,5.51,5
MCTS,pos_191,endgame,19,4173839,2194.13,1902387,1003.58,c4d5,22,0.87,0
Classic MCTS,pos_191,endgame,15,119398,2022.42,59049,1031.26,f2f4,3,1.01,0
Pure Alpha-Beta,pos_192,middlegame,9,14856239,2000.58,7428119,0.00,f8f6,-25,7.42,0
Full Alpha-Beta,pos_192,middlegame,16,6287476,2001.17,3142166,0.01,f8f6,9,3.28,0
MTD(f),pos_192,middlegame,9,8863788,2000.38,4431894,0.01,f8f6,-25,17.09,0
NegaScout,pos_192,middlegame,9,14004342,2000.53,7002171,0.01,f8f6,-25,7.71,0
MCTS,pos_192,middlegame,20,3999135,2227.67,1795749,1002.91,f8f6,20,0.89,0
Classic MCTS,pos_192,middlegame,15,154077,2026.66,76049,1013.44,f8f6,0,1.06,0
Pure Alpha-Beta,pos_193,endgame,9,11190350,2000.04,5595175,0.01,e5d4,104,5.65,0
Full Alpha-Beta,pos_193,endgame,16,6479943,2000.32,3239971,0.04,e5d4,72,3.90,0
MTD(f),pos_193,endgame,8,6213688,2000.18,3106844,0.15,e5d4,159,5.59,0
NegaScout,pos_193,endgame,9,11649161,2000.73,5824580,0.01,e5d4,104,5.54,0
MCTS,pos_193,endgame,19,4167413,2174.07,1916933,1004.65,e5d4,108,0.95,0
Classic MCTS,pos_193,endgame,15,90131,2035.43,44290,1020.68,e7f7,2,1.16,0
Pure Alpha-Beta,pos_194,endgame,9,11616378,2000.06,5808189,0.02,d3e4,-240,4.67,0
Full Alpha-Beta,pos_194,endgame,17,6504508,2000.03,3252254,0.03,d3e4,-194,2.33,0
MTD(f),pos_194,endgame,9,7249974,2000.92,3624987,1.46,d3e4,-240,5.04,0
NegaScout,pos_194,endgame,10,12357751,2000.36,6178875,0.02,d3e4,-202,4.20,0
MCTS,pos_194,endgame,19,4010116,2181.41,1838659,1001.47,d3e4,-208,0.91,0
Classic MCTS,pos_194,endgame,15,109637,2034.15,53902,1027.35,b5d4,-1,1.19,0
Pure Alpha-Beta,pos_195,endgame,8,12894271,2000.29,6447135,0.03,d8a8,-69,5.66,0
Full Alpha-Beta,pos_195,endgame,15,5914762,2001.43,2955903,0.05,d8a8,-93,2.19,0
MTD(f),pos_195,endgame,8,6856776,2000.48,3428388,0.35,d8a8,-69,7.41,0
